Year,Month,Product_ID,Product_Name,Product_Category,Product_Cost,Product_Price,Store_City,Store_Location,Units,Actual_Product_Price,Revenue,xRevenue,Profit
2022,6,30,Rubik's Cube,Games,16.99,18.99,La Paz,Downtown,17,18.55,315.35,322.83,26.520000000000028
2022,6,30,Rubik's Cube,Games,16.99,18.99,Merida,Downtown,44,18.141136363636363,798.21,835.56,50.65000000000008
2022,6,30,Rubik's Cube,Games,16.99,18.99,Mexicali,Commercial,34,18.461764705882356,627.7,645.66,50.04000000000005
2022,6,30,Rubik's Cube,Games,16.99,18.99,Mexicali,Downtown,38,18.162631578947366,690.18,721.6199999999999,44.56000000000006
2022,6,30,Rubik's Cube,Games,16.99,18.99,Monterrey,Commercial,5,18.47,92.35,94.94999999999999,7.400000000000002
2022,6,30,Rubik's Cube,Games,16.99,18.99,Monterrey,Downtown,13,18.306923076923077,237.99,246.86999999999998,17.12000000000002
2022,6,30,Rubik's Cube,Games,16.99,18.99,Monterrey,Residential,32,18.552187500000002,593.6700000000001,607.68,49.99000000000008
2022,6,30,Rubik's Cube,Games,16.99,18.99,Morelia,Downtown,20,18.390000000000004,367.8,379.8,28.000000000000043
2022,6,30,Rubik's Cube,Games,16.99,18.99,Oaxaca,Downtown,36,18.454722222222223,664.37,683.64,52.730000000000096
2022,6,30,Rubik's Cube,Games,16.99,18.99,Puebla,Commercial,37,18.279729729729727,676.3499999999999,702.63,47.72000000000001
2022,6,30,Rubik's Cube,Games,16.99,18.99,Puebla,Downtown,27,18.486296296296295,499.13,512.7299999999999,40.40000000000005
2022,6,30,Rubik's Cube,Games,16.99,18.99,Puebla,Residential,20,18.64,372.88,379.79999999999995,33.080000000000055
2022,6,30,Rubik's Cube,Games,16.99,18.99,Saltillo,Commercial,16,18.12625,290.02,303.84,18.180000000000014
2022,6,30,Rubik's Cube,Games,16.99,18.99,Saltillo,Downtown,49,18.510816326530612,907.03,930.5099999999999,74.5200000000001
2022,6,30,Rubik's Cube,Games,16.99,18.99,San Luis Potosi,Downtown,14,18.75,262.5,265.85999999999996,24.640000000000022
2022,6,30,Rubik's Cube,Games,16.99,18.99,Santiago,Downtown,41,18.391951219512197,754.07,778.5899999999999,57.4800000000001
2022,6,30,Rubik's Cube,Games,16.99,18.99,Toluca,Commercial,36,18.360833333333332,660.99,683.64,49.350000000000065
2022,6,30,Rubik's Cube,Games,16.99,18.99,Toluca,Downtown,67,18.0478125,1209.29,1272.33,70.9600000000001
2022,6,30,Rubik's Cube,Games,16.99,18.99,Tuxtla Gutierrez,Downtown,19,18.639473684210525,354.15,360.80999999999995,31.340000000000035
2022,6,30,Rubik's Cube,Games,16.99,18.99,Villahermosa,Downtown,41,18.578285714285716,761.42,778.5899999999999,64.83000000000007
2022,6,30,Rubik's Cube,Games,16.99,18.99,Xalapa,Commercial,57,18.43421052631579,1050.75,1082.4299999999998,82.32000000000009
2022,6,30,Rubik's Cube,Games,16.99,18.99,Xalapa,Downtown,18,18.78375,337.87,341.82,32.050000000000054
2022,6,30,Rubik's Cube,Games,16.99,18.99,Zacatecas,Downtown,17,18.381764705882354,312.49,322.83,23.66000000000003
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Aguascalientes,Downtown,33,8.856363636363636,292.26,296.67,28.59
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Campeche,Commercial,91,8.628727272727273,779.86,818.09,52.769999999999996
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Campeche,Downtown,174,8.717474747474748,1522.07,1564.26,131.80999999999997
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Chetumal,Downtown,279,8.684285714285714,2414.19,2508.21,184.97999999999996
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Chihuahua,Commercial,25,8.548,213.7,224.75,13.949999999999987
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Chihuahua,Downtown,40,8.60625,344.25,359.6,24.649999999999995
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Chilpancingo,Downtown,44,8.883939393939395,392.06,395.56,40.5
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Cuernavaca,Downtown,64,8.818863636363638,560.75,575.36,49.39
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Cuidad de Mexico,Airport,329,8.643863636363637,2836.8,2957.71,208.08999999999992
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Cuidad de Mexico,Commercial,121,8.663928571428572,1043.14,1087.79,76.34999999999997
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Cuidad de Mexico,Downtown,350,8.694242424242423,3048.12,3146.5,251.62
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Cuidad de Mexico,Residential,72,8.755714285714285,634.67,647.28,59.38999999999999
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Culiacan,Downtown,311,8.640892857142857,2660.38,2795.89,175.48999999999995
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Durango,Downtown,76,8.8546875,672.96,683.24,65.72
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Guadalajara,Airport,54,8.712826086956522,472.23,485.46,40.769999999999996
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Guadalajara,Commercial,74,8.822909090909091,655.88,665.26,64.61999999999999
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Guadalajara,Downtown,124,8.727454545454545,1085.88,1114.76,95.12
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Guadalajara,Residential,93,8.582985074626865,794.24,836.07,51.16999999999996
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Guanajuato,Commercial,62,8.743829787234043,544.46,557.38,49.08
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Guanajuato,Downtown,123,8.86360465116279,1093.99,1105.77,111.21999999999997
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Guanajuato,Residential,167,8.656195652173913,1436.73,1501.33,102.39999999999998
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Hermosillo,Commercial,201,8.656354166666667,1746.5700000000002,1806.99,140.57999999999998
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Hermosillo,Downtown,192,8.83952380952381,1702.06,1726.08,167.97999999999996
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Hermosillo,Residential,66,8.696515151515152,573.97,593.34,46.62999999999998
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,La Paz,Downtown,1,8.96,8.96,8.99,0.9700000000000006
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Merida,Downtown,101,8.690731707317074,876.7,907.99,69.70999999999998
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Mexicali,Commercial,44,8.71775,382.71000000000004,395.56,31.150000000000002
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Mexicali,Downtown,89,8.727118644067795,770.04,800.11,58.92999999999999
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Monterrey,Airport,233,8.758220338983051,2027.41,2094.67,165.73999999999992
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Monterrey,Commercial,686,8.746774193548386,5968.99,6167.14,487.84999999999985
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Monterrey,Downtown,56,8.70340909090909,489.75,503.44,42.309999999999995
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Monterrey,Residential,120,8.694383561643836,1038.42,1078.8,79.61999999999996
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Morelia,Downtown,230,8.744903846153846,2006.93,2067.7,169.22999999999996
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Oaxaca,Downtown,47,8.687446808510638,408.31,422.53000000000003,32.77999999999999
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Pachuca,Downtown,103,8.701076923076924,897.19,925.97,74.22
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Puebla,Commercial,21,8.718571428571428,183.09,188.79,15.300000000000004
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Puebla,Downtown,71,8.738909090909091,616.0,638.29,48.71000000000001
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Puebla,Residential,21,8.868571428571428,186.24,188.79,18.449999999999996
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Saltillo,Commercial,287,8.672500000000001,2492.45,2580.13,199.31999999999996
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Saltillo,Downtown,116,8.6922,1018.84,1042.84,92.00000000000001
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,San Luis Potosi,Downtown,104,8.758714285714285,909.52,934.96,78.55999999999999
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Santiago,Downtown,68,8.73025,592.41,611.32,49.08999999999997
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Toluca,Commercial,192,8.760851063829787,1685.41,1726.08,151.32999999999996
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Toluca,Downtown,269,8.72030303030303,2308.9,2418.31,159.59
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Tuxtla Gutierrez,Downtown,34,8.863548387096774,300.45,305.66,28.789999999999992
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Villahermosa,Downtown,63,8.595079365079366,541.49,566.37,38.119999999999976
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Xalapa,Commercial,81,8.776000000000002,706.74,728.19,59.55
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Xalapa,Downtown,87,8.680563380281692,752.32,782.13,57.18999999999998
2022,6,31,Splash Balls,Sports & Outdoors,7.99,8.99,Zacatecas,Downtown,22,8.674090909090909,190.83,197.78,15.05
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Aguascalientes,Downtown,12,13.75,165.0,167.88,33.12
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Campeche,Downtown,29,13.393793103448274,388.41999999999996,405.71,69.70999999999998
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Chetumal,Downtown,36,13.872222222222224,499.40000000000003,503.64,103.76
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Chihuahua,Downtown,9,13.77,123.92999999999999,125.91,25.019999999999996
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Chilpancingo,Downtown,7,13.429999999999998,94.00999999999999,97.93,17.08
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Ciudad Victoria,Downtown,19,13.731052631578947,260.89,265.81,52.080000000000005
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Cuernavaca,Downtown,5,13.960000000000003,69.80000000000001,69.95,14.850000000000003
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Cuidad de Mexico,Airport,10,13.960000000000003,139.60000000000002,139.9,29.700000000000006
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Cuidad de Mexico,Commercial,30,13.652999999999999,409.59,419.7,79.88999999999999
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Cuidad de Mexico,Downtown,7,13.31142857142857,93.17999999999999,97.93,16.249999999999993
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Cuidad de Mexico,Residential,34,13.428235294117647,456.56,475.66,82.89999999999999
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Guadalajara,Airport,9,13.64,122.76,125.91,23.85
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Guadalajara,Commercial,22,13.617272727272727,299.58,307.78000000000003,57.8
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Guadalajara,Downtown,15,13.75,206.25,209.85,41.4
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Guanajuato,Commercial,3,13.94,41.82,41.97,8.849999999999998
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Guanajuato,Downtown,27,13.406666666666668,361.98,377.73,65.24999999999999
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Guanajuato,Residential,31,13.29,411.98999999999995,433.69,71.29999999999997
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Hermosillo,Commercial,19,13.72157894736842,260.71,265.81,51.89999999999999
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Hermosillo,Downtown,49,13.823877551020407,677.37,685.51,138.86
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,La Paz,Downtown,3,13.24,39.72,41.97,6.75
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Merida,Downtown,2,13.94,27.88,27.98,5.899999999999999
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Monterrey,Airport,8,13.29,106.32,111.92,18.39999999999999
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Monterrey,Commercial,24,13.400416666666667,321.61,335.76,57.84999999999998
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Monterrey,Downtown,9,13.88,124.92,125.91,26.010000000000005
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Monterrey,Residential,6,13.94,83.64,83.94,17.699999999999996
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Puebla,Downtown,15,13.578000000000001,203.67000000000002,209.85,38.82000000000001
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Puebla,Residential,1,13.13,13.13,13.99,2.1400000000000006
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Saltillo,Commercial,12,13.339999999999998,160.07999999999998,167.88,28.199999999999996
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Saltillo,Downtown,11,13.877272727272727,152.65,153.89000000000001,31.75999999999999
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Santiago,Downtown,1,13.71,13.71,13.99,2.7200000000000006
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Toluca,Downtown,13,13.83,179.79,181.87,36.92
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Villahermosa,Downtown,2,13.84,27.68,27.98,5.699999999999999
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Xalapa,Commercial,60,13.65235294117647,827.4,839.4,168.00000000000003
2022,6,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Xalapa,Downtown,76,13.71,1039.1200000000001,1063.24,203.88
2022,6,33,Teddy Bear,Toys,10.99,12.49,Aguascalientes,Downtown,5,11.95,59.75,62.45,4.799999999999995
2022,6,33,Teddy Bear,Toys,10.99,12.49,Campeche,Commercial,20,11.93,238.6,249.8,18.79999999999999
2022,6,33,Teddy Bear,Toys,10.99,12.49,Campeche,Downtown,8,12.28,98.24,99.92,10.319999999999993
2022,6,33,Teddy Bear,Toys,10.99,12.49,Cuidad de Mexico,Airport,5,12.47,62.35,62.45,7.400000000000002
2022,6,33,Teddy Bear,Toys,10.99,12.49,Cuidad de Mexico,Downtown,6,12.49,74.94,74.94,9.0
2022,6,33,Teddy Bear,Toys,10.99,12.49,Guadalajara,Airport,12,12.229999999999999,146.76,149.88,14.879999999999988
2022,6,33,Teddy Bear,Toys,10.99,12.49,Guadalajara,Downtown,12,12.48,149.76,149.88,17.880000000000003
2022,6,33,Teddy Bear,Toys,10.99,12.49,Guadalajara,Residential,13,12.47,162.11,162.37,19.240000000000006
2022,6,33,Teddy Bear,Toys,10.99,12.49,Guanajuato,Commercial,23,12.211739130434783,280.87,287.27,28.1
2022,6,33,Teddy Bear,Toys,10.99,12.49,Guanajuato,Downtown,14,12.48,174.72,174.86,20.860000000000003
2022,6,33,Teddy Bear,Toys,10.99,12.49,Hermosillo,Commercial,2,12.24,24.48,24.98,2.5
2022,6,33,Teddy Bear,Toys,10.99,12.49,Hermosillo,Downtown,11,12.240000000000002,134.64000000000001,137.39000000000001,13.75
2022,6,33,Teddy Bear,Toys,10.99,12.49,Monterrey,Commercial,7,12.47,87.29,87.43,10.360000000000003
2022,6,33,Teddy Bear,Toys,10.99,12.49,Monterrey,Downtown,8,12.48,99.84,99.92,11.920000000000002
2022,6,33,Teddy Bear,Toys,10.99,12.49,Monterrey,Residential,19,12.37,235.02999999999997,237.31,26.21999999999998
2022,6,33,Teddy Bear,Toys,10.99,12.49,Pachuca,Downtown,12,12.24,146.88,149.88,15.0
2022,6,33,Teddy Bear,Toys,10.99,12.49,Puebla,Commercial,8,12.15,97.2,99.92,9.280000000000001
2022,6,33,Teddy Bear,Toys,10.99,12.49,Saltillo,Commercial,2,11.93,23.86,24.98,1.879999999999999
2022,6,33,Teddy Bear,Toys,10.99,12.49,Saltillo,Downtown,12,11.99,143.88,149.88,12.0
2022,6,33,Teddy Bear,Toys,10.99,12.49,San Luis Potosi,Downtown,14,12.479999999999999,174.72,174.86,20.860000000000003
2022,6,33,Teddy Bear,Toys,10.99,12.49,Tuxtla Gutierrez,Downtown,19,12.48,237.12,237.31,28.310000000000002
2022,6,33,Teddy Bear,Toys,10.99,12.49,Villahermosa,Downtown,11,11.62,127.82,137.39000000000001,6.929999999999989
2022,6,33,Teddy Bear,Toys,10.99,12.49,Xalapa,Downtown,7,11.73,82.11,87.43,5.1800000000000015
2022,6,34,Toy Robot,Electronics,20.99,25.99,Aguascalientes,Downtown,43,24.541363636363634,1048.53,1117.57,145.96000000000004
2022,6,34,Toy Robot,Electronics,20.99,25.99,Campeche,Commercial,16,25.565625,409.05,415.84,73.21000000000001
2022,6,34,Toy Robot,Electronics,20.99,25.99,Campeche,Downtown,27,25.195909090909087,677.41,701.73,110.68000000000004
2022,6,34,Toy Robot,Electronics,20.99,25.99,Chihuahua,Commercial,11,25.873636363636365,284.61,285.89,53.72000000000003
2022,6,34,Toy Robot,Electronics,20.99,25.99,Chihuahua,Downtown,9,24.99,224.91,233.91,36.0
2022,6,34,Toy Robot,Electronics,20.99,25.99,Chilpancingo,Downtown,43,25.042790697674416,1076.84,1117.57,174.27000000000004
2022,6,34,Toy Robot,Electronics,20.99,25.99,Cuidad de Mexico,Airport,16,25.736250000000002,411.78000000000003,415.84,75.94000000000004
2022,6,34,Toy Robot,Electronics,20.99,25.99,Cuidad de Mexico,Commercial,12,25.97,311.64,311.88,59.760000000000005
2022,6,34,Toy Robot,Electronics,20.99,25.99,Cuidad de Mexico,Downtown,23,25.913478260869564,596.01,597.77,113.24000000000002
2022,6,34,Toy Robot,Electronics,20.99,25.99,Cuidad de Mexico,Residential,50,25.843600000000002,1292.18,1299.5,242.68000000000006
2022,6,34,Toy Robot,Electronics,20.99,25.99,Durango,Downtown,16,25.71,411.36,415.84,75.52000000000004
2022,6,34,Toy Robot,Electronics,20.99,25.99,Guadalajara,Airport,42,25.036969696969695,1053.2,1091.58,171.62
2022,6,34,Toy Robot,Electronics,20.99,25.99,Guadalajara,Commercial,11,25.75090909090909,283.26,285.89,52.37000000000003
2022,6,34,Toy Robot,Electronics,20.99,25.99,Guadalajara,Downtown,1,25.45,25.45,25.99,4.460000000000001
2022,6,34,Toy Robot,Electronics,20.99,25.99,Guadalajara,Residential,38,24.819473684210525,943.14,987.6199999999999,145.52000000000004
2022,6,34,Toy Robot,Electronics,20.99,25.99,Guanajuato,Commercial,6,24.7,148.2,155.94,22.260000000000005
2022,6,34,Toy Robot,Electronics,20.99,25.99,Hermosillo,Commercial,17,24.580000000000002,417.86,441.83,61.030000000000015
2022,6,34,Toy Robot,Electronics,20.99,25.99,Hermosillo,Downtown,23,25.05826086956522,576.34,597.77,93.57000000000002
2022,6,34,Toy Robot,Electronics,20.99,25.99,Merida,Downtown,16,25.75,412.0,415.84,76.16000000000003
2022,6,34,Toy Robot,Electronics,20.99,25.99,Mexicali,Commercial,5,25.22,126.1,129.95,21.150000000000002
2022,6,34,Toy Robot,Electronics,20.99,25.99,Mexicali,Downtown,22,24.997272727272726,549.9399999999999,571.78,88.16
2022,6,34,Toy Robot,Electronics,20.99,25.99,Monterrey,Commercial,55,25.055999999999997,1378.08,1429.4499999999998,223.63000000000002
2022,6,34,Toy Robot,Electronics,20.99,25.99,Monterrey,Downtown,11,24.45,268.95,285.89,38.06000000000001
2022,6,34,Toy Robot,Electronics,20.99,25.99,Oaxaca,Downtown,12,25.525833333333335,306.31,311.88,54.430000000000014
2022,6,34,Toy Robot,Electronics,20.99,25.99,Puebla,Downtown,22,25.395454545454548,558.7,571.78,96.92000000000003
2022,6,34,Toy Robot,Electronics,20.99,25.99,Saltillo,Commercial,18,25.97,467.46,467.82,89.64000000000001
2022,6,34,Toy Robot,Electronics,20.99,25.99,San Luis Potosi,Downtown,8,25.38,203.04,207.92,35.120000000000005
2022,6,34,Toy Robot,Electronics,20.99,25.99,Santiago,Downtown,12,25.92,311.04,311.88,59.16000000000004
2022,6,34,Toy Robot,Electronics,20.99,25.99,Toluca,Commercial,21,25.636190476190478,538.36,545.79,97.57000000000002
2022,6,34,Toy Robot,Electronics,20.99,25.99,Tuxtla Gutierrez,Downtown,10,25.378,253.78,259.9,43.88000000000002
2022,6,34,Toy Robot,Electronics,20.99,25.99,Xalapa,Downtown,64,25.34671875,1622.19,1663.36,278.8300000000001
2022,6,34,Toy Robot,Electronics,20.99,25.99,Zacatecas,Downtown,31,25.37516129032258,786.63,805.6899999999999,135.94000000000005
2022,6,35,Uno Card Game,Games,3.99,7.99,Aguascalientes,Downtown,7,7.839999999999999,54.879999999999995,55.93,26.949999999999996
2022,6,35,Uno Card Game,Games,3.99,7.99,Chetumal,Downtown,6,7.5,45.0,47.94,21.06
2022,6,35,Uno Card Game,Games,3.99,7.99,Guanajuato,Commercial,15,7.97,119.55,119.85000000000001,59.699999999999996
2022,6,35,Uno Card Game,Games,3.99,7.99,Guanajuato,Residential,18,7.699999999999999,138.6,143.82,66.78
2022,6,35,Uno Card Game,Games,3.99,7.99,Monterrey,Downtown,16,7.826875,125.23,127.84,61.39
2022,6,35,Uno Card Game,Games,3.99,7.99,Morelia,Downtown,8,7.84,62.72,63.92,30.799999999999997
2022,6,35,Uno Card Game,Games,3.99,7.99,Saltillo,Commercial,19,7.672631578947368,145.78,151.81,69.97
2022,6,35,Uno Card Game,Games,3.99,7.99,Saltillo,Downtown,10,7.88,78.8,79.9,38.9
2022,6,35,Uno Card Game,Games,3.99,7.99,Villahermosa,Downtown,15,7.9,118.5,119.85000000000001,58.650000000000006
2022,7,1,Action Figure,Toys,10.99,17.99,Aguascalientes,Downtown,59,17.51372881355932,1033.31,1061.4099999999999,384.90000000000003
2022,7,1,Action Figure,Toys,10.99,17.99,Campeche,Commercial,82,17.628421052631577,1445.4399999999998,1475.1799999999998,544.2599999999999
2022,7,1,Action Figure,Toys,10.99,17.99,Campeche,Downtown,84,17.53717948717949,1469.42,1511.1599999999999,546.26
2022,7,1,Action Figure,Toys,10.99,17.99,Chetumal,Downtown,62,17.50790322580645,1085.49,1115.3799999999999,404.11
2022,7,1,Action Figure,Toys,10.99,17.99,Chihuahua,Commercial,22,17.748888888888885,390.09999999999997,395.78,148.32
2022,7,1,Action Figure,Toys,10.99,17.99,Chihuahua,Downtown,26,17.088461538461537,444.3,467.73999999999995,158.56
2022,7,1,Action Figure,Toys,10.99,17.99,Chilpancingo,Downtown,43,17.652558139534886,759.0600000000001,773.5699999999999,286.49
2022,7,1,Action Figure,Toys,10.99,17.99,Ciudad Victoria,Downtown,71,17.332112676056337,1230.58,1277.29,450.28999999999996
2022,7,1,Action Figure,Toys,10.99,17.99,Cuernavaca,Downtown,40,17.40342857142857,696.8199999999999,719.5999999999999,257.2199999999999
2022,7,1,Action Figure,Toys,10.99,17.99,Cuidad de Mexico,Airport,160,17.091503759398496,2735.89,2878.3999999999996,977.4899999999999
2022,7,1,Action Figure,Toys,10.99,17.99,Cuidad de Mexico,Commercial,80,17.151,1375.97,1439.1999999999998,496.77
2022,7,1,Action Figure,Toys,10.99,17.99,Cuidad de Mexico,Downtown,83,17.593548387096774,1458.77,1493.1699999999998,546.5999999999999
2022,7,1,Action Figure,Toys,10.99,17.99,Cuidad de Mexico,Residential,29,17.118275862068966,496.43,521.7099999999999,177.72
2022,7,1,Action Figure,Toys,10.99,17.99,Culiacan,Downtown,32,17.49125,559.72,575.68,208.04
2022,7,1,Action Figure,Toys,10.99,17.99,Durango,Downtown,45,17.525111111111112,788.63,809.55,294.08
2022,7,1,Action Figure,Toys,10.99,17.99,Guadalajara,Airport,163,17.356625766871165,2829.13,2932.37,1037.76
2022,7,1,Action Figure,Toys,10.99,17.99,Guadalajara,Commercial,58,17.211509433962267,996.5600000000001,1043.4199999999998,359.14
2022,7,1,Action Figure,Toys,10.99,17.99,Guadalajara,Downtown,137,17.30875,2370.8,2464.6299999999997,865.17
2022,7,1,Action Figure,Toys,10.99,17.99,Guadalajara,Residential,50,17.451470588235296,873.31,899.4999999999999,323.81
2022,7,1,Action Figure,Toys,10.99,17.99,Guanajuato,Commercial,121,17.380531914893616,2081.43,2176.79,751.6399999999999
2022,7,1,Action Figure,Toys,10.99,17.99,Guanajuato,Downtown,14,17.309285714285714,242.32999999999998,251.85999999999999,88.47
2022,7,1,Action Figure,Toys,10.99,17.99,Guanajuato,Residential,60,17.455666666666666,1047.34,1079.3999999999999,387.94
2022,7,1,Action Figure,Toys,10.99,17.99,Hermosillo,Commercial,14,17.50142857142857,245.01999999999998,251.85999999999999,91.15999999999998
2022,7,1,Action Figure,Toys,10.99,17.99,Hermosillo,Downtown,83,17.461927710843373,1449.34,1493.1699999999998,537.17
2022,7,1,Action Figure,Toys,10.99,17.99,Hermosillo,Residential,60,17.869999999999997,1068.6,1079.3999999999999,409.19999999999993
2022,7,1,Action Figure,Toys,10.99,17.99,La Paz,Downtown,31,17.162580645161288,532.04,557.6899999999999,191.35
2022,7,1,Action Figure,Toys,10.99,17.99,Merida,Downtown,51,17.07921568627451,871.04,917.4899999999999,310.54999999999995
2022,7,1,Action Figure,Toys,10.99,17.99,Mexicali,Commercial,41,17.73829268292683,727.27,737.5899999999999,276.67999999999995
2022,7,1,Action Figure,Toys,10.99,17.99,Mexicali,Downtown,68,17.062391304347827,1150.73,1223.32,403.4099999999999
2022,7,1,Action Figure,Toys,10.99,17.99,Monterrey,Airport,62,17.403870967741934,1079.04,1115.3799999999999,397.65999999999997
2022,7,1,Action Figure,Toys,10.99,17.99,Monterrey,Commercial,76,16.878028169014083,1280.74,1367.2399999999998,445.5
2022,7,1,Action Figure,Toys,10.99,17.99,Monterrey,Downtown,79,17.350943396226416,1358.22,1421.21,490.01
2022,7,1,Action Figure,Toys,10.99,17.99,Monterrey,Residential,28,17.494285714285713,489.84,503.71999999999997,182.11999999999998
2022,7,1,Action Figure,Toys,10.99,17.99,Morelia,Downtown,14,17.935,251.09,251.85999999999999,97.23000000000002
2022,7,1,Action Figure,Toys,10.99,17.99,Oaxaca,Downtown,53,17.619056603773583,933.81,953.4699999999999,351.3399999999999
2022,7,1,Action Figure,Toys,10.99,17.99,Pachuca,Downtown,50,17.266,863.3,899.4999999999999,313.79999999999995
2022,7,1,Action Figure,Toys,10.99,17.99,Puebla,Commercial,6,16.996666666666666,101.98,107.94,36.040000000000006
2022,7,1,Action Figure,Toys,10.99,17.99,Puebla,Downtown,72,17.529423076923077,1245.0,1295.28,453.71999999999997
2022,7,1,Action Figure,Toys,10.99,17.99,Puebla,Residential,96,16.711176470588235,1602.28,1727.04,547.24
