Store_City,Store_Location,Product_ID,Product_Name,Product_Category,Product_Cost,Units,Actual_Product_Price,Product_Price,Revenue,xRevenue,Profit,Elasticity,New_Product_Price,New_Units,New_Revenue,Delta_Revenue
Cuidad de Mexico,Commercial,15,Hot Wheels 5-Pack,Toys,3.99,350,6.32829867,6.49,2213.95,2271.5,817.45,-0.001,6.99,349.9730354,2446.31,174.81
Cuidad de Mexico,Commercial,10,Dinosaur Figures,Toys,10.99,342,15.01309628,15.49,5123.63,5297.58,1365.05,-0.189342596,15.99,339.9097751,5435.16,137.58
Cuidad de Mexico,Commercial,24,Nerf Gun,Sports & Outdoors,14.99,378,19.27603299,19.99,7291.41,7556.22,1625.19,-0.297237653,20.49,375.189699,7687.64,131.42
Cuidad de Mexico,Commercial,23,Mr. Potatohead,Toys,4.99,204,10.16896646,10.49,2078.14,2139.96,1060.18,-0.001,10.99,203.9902765,2241.85,101.89
Cuidad de Mexico,Commercial,34,Toy Robot,Electronics,21.99,193,26.37977994,27.49,5125.87,5305.57,881.8,-0.001,27.99,192.9964896,5401.97,96.4
Cuidad de Mexico,Commercial,14,Glass Marbles,Games,5.99,225,11.13128205,11.49,2490.34,2585.25,1142.59,-0.173442287,11.99,223.3018053,2677.39,92.14
Cuidad de Mexico,Commercial,2,Animal Figures,Toys,10.49,509,13.19780652,13.99,6707.42,7030.91,1368.01,-1.087009989,14.09,505.0451173,7116.09,85.18
Cuidad de Mexico,Commercial,32,Supersoaker Water Gun,Sports & Outdoors,11.99,126,14.34345238,14.99,1821.57,1872.74,326.83,-0.001,15.49,125.9957972,1951.67,78.93
Cuidad de Mexico,Commercial,31,Splash Balls,Sports & Outdoors,7.99,150,9.222926267,9.49,1389.66,1423.5,191.16,-0.001,9.99,149.9920969,1498.42,74.92
Cuidad de Mexico,Commercial,21,Mini Ping Pong Set,Sports & Outdoors,6.99,148,11.76418661,11.99,1741.24,1774.52,706.72,-0.001,12.49,147.9938282,1848.44,73.92
Cuidad de Mexico,Commercial,6,Colorbuds,Electronics,7.59,863,16.00433293,16.49,13750.24,14117.37,7200.07,-1.606937527,16.59,854.5901329,14177.65,60.28
Cuidad de Mexico,Commercial,11,Etch A Sketch,Art & Crafts,10.99,94,21.32915865,21.99,2005.91,2067.06,972.85,-0.001,22.49,93.99786266,2114.01,46.95
Cuidad de Mexico,Commercial,12,Foam Disk Launcher,Sports & Outdoors,8.99,67,11.82204762,11.99,778.07,803.33,175.74,-0.001,12.49,66.99720601,836.8,33.47
Cuidad de Mexico,Commercial,26,PlayDoh Playset,Art & Crafts,20.99,57,25.56172414,25.99,1457.91,1481.43,261.48,-0.001,26.49,56.99890342,1509.9,28.47
Cuidad de Mexico,Commercial,7,Dart Gun,Sports & Outdoors,12.49,195,17.01904804,17.49,3318.46,3410.55,882.91,-0.66224745,17.75,193.154113,3428.49,17.94
Cuidad de Mexico,Commercial,29,Plush Pony,Toys,8.99,27,19.65793651,19.99,531.77,539.73,289.04,-0.001,20.49,26.99932466,553.22,13.49
Cuidad de Mexico,Commercial,28,Playfoam,Art & Crafts,3.99,24,10.83625,10.99,261.22,263.76,165.46,-0.001,11.49,23.9989081,275.75,11.99
Cuidad de Mexico,Commercial,33,Teddy Bear,Toys,10.99,16,12.87875,12.99,206.06,207.84,30.22,-0.001,13.49,15.99938414,215.83,7.99
Cuidad de Mexico,Commercial,17,Kids Makeup Kit,Art & Crafts,14.49,92,20.48597619,21.49,1893.13,1959.08,572.05,-2.086014755,21.59,91.10696437,1967,7.92
Cuidad de Mexico,Commercial,27,PlayDoh Toolkit,Art & Crafts,3.99,80,4.81115942,4.99,385.86,399.2,66.66,-0.547149016,5.05,79.56140359,401.79,2.59
Cuidad de Mexico,Commercial,16,Jenga,Games,3.99,33,10.60487179,10.99,351.09,362.67,219.42,-0.730711578,11.15,32.67088059,364.28,1.61
Cuidad de Mexico,Commercial,13,Gamer Headphones,Electronics,14.99,84,21.05200893,21.99,1747.23,1847.16,488.07,-1.06254965,21.99,84,1847.16,2.27E-13
Cuidad de Mexico,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,2130,4.776943953,4.99,10172.87,10480.7,5934.17,-0.001,5.49,2129.786573,11692.53,1211.83
Cuidad de Mexico,Downtown,19,Magic Sand,Art & Crafts,13.99,1239,16.00591446,16.49,19879.16,20431.11,2545.55,-0.001,16.99,1238.962432,21049.97,618.86
Cuidad de Mexico,Downtown,31,Splash Balls,Sports & Outdoors,7.99,685,9.202726518,9.49,6335.83,6500.65,862.68,-0.122012771,9.99,680.5964832,6799.16,298.51
Cuidad de Mexico,Downtown,9,Dino Egg,Toys,9.99,983,11.52651416,11.99,11210.02,11538.17,1389.85,-0.867406288,12.09,975.8885706,11798.49,260.32
Cuidad de Mexico,Downtown,2,Animal Figures,Toys,10.49,380,13.34101278,13.99,5072.1,5228.2,1085.9,-0.095288654,14.49,378.7058725,5487.45,259.25
Cuidad de Mexico,Downtown,25,PlayDoh Can,Art & Crafts,1.99,1107,3.093634775,3.19,3422.71,3531.33,1219.78,-0.114024951,3.45,1097.10771,3785.02,253.69
Cuidad de Mexico,Downtown,30,Rubik's Cube,Games,17.29,438,19.40111511,19.99,8509.66,8755.62,936.64,-0.130197718,20.49,436.5736218,8945.39,189.77
Cuidad de Mexico,Downtown,17,Kids Makeup Kit,Art & Crafts,14.49,222,20.35960933,21.49,4548.82,4693.28,1338.54,-0.001,21.99,221.9948348,4881.67,188.39
Cuidad de Mexico,Downtown,1,Action Figure,Toys,10.99,507,17.14240814,17.99,8689.66,8954.43,3117.73,-0.96645514,18.15,502.9144573,9127.9,173.47
Cuidad de Mexico,Downtown,6,Colorbuds,Electronics,7.59,249,15.99416006,16.49,3975.77,4095.51,2085.86,-0.001,16.99,248.99245,4230.38,134.87
Cuidad de Mexico,Downtown,15,Hot Wheels 5-Pack,Toys,3.99,275,6.341720359,6.49,1742.28,1784.75,645.03,-0.122987749,6.99,272.3943274,1904.04,119.29
Cuidad de Mexico,Downtown,23,Mr. Potatohead,Toys,4.99,239,10.30443828,10.49,2458.91,2507.11,1266.3,-0.014202722,10.99,238.8382054,2624.83,117.72
Cuidad de Mexico,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,343,19.49790753,19.99,6676.62,6856.57,1535.05,-0.310512549,20.49,340.3360229,6973.49,116.92
Cuidad de Mexico,Downtown,18,Lego Bricks,Toys,34.99,586,38.84100762,39.99,22741.61,23354.14,2237.47,-0.887012111,40.45,580.1509104,23467.1,112.96
Cuidad de Mexico,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,6.99,576,11.70144184,11.99,6739.45,6906.24,2713.21,-0.434769811,12.25,570.7784109,6992.04,85.8
Cuidad de Mexico,Downtown,5,Classic Dominoes,Games,7.99,144,10.14735291,10.49,1462.81,1510.56,312.25,-0.001,10.99,143.9931363,1582.48,71.92
Cuidad de Mexico,Downtown,11,Etch A Sketch,Art & Crafts,10.99,136,21.13324453,21.99,2887.8,2990.64,1393.16,-0.001,22.49,135.9969077,3058.57,67.93
Cuidad de Mexico,Downtown,16,Jenga,Games,3.99,133,10.76451748,10.99,1437.49,1461.67,906.82,-0.001,11.49,132.993949,1528.1,66.43
Cuidad de Mexico,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,128,11.60723121,11.99,1479.66,1534.72,328.94,-0.001,12.49,127.9946622,1598.65,63.93
Cuidad de Mexico,Downtown,7,Dart Gun,Sports & Outdoors,12.49,339,17.12871906,17.49,5841.08,5929.11,1606.97,-0.480314745,17.85,335.7416041,5992.99,63.88
Cuidad de Mexico,Downtown,33,Teddy Bear,Toys,10.99,124,12.55947472,12.99,1559.35,1610.76,196.59,-0.001,13.49,123.9952271,1672.7,61.94
Cuidad de Mexico,Downtown,13,Gamer Headphones,Electronics,14.99,97,21.17313813,21.99,2046.65,2133.03,592.62,-0.001,22.49,96.99779445,2181.48,48.45
Cuidad de Mexico,Downtown,34,Toy Robot,Electronics,21.99,90,26.97541088,27.49,2426.28,2474.1,447.18,-0.001,27.99,89.99836304,2519.05,44.95
Cuidad de Mexico,Downtown,29,Plush Pony,Toys,8.99,76,19.64186508,19.99,1490.85,1519.24,807.61,-0.001,20.49,75.99809905,1557.2,37.96
Cuidad de Mexico,Downtown,8,Deck Of Cards,Games,4.29,675,7.228987227,7.49,4870.14,5055.75,1974.39,-0.549814923,7.59,670.0450591,5085.64,29.89
Cuidad de Mexico,Downtown,35,Uno Card Game,Games,3.99,49,8.209176471,8.49,403.74,416.01,208.23,-0.001,8.99,48.99711425,440.48,24.47
Cuidad de Mexico,Downtown,28,Playfoam,Art & Crafts,3.99,36,10.98,10.99,395.48,395.64,251.84,-0.001,11.49,35.99836215,413.62,17.98
Cuidad de Mexico,Downtown,22,Monopoly,Games,13.99,34,19.23028571,19.99,661.82,679.66,186.16,-0.001,20.49,33.99914957,696.64,16.98
Cuidad de Mexico,Downtown,26,PlayDoh Playset,Art & Crafts,20.99,35,25.47125,25.99,893.86,909.65,159.21,-0.151931555,26.49,34.89769903,924.44,14.79
Cuidad de Mexico,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,25,14.58,14.99,365.86,374.75,66.11,-0.001,15.49,24.99916611,387.24,12.49
Cuidad de Mexico,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,20,24.66083333,24.99,494.18,499.8,314.38,-0.001,25.49,19.99959984,509.79,9.99
Cuidad de Mexico,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,241,4.87269442,4.99,1172.48,1202.59,210.89,-0.840518167,5.05,238.9702918,1206.8,4.21
Cuidad de Mexico,Downtown,10,Dinosaur Figures,Toys,10.99,132,15.08666667,15.49,2010.28,2044.68,559.6,-2.255997295,15.49,132,2044.68,2.27E-13
Cuidad de Mexico,Downtown,14,Glass Marbles,Games,5.99,109,10.92550164,11.49,1188.54,1252.41,535.63,-1.395970063,11.49,109,1252.41,2.27E-13
Cuidad de Mexico,Downtown,4,Chutes & Ladders,Games,10.09,34,13.37333333,13.49,454.37,458.66,113.11,-3.571116469,13.49,34,458.66,5.68E-14
Cuidad de Mexico,Residential,21,Mini Ping Pong Set,Sports & Outdoors,6.99,1211,11.67286149,11.99,14110.88,14519.89,5645.99,-0.001,12.49,1210.9495,15124.76,604.87
Cuidad de Mexico,Residential,9,Dino Egg,Toys,9.99,774,11.40994581,11.99,8809.19,9134.26,1076.93,-0.001,12.49,773.9677231,9666.86,532.6
Cuidad de Mexico,Residential,17,Kids Makeup Kit,Art & Crafts,14.49,556,20.70302779,21.49,11441.79,11763.44,3412.85,-0.001,21.99,555.9870638,12226.16,462.72
Cuidad de Mexico,Residential,25,PlayDoh Can,Art & Crafts,1.99,1049,3.089481456,3.19,3250.75,3346.31,1163.24,-0.001,3.55,1048.884906,3723.54,377.23
Cuidad de Mexico,Residential,1,Action Figure,Toys,10.99,485,17.24899333,17.99,8396.47,8611.65,3066.32,-0.001,18.49,484.9865203,8967.4,355.75
Cuidad de Mexico,Residential,3,Barrel O' Slime,Art & Crafts,1.99,1781,4.768643124,4.99,8308.89,8590.19,4764.7,-0.612584298,5.05,1770.06801,8938.84,348.65
Cuidad de Mexico,Residential,2,Animal Figures,Toys,10.49,472,13.41079904,13.99,6342.57,6517.28,1391.29,-0.001,14.49,471.9831308,6839.04,321.76
Cuidad de Mexico,Residential,8,Deck Of Cards,Games,4.29,599,7.235882272,7.49,4366.13,4486.51,1796.42,-0.001,7.99,598.9600134,4785.69,299.18
Cuidad de Mexico,Residential,19,Magic Sand,Art & Crafts,13.99,785,16.05274433,16.49,12608.14,12944.65,1625.99,-0.347086258,16.95,777.5646925,13179.72,235.07
Cuidad de Mexico,Residential,18,Lego Bricks,Toys,34.99,438,38.47249182,39.99,16994.02,17502.62,1668.4,-0.001,40.49,437.9945236,17734.4,231.78
Cuidad de Mexico,Residential,6,Colorbuds,Electronics,7.59,351,16.16341403,16.49,5623.19,5749.99,2959.1,-0.001,16.99,350.9893572,5963.31,213.32
Cuidad de Mexico,Residential,24,Nerf Gun,Sports & Outdoors,14.99,419,19.13615661,19.99,8079.34,8375.81,1798.53,-0.001,20.49,418.9895198,8585.1,209.29
Cuidad de Mexico,Residential,30,Rubik's Cube,Games,17.29,328,19.56250132,19.99,6362.03,6556.72,690.91,-0.001,20.49,327.9917959,6720.55,163.83
Cuidad de Mexico,Residential,10,Dinosaur Figures,Toys,10.99,279,15.04758568,15.49,4205.28,4321.71,1139.07,-0.001,15.99,278.9909942,4461.07,139.36
Cuidad de Mexico,Residential,14,Glass Marbles,Games,5.99,245,11.29488258,11.49,2765.84,2815.05,1298.29,-0.001,11.99,244.9893386,2937.42,122.37
Cuidad de Mexico,Residential,12,Foam Disk Launcher,Sports & Outdoors,8.99,206,11.52219393,11.99,2385,2469.94,533.06,-0.001,12.49,205.9914095,2572.83,102.89
Cuidad de Mexico,Residential,11,Etch A Sketch,Art & Crafts,10.99,171,21.077763,21.99,3635.14,3760.29,1755.85,-0.001,22.49,170.9961119,3845.7,85.41
Cuidad de Mexico,Residential,7,Dart Gun,Sports & Outdoors,12.49,161,16.94369599,17.49,2738.77,2815.89,727.88,-0.001,17.99,160.9953974,2896.31,80.42
Cuidad de Mexico,Residential,27,PlayDoh Toolkit,Art & Crafts,3.99,122,4.800287524,4.99,585.33,608.78,98.55,-0.001,5.49,121.9877756,669.71,60.93
Cuidad de Mexico,Residential,31,Splash Balls,Sports & Outdoors,7.99,341,9.179844531,9.49,3117.35,3236.09,392.76,-0.342951275,9.75,337.9192206,3294.71,58.62
Cuidad de Mexico,Residential,29,Plush Pony,Toys,8.99,99,19.70460138,19.99,1944.94,1979.01,1054.93,-0.001,20.49,98.99752376,2028.46,49.45
Cuidad de Mexico,Residential,33,Teddy Bear,Toys,10.99,77,12.47675,12.99,966.2,1000.23,119.97,-0.001,13.49,76.99703618,1038.69,38.46
Cuidad de Mexico,Residential,28,Playfoam,Art & Crafts,3.99,76,10.63832593,10.99,813.2,835.24,509.96,-0.001,11.49,75.99654231,873.2,37.96
Cuidad de Mexico,Residential,34,Toy Robot,Electronics,21.99,70,26.40641604,27.49,1824.96,1924.3,285.66,-0.001,27.99,69.99872681,1959.26,34.96
Cuidad de Mexico,Residential,16,Jenga,Games,3.99,79,10.6897013,10.99,847.14,868.21,531.93,-0.125751011,11.49,78.54802867,902.52,34.31
Cuidad de Mexico,Residential,26,PlayDoh Playset,Art & Crafts,20.99,67,25.07114035,25.99,1671.9,1741.33,265.57,-0.001,26.49,66.99871104,1774.8,33.47
Cuidad de Mexico,Residential,35,Uno Card Game,Games,3.99,67,8.373333333,8.49,563.22,568.83,295.89,-0.001,8.99,66.99605418,602.29,33.46
Cuidad de Mexico,Residential,13,Gamer Headphones,Electronics,14.99,62,20.95027174,21.99,1307.31,1363.38,377.93,-0.001,22.49,61.99859027,1394.35,30.97
Cuidad de Mexico,Residential,32,Supersoaker Water Gun,Sports & Outdoors,11.99,59,14.55496,14.99,860.75,884.41,153.34,-0.001,15.49,58.99803202,913.88,29.47
Cuidad de Mexico,Residential,22,Monopoly,Games,13.99,56,19.26895652,19.99,1079.74,1119.44,296.3,-0.001,20.49,55.9985993,1147.41,27.97
Cuidad de Mexico,Residential,4,Chutes & Ladders,Games,10.09,54,13.09769231,13.49,713.2,728.46,168.84,-0.001,13.99,53.99799852,755.43,26.97
Cuidad de Mexico,Residential,20,Mini Basketball Hoop,Sports & Outdoors,8.99,9,23.525,24.99,214.14,224.91,133.23,-0.001,25.49,8.999819928,229.41,4.5
Cuidad de Mexico,Residential,15,Hot Wheels 5-Pack,Toys,3.99,125,6.277070208,6.49,781.46,811.25,282.71,-0.806892651,6.55,124.2229462,813.66,2.41
Cuidad de Mexico,Residential,5,Classic Dominoes,Games,7.99,34,10.14705882,10.49,345,356.66,73.34,-2.356388125,10.49,34,356.66,0
Cuidad de Mexico,Residential,23,Mr. Potatohead,Toys,4.99,70,10.07190476,10.49,705.21,734.3,355.91,-1.41144259,10.49,70,734.3,0
Culiacan,Downtown,19,Magic Sand,Art & Crafts,13.99,1199,15.94148481,16.49,19130.54,19771.51,2356.53,-0.001,16.99,1198.963645,20370.39,598.88
Culiacan,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,901,4.782401303,4.99,4332.74,4438.99,2539.75,-0.001,5.49,900.9097194,4945.99,507
Culiacan,Downtown,25,PlayDoh Can,Art & Crafts,1.99,1406,3.092136466,3.19,4357.29,4485.14,1559.35,-0.001,3.55,1405.845737,4990.75,505.61
Culiacan,Downtown,9,Dino Egg,Toys,9.99,748,11.5210767,11.99,8640.4,8879.52,1167.88,-0.001,12.49,747.9688073,9342.13,462.61
Culiacan,Downtown,1,Action Figure,Toys,10.99,396,17.16255746,17.99,6800.15,7014.04,2448.11,-0.001,18.49,395.9889939,7321.84,307.8
Culiacan,Downtown,2,Animal Figures,Toys,10.49,534,13.49756389,13.99,7184.67,7438.66,1583.01,-0.001,14.49,533.9809149,7737.38,298.72
Culiacan,Downtown,11,Etch A Sketch,Art & Crafts,10.99,308,21.24905371,21.99,6491.62,6772.92,3106.7,-0.001,22.49,307.9929968,6926.76,153.84
Culiacan,Downtown,30,Rubik's Cube,Games,17.29,316,19.32715895,19.99,6134.78,6316.84,671.14,-0.059260021,20.49,315.5316116,6465.24,148.4
Culiacan,Downtown,14,Glass Marbles,Games,5.99,293,11.35396282,11.49,3316.6,3366.57,1561.53,-0.001,11.99,292.9872498,3512.92,146.35
Culiacan,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,276,19.76690306,19.99,5435.36,5517.24,1298.12,-0.001,20.49,275.9930965,5655.1,137.86
Culiacan,Downtown,8,Deck Of Cards,Games,4.29,255,7.303971836,7.49,1857.08,1909.95,763.13,-0.001,7.99,254.9829773,2037.31,127.36
Culiacan,Downtown,15,Hot Wheels 5-Pack,Toys,3.99,235,6.327568012,6.49,1486.38,1525.15,548.73,-0.001,6.99,234.9818952,1642.52,117.37
Culiacan,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,215,4.883866239,4.99,1048.74,1072.85,190.89,-0.001,5.49,214.9784569,1180.23,107.38
Culiacan,Downtown,7,Dart Gun,Sports & Outdoors,12.49,214,17.04248611,17.49,3676.35,3742.86,1003.49,-0.001,17.99,213.9938822,3849.75,106.89
Culiacan,Downtown,17,Kids Makeup Kit,Art & Crafts,14.49,142,20.56661767,21.49,2929.29,3020.08,876.71,-0.001,21.99,141.9966961,3122.51,102.43
Culiacan,Downtown,10,Dinosaur Figures,Toys,10.99,247,15.10945615,15.49,3722.74,3826.03,1008.21,-0.170028281,15.99,245.6443839,3927.85,101.82
Culiacan,Downtown,6,Colorbuds,Electronics,7.59,187,15.90667836,16.49,2987.11,3083.63,1567.78,-0.001,16.99,186.9943299,3177.03,93.4
Culiacan,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,6.99,176,11.62386318,11.99,2051.32,2110.24,821.08,-0.001,12.49,175.9926606,2198.15,87.91
Culiacan,Downtown,13,Gamer Headphones,Electronics,14.99,137,21.65232301,21.99,2958.33,3012.63,904.7,-0.001,22.49,136.9968849,3081.06,68.43
Culiacan,Downtown,16,Jenga,Games,3.99,114,10.76654484,10.99,1230.79,1252.86,775.93,-0.001,11.49,113.9948135,1309.8,56.94
Culiacan,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,106,11.61336821,11.99,1233.88,1270.94,280.94,-0.001,12.49,105.9955796,1323.88,52.94
Culiacan,Downtown,29,Plush Pony,Toys,8.99,101,19.5299292,19.99,1963.22,2018.99,1055.23,-0.001,20.49,100.9974737,2069.44,50.45
Culiacan,Downtown,34,Toy Robot,Electronics,21.99,79,26.23336713,27.49,2094.45,2171.71,357.24,-0.001,27.99,78.99856311,2211.17,39.46
Culiacan,Downtown,35,Uno Card Game,Games,3.99,78,8.196976959,8.49,642.8,662.22,331.58,-0.001,8.99,77.99540636,701.18,38.96
Culiacan,Downtown,22,Monopoly,Games,13.99,75,19.07872265,19.99,1446.83,1499.25,397.58,-0.001,20.49,74.99812406,1536.71,37.46
Culiacan,Downtown,33,Teddy Bear,Toys,10.99,60,12.8225,12.99,767.02,779.4,107.62,-0.001,13.49,59.99769053,809.37,29.97
Culiacan,Downtown,26,PlayDoh Playset,Art & Crafts,20.99,35,25.53147059,25.99,900.58,909.65,165.93,-0.001,26.49,34.99932666,927.13,17.48
Culiacan,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,32,24.45,24.99,787.2,799.68,499.52,-0.001,25.49,31.99935974,815.66,15.98
Culiacan,Downtown,4,Chutes & Ladders,Games,10.09,26,13.0275,13.49,342.92,350.74,82.78,-0.001,13.99,25.99903632,363.73,12.99
Culiacan,Downtown,5,Classic Dominoes,Games,7.99,9,10.31,10.49,92.14,94.41,20.23,-0.001,10.99,8.99957102,98.91,4.5
Culiacan,Downtown,18,Lego Bricks,Toys,34.99,326,38.30009428,39.99,12507.68,13030.24,1100.94,-1.367634476,40.05,325.4425496,13033.97,3.73
Culiacan,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,83,14.25387488,14.99,1187.19,1240.17,196.02,-1.047891417,15.09,82.41977994,1243.71,3.54
Culiacan,Downtown,23,Mr. Potatohead,Toys,4.99,88,10.28135714,10.49,907.71,923.12,468.59,-1.476853864,10.49,88,923.12,0
Culiacan,Downtown,28,Playfoam,Art & Crafts,3.99,84,10.7882,10.99,902.78,923.16,567.62,-4.066296104,10.99,84,923.16,-1.14E-13
Culiacan,Downtown,31,Splash Balls,Sports & Outdoors,7.99,407,9.217257137,9.49,3753.41,3862.43,501.48,-1.778121722,9.49,407,3862.43,-4.55E-13
Durango,Downtown,19,Magic Sand,Art & Crafts,13.99,817,16.07771619,16.49,13158.08,13472.33,1728.25,-0.001,16.99,816.9752274,13880.41,408.08
Durango,Downtown,25,PlayDoh Can,Art & Crafts,1.99,1041,3.096982463,3.19,3219.55,3320.79,1147.96,-0.004269746,3.55,1040.512325,3693.82,373.03
Durango,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,489,4.749315403,4.99,2331.1,2405.61,1357.99,-0.001,5.49,488.951002,2684.34,278.73
Durango,Downtown,1,Action Figure,Toys,10.99,284,17.34693416,17.99,4905.4,5005.66,1784.24,-0.001,18.49,283.9921067,5251.01,245.35
Durango,Downtown,9,Dino Egg,Toys,9.99,270,11.52560635,11.99,3083.27,3191.3,385.97,-0.001,12.49,269.9887406,3372.16,180.86
Durango,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,315,19.35175776,19.99,6087.94,6296.85,1366.09,-0.001,20.49,314.9921211,6454.19,157.34
Durango,Downtown,18,Lego Bricks,Toys,34.99,262,38.54494919,39.99,10088.58,10458.38,921.2,-0.001,40.49,261.9967242,10608.25,149.87
Durango,Downtown,6,Colorbuds,Electronics,7.59,601,15.78668375,16.49,9527.93,9882.49,4966.34,-0.456726522,16.85,595.1738979,10028.68,146.19
Durango,Downtown,30,Rubik's Cube,Games,17.29,285,19.44831472,19.99,5546.92,5697.15,619.27,-0.001,20.49,284.9928714,5839.5,142.35
Durango,Downtown,7,Dart Gun,Sports & Outdoors,12.49,228,17.13840521,17.49,3905.53,3987.72,1057.81,-0.001,17.99,227.993482,4101.6,113.88
Durango,Downtown,2,Animal Figures,Toys,10.49,158,13.27378284,13.99,2091.69,2176.92,434.27,-0.001,14.49,157.9943531,2289.34,112.42
Durango,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,174,11.62632931,11.99,2030.59,2086.26,466.33,-0.001,12.49,173.992744,2173.17,86.91
Durango,Downtown,17,Kids Makeup Kit,Art & Crafts,14.49,90,20.80930412,21.49,1875.79,1916.1,576.69,-0.001,21.99,89.997906,1979.05,62.95
Durango,Downtown,11,Etch A Sketch,Art & Crafts,10.99,117,21.8502583,21.99,2554.18,2572.83,1268.35,-0.001,22.49,116.9973397,2631.27,58.44
Durango,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,6.99,82,11.60363095,11.99,956.03,983.18,382.85,-0.001,12.49,81.99658048,1024.14,40.96
Durango,Downtown,16,Jenga,Games,3.99,56,10.68488479,10.99,601.6,615.44,378.16,-0.001,11.49,55.99745223,643.41,27.97
Durango,Downtown,10,Dinosaur Figures,Toys,10.99,56,15.02627451,15.49,839.69,867.44,224.25,-0.001,15.99,55.99819238,895.41,27.97
Durango,Downtown,15,Hot Wheels 5-Pack,Toys,3.99,134,6.295731975,6.49,836.29,869.66,301.63,-0.244824778,6.75,132.7362666,895.97,26.31
Durango,Downtown,26,PlayDoh Playset,Art & Crafts,20.99,41,25.01333333,25.99,1013.38,1065.59,152.79,-0.001,26.49,40.99921124,1086.07,20.48
Durango,Downtown,28,Playfoam,Art & Crafts,3.99,35,10.69924837,10.99,374.55,384.65,234.9,-0.001,11.49,34.99840764,402.13,17.48
Durango,Downtown,34,Toy Robot,Electronics,21.99,33,26.978,27.49,893.63,907.17,167.96,-0.001,27.99,32.99939978,923.65,16.48
Durango,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,80,4.914464286,4.99,392.99,399.2,73.79,-0.202291681,5.19,79.35136936,411.83,12.63
Durango,Downtown,29,Plush Pony,Toys,8.99,22,19.87666667,19.99,437.14,439.78,239.36,-0.001,20.49,21.99944972,450.77,10.99
Durango,Downtown,31,Splash Balls,Sports & Outdoors,7.99,409,9.263059764,9.49,3768.89,3881.41,500.98,-0.951743807,9.55,406.9490874,3886.36,4.95
Durango,Downtown,13,Gamer Headphones,Electronics,14.99,294,21.49536305,21.99,6346.54,6465.06,1939.48,-0.936572254,22.19,291.4956595,6468.29,3.23
Durango,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,55,14.75895238,14.99,808.58,824.45,149.13,-0.766103002,15.15,54.57836226,826.86,2.41
Durango,Downtown,14,Glass Marbles,Games,5.99,108,10.96031662,11.49,1193.12,1240.92,546.2,-1.347405637,11.49,108,1240.92,2.27E-13
Durango,Downtown,33,Teddy Bear,Toys,10.99,28,12.45652174,12.99,351.06,363.72,43.34,-2.949861411,12.99,28,363.72,5.68E-14
Durango,Downtown,8,Deck Of Cards,Games,4.29,697,7.288351072,7.49,5072.18,5220.53,2082.05,-1.835181558,7.49,697,5220.53,0
Durango,Downtown,23,Mr. Potatohead,Toys,4.99,95,10.05270179,10.49,956.09,996.55,482.04,-2.157147215,10.49,95,996.55,0
Guadalajara,Airport,9,Dino Egg,Toys,9.99,994,11.52370181,11.99,11474.23,11793.06,1544.17,-0.001,12.49,993.9585488,12414.54,621.48
Guadalajara,Airport,1,Action Figure,Toys,10.99,542,17.2781677,17.99,9240.97,9534.58,3284.39,-0.023682581,18.49,541.6432474,10014.98,480.4
Guadalajara,Airport,18,Lego Bricks,Toys,34.99,861,38.68379161,39.99,33363.76,34395.39,3237.37,-0.001,40.49,860.9892348,34861.45,466.06
Guadalajara,Airport,25,PlayDoh Can,Art & Crafts,1.99,1148,3.100695526,3.19,3565.03,3662.12,1280.51,-0.001,3.55,1147.874044,4074.95,412.83
Guadalajara,Airport,10,Dinosaur Figures,Toys,10.99,585,15.04448715,15.49,8811.65,9061.65,2382.5,-0.001,15.99,584.9811168,9353.85,292.2
Guadalajara,Airport,31,Splash Balls,Sports & Outdoors,7.99,500,9.226425603,9.49,4607.24,4745,612.24,-0.001,9.99,499.9736565,4994.74,249.74
Guadalajara,Airport,24,Nerf Gun,Sports & Outdoors,14.99,394,19.33754326,19.99,7602.72,7876.06,1696.66,-0.001,20.49,393.9901451,8072.86,196.8
Guadalajara,Airport,8,Deck Of Cards,Games,4.29,395,7.253210775,7.49,2848.91,2958.55,1154.36,-0.089403716,7.99,392.6425589,3137.21,178.66
