Year,Month,Product_ID,Product_Name,Product_Category,Product_Cost,Product_Price,Store_City,Units,Actual_Product_Price,Revenue,xRevenue,Profit
2022,4,2,Animal Figures,Toys,9.99,12.99,Mexicali,25,12.831739130434782,319.19,324.75,69.44
2022,4,2,Animal Figures,Toys,9.99,12.99,Monterrey,192,12.50609589041096,2407.29,2494.08,489.21000000000004
2022,4,2,Animal Figures,Toys,9.99,12.99,Morelia,52,12.583636363636364,656.94,675.48,137.46
2022,4,2,Animal Figures,Toys,9.99,12.99,Oaxaca,25,12.17941176470588,308.89,324.75,59.13999999999999
2022,4,2,Animal Figures,Toys,9.99,12.99,Pachuca,37,12.00918918918919,444.34000000000003,480.63,74.71000000000001
2022,4,2,Animal Figures,Toys,9.99,12.99,Puebla,99,12.487171717171718,1236.23,1286.01,247.22
2022,4,2,Animal Figures,Toys,9.99,12.99,Saltillo,115,12.272622950819672,1405.07,1493.85,256.21999999999997
2022,4,2,Animal Figures,Toys,9.99,12.99,San Luis Potosi,46,12.608478260869566,579.99,597.54,120.45000000000002
2022,4,2,Animal Figures,Toys,9.99,12.99,Santiago,89,12.45123595505618,1108.16,1156.1100000000001,219.04999999999998
2022,4,2,Animal Figures,Toys,9.99,12.99,Toluca,144,12.508556701030926,1789.6799999999998,1870.56,351.11999999999995
2022,4,2,Animal Figures,Toys,9.99,12.99,Tuxtla Gutierrez,17,12.350000000000001,209.95000000000002,220.83,40.120000000000005
2022,4,2,Animal Figures,Toys,9.99,12.99,Villahermosa,56,12.737857142857143,713.32,727.44,153.88
2022,4,2,Animal Figures,Toys,9.99,12.99,Xalapa,136,12.48822429906542,1705.12,1766.64,346.47999999999996
2022,4,2,Animal Figures,Toys,9.99,12.99,Zacatecas,23,12.79,294.16999999999996,298.77,64.39999999999998
2022,4,4,Chutes & Ladders,Games,9.99,12.99,Mexicali,2,11.95,23.9,25.98,3.919999999999998
2022,4,4,Chutes & Ladders,Games,9.99,12.99,Morelia,17,11.72,199.24,220.83,29.410000000000007
2022,4,5,Classic Dominoes,Games,7.99,9.99,Aguascalientes,14,9.212142857142856,128.97,139.86,17.11
2022,4,5,Classic Dominoes,Games,7.99,9.99,Campeche,28,9.352857142857143,261.88,279.72,38.15999999999998
2022,4,5,Classic Dominoes,Games,7.99,9.99,Chetumal,36,9.424000000000001,340.44,359.64,52.80000000000001
2022,4,5,Classic Dominoes,Games,7.99,9.99,Chihuahua,27,9.591481481481482,258.97,269.73,43.239999999999995
2022,4,5,Classic Dominoes,Games,7.99,9.99,Cuidad de Mexico,29,9.677142857142858,275.7,289.71,43.99000000000001
2022,4,5,Classic Dominoes,Games,7.99,9.99,Guadalajara,23,9.464347826086955,217.67999999999998,229.77,33.90999999999998
2022,4,5,Classic Dominoes,Games,7.99,9.99,Guanajuato,1,9.37,9.37,9.99,1.379999999999999
2022,4,5,Classic Dominoes,Games,7.99,9.99,Mexicali,35,9.659600000000001,331.49,349.65,51.84
2022,4,5,Classic Dominoes,Games,7.99,9.99,Monterrey,45,9.476222222222223,426.43,449.55,66.88
2022,4,5,Classic Dominoes,Games,7.99,9.99,Saltillo,19,9.74157894736842,185.09,189.81,33.279999999999994
2022,4,5,Classic Dominoes,Games,7.99,9.99,San Luis Potosi,10,9.53,95.3,99.9,15.399999999999991
2022,4,5,Classic Dominoes,Games,7.99,9.99,Villahermosa,23,9.812608695652173,225.69,229.77,41.91999999999998
2022,4,6,Colorbuds,Electronics,6.99,14.99,Aguascalientes,67,14.48,971.86,1004.33,503.53
2022,4,6,Colorbuds,Electronics,6.99,14.99,Campeche,83,14.641562500000001,1209.33,1244.17,629.16
2022,4,6,Colorbuds,Electronics,6.99,14.99,Chetumal,152,14.178412698412698,2176.22,2278.48,1113.74
2022,4,6,Colorbuds,Electronics,6.99,14.99,Chihuahua,221,14.463288590604028,3190.6800000000003,3312.79,1645.8899999999999
2022,4,6,Colorbuds,Electronics,6.99,14.99,Chilpancingo,181,14.495248226950354,2636.18,2713.19,1370.99
2022,4,6,Colorbuds,Electronics,6.99,14.99,Ciudad Victoria,107,14.733281250000001,1575.91,1603.93,827.98
2022,4,6,Colorbuds,Electronics,6.99,14.99,Cuernavaca,33,14.659090909090908,483.75,494.67,253.07999999999998
2022,4,6,Colorbuds,Electronics,6.99,14.99,Cuidad de Mexico,984,14.467285429141716,14195.74,14750.16,7317.58
2022,4,6,Colorbuds,Electronics,6.99,14.99,Culiacan,40,14.154750000000002,566.19,599.6,286.59
2022,4,6,Colorbuds,Electronics,6.99,14.99,Durango,174,14.41791304347826,2531.06,2608.26,1314.8
2022,4,6,Colorbuds,Electronics,6.99,14.99,Guadalajara,632,14.465213675213676,9117.94,9473.68,4700.26
2022,4,6,Colorbuds,Electronics,6.99,14.99,Guanajuato,199,14.329208633093526,2854.5,2983.01,1463.49
2022,4,6,Colorbuds,Electronics,6.99,14.99,Hermosillo,678,14.321477832512317,9717.82,10163.22,4978.599999999999
2022,4,6,Colorbuds,Electronics,6.99,14.99,La Paz,64,14.4471875,924.62,959.36,477.26
2022,4,6,Colorbuds,Electronics,6.99,14.99,Merida,139,14.47034090909091,1993.38,2083.61,1021.77
2022,4,6,Colorbuds,Electronics,6.99,14.99,Mexicali,468,14.494538745387453,6724.9800000000005,7015.32,3453.66
2022,4,6,Colorbuds,Electronics,6.99,14.99,Monterrey,712,14.470445434298442,10190.73,10672.88,5213.849999999999
2022,4,6,Colorbuds,Electronics,6.99,14.99,Morelia,230,14.26059405940594,3282.17,3447.7,1674.47
2022,4,6,Colorbuds,Electronics,6.99,14.99,Oaxaca,95,14.737777777777776,1401.04,1424.05,736.99
2022,4,6,Colorbuds,Electronics,6.99,14.99,Pachuca,47,14.608936170212766,686.62,704.53,358.09
2022,4,6,Colorbuds,Electronics,6.99,14.99,Puebla,341,14.409150579150579,4926.57,5111.59,2542.98
2022,4,6,Colorbuds,Electronics,6.99,14.99,Saltillo,464,14.46362275449102,6706.26,6955.36,3462.8999999999996
2022,4,6,Colorbuds,Electronics,6.99,14.99,San Luis Potosi,38,14.494000000000002,548.64,569.62,283.02
2022,4,6,Colorbuds,Electronics,6.99,14.99,Santiago,151,14.461440677966102,2192.1,2263.49,1136.61
2022,4,6,Colorbuds,Electronics,6.99,14.99,Toluca,189,14.514961832061068,2757.8,2833.11,1436.69
2022,4,6,Colorbuds,Electronics,6.99,14.99,Tuxtla Gutierrez,123,14.545890410958902,1791.1100000000001,1843.77,931.34
2022,4,6,Colorbuds,Electronics,6.99,14.99,Villahermosa,98,14.853,1453.95,1469.02,768.93
2022,4,6,Colorbuds,Electronics,6.99,14.99,Xalapa,398,14.445485074626864,5773.08,5966.02,2991.06
2022,4,6,Colorbuds,Electronics,6.99,14.99,Zacatecas,159,14.67972972972973,2342.56,2383.41,1231.15
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Aguascalientes,16,15.9,254.4,255.84,62.56
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Campeche,32,15.83375,506.68,511.68,123.0
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Chihuahua,29,15.261034482758621,442.57,463.71,94.86
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Chilpancingo,22,15.581363636363637,342.79,351.78000000000003,79.01
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Ciudad Victoria,35,14.965142857142856,523.78,559.65,104.12999999999998
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Cuidad de Mexico,173,15.330820895522388,2646.27,2766.27,571.9999999999999
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Culiacan,35,15.101142857142856,528.54,559.65,108.89
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Durango,61,15.145573770491803,923.88,975.39,192.49
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Guadalajara,168,15.064661654135337,2524.35,2686.32,510.03
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Guanajuato,107,15.285176470588235,1637.9,1710.93,354.96999999999997
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Hermosillo,31,15.745454545454544,489.14,495.69,117.44999999999999
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,La Paz,16,14.959999999999999,239.36,255.84,47.52000000000001
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Merida,23,15.587391304347825,358.51,367.77,82.74
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Mexicali,103,14.939523809523811,1541.95,1646.97,306.98
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Monterrey,164,15.479765625,2549.41,2622.36,583.05
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Morelia,3,15.83,47.49,47.97,11.52
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Oaxaca,17,15.371764705882352,261.32,271.83,57.48999999999999
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Pachuca,48,15.542083333333332,746.02,767.52,170.5
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Puebla,137,15.215483870967741,2088.86,2190.63,446.23
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Saltillo,96,15.325076923076923,1481.4,1535.04,330.35999999999996
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,San Luis Potosi,79,15.723958333333334,1231.53,1263.21,284.32
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Santiago,94,15.163,1428.16,1503.06,301.09999999999997
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Toluca,97,15.17074074074074,1483.23,1551.03,320.2
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Tuxtla Gutierrez,39,15.193333333333332,592.54,623.61,124.92999999999998
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Villahermosa,82,15.256521739130436,1260.05,1311.18,276.86999999999995
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Xalapa,154,15.423636363636366,2363.05,2462.46,516.59
2022,4,7,Dart Gun,Sports & Outdoors,11.99,15.99,Zacatecas,16,15.88,254.08,255.84,62.24000000000001
2022,4,8,Deck Of Cards,Games,3.99,6.99,Aguascalientes,42,6.685,280.77,293.58,113.18999999999998
2022,4,8,Deck Of Cards,Games,3.99,6.99,Campeche,350,6.832575107296138,2393.86,2446.5,997.3599999999999
2022,4,8,Deck Of Cards,Games,3.99,6.99,Chetumal,42,6.92375,290.86,293.58,123.27999999999999
2022,4,8,Deck Of Cards,Games,3.99,6.99,Chihuahua,205,6.863492063492063,1414.72,1432.95,596.77
2022,4,8,Deck Of Cards,Games,3.99,6.99,Chilpancingo,160,6.741764705882353,1081.52,1118.4,443.11999999999995
2022,4,8,Deck Of Cards,Games,3.99,6.99,Ciudad Victoria,70,6.880714285714285,481.65,489.3,202.35
2022,4,8,Deck Of Cards,Games,3.99,6.99,Cuernavaca,18,6.782222222222222,122.08,125.82000000000001,50.25999999999999
2022,4,8,Deck Of Cards,Games,3.99,6.99,Cuidad de Mexico,704,6.800467937608318,4783.37,4920.96,1974.4099999999999
2022,4,8,Deck Of Cards,Games,3.99,6.99,Culiacan,24,6.849166666666666,164.38,167.76,68.61999999999999
2022,4,8,Deck Of Cards,Games,3.99,6.99,Durango,130,6.807317073170732,886.0600000000001,908.7,367.35999999999996
2022,4,8,Deck Of Cards,Games,3.99,6.99,Guadalajara,315,6.784193548387097,2139.36,2201.85,882.51
2022,4,8,Deck Of Cards,Games,3.99,6.99,Guanajuato,377,6.785787401574803,2541.93,2635.23,1037.7
2022,4,8,Deck Of Cards,Games,3.99,6.99,Hermosillo,187,6.672994652406417,1247.85,1307.13,501.71999999999997
2022,4,8,Deck Of Cards,Games,3.99,6.99,La Paz,19,6.896842105263158,131.04,132.81,55.230000000000004
2022,4,8,Deck Of Cards,Games,3.99,6.99,Merida,124,6.7461946902654875,833.16,866.76,338.4
2022,4,8,Deck Of Cards,Games,3.99,6.99,Mexicali,203,6.811309523809523,1384.19,1418.97,574.2199999999999
2022,4,8,Deck Of Cards,Games,3.99,6.99,Monterrey,456,6.786382352941176,3097.86,3187.44,1278.42
2022,4,8,Deck Of Cards,Games,3.99,6.99,Morelia,126,6.716521739130434,849.29,880.74,346.54999999999995
2022,4,8,Deck Of Cards,Games,3.99,6.99,Oaxaca,59,6.71675,401.48,412.41,166.07
2022,4,8,Deck Of Cards,Games,3.99,6.99,Pachuca,91,6.676865671641791,601.19,636.09,238.1
2022,4,8,Deck Of Cards,Games,3.99,6.99,Puebla,244,6.776639004149378,1652.07,1705.56,678.51
2022,4,8,Deck Of Cards,Games,3.99,6.99,Saltillo,133,6.701834862385321,885.0600000000001,929.67,354.39
2022,4,8,Deck Of Cards,Games,3.99,6.99,San Luis Potosi,109,6.876489361702127,750.64,761.91,315.72999999999996
2022,4,8,Deck Of Cards,Games,3.99,6.99,Santiago,58,6.974137931034483,404.5,405.42,173.07999999999998
2022,4,8,Deck Of Cards,Games,3.99,6.99,Toluca,206,6.851210191082803,1408.11,1439.94,586.17
2022,4,8,Deck Of Cards,Games,3.99,6.99,Tuxtla Gutierrez,81,6.7563157894736845,552.23,566.19,229.04
2022,4,8,Deck Of Cards,Games,3.99,6.99,Villahermosa,36,6.753055555555556,243.11,251.64000000000001,99.47
2022,4,8,Deck Of Cards,Games,3.99,6.99,Xalapa,169,6.782127659574468,1136.6000000000001,1181.31,462.28999999999996
2022,4,8,Deck Of Cards,Games,3.99,6.99,Zacatecas,39,6.686923076923078,260.79,272.61,105.17999999999999
2022,4,9,Dino Egg,Toys,9.99,10.99,Aguascalientes,17,10.82294117647059,183.99,186.83,14.159999999999991
2022,4,9,Dino Egg,Toys,9.99,10.99,Campeche,46,10.61695652173913,488.38,505.54,28.83999999999999
2022,4,9,Dino Egg,Toys,9.99,10.99,Chetumal,39,10.496923076923077,409.38,428.61,19.769999999999982
2022,4,9,Dino Egg,Toys,9.99,10.99,Chihuahua,93,10.473870967741936,984.2299999999999,1022.07,55.15999999999994
2022,4,9,Dino Egg,Toys,9.99,10.99,Chilpancingo,35,10.770285714285714,376.96,384.65000000000003,27.309999999999995
2022,4,9,Dino Egg,Toys,9.99,10.99,Ciudad Victoria,10,10.58,105.8,109.9,5.8999999999999915
2022,4,9,Dino Egg,Toys,9.99,10.99,Cuernavaca,21,10.644,223.56,230.79,13.769999999999994
2022,4,9,Dino Egg,Toys,9.99,10.99,Cuidad de Mexico,118,10.447899999999999,1232.71,1296.82,53.889999999999944
2022,4,9,Dino Egg,Toys,9.99,10.99,Culiacan,14,10.391428571428571,145.48,153.86,5.619999999999996
2022,4,9,Dino Egg,Toys,9.99,10.99,Guadalajara,179,10.471445086705202,1876.18,1967.21,87.96999999999991
2022,4,9,Dino Egg,Toys,9.99,10.99,Guanajuato,135,10.715887850467288,1449.53,1483.65,100.87999999999997
2022,4,9,Dino Egg,Toys,9.99,10.99,Hermosillo,148,10.636153846153846,1582.81,1626.52,104.28999999999992
2022,4,9,Dino Egg,Toys,9.99,10.99,La Paz,29,10.820769230769232,313.63,318.71,23.92000000000001
2022,4,9,Dino Egg,Toys,9.99,10.99,Merida,27,10.69074074074074,288.65,296.73,18.91999999999998
2022,4,9,Dino Egg,Toys,9.99,10.99,Mexicali,37,10.658620689655173,395.58,406.63,25.949999999999992
2022,4,9,Dino Egg,Toys,9.99,10.99,Monterrey,155,10.607478991596638,1638.27,1703.45,89.81999999999992
2022,4,9,Dino Egg,Toys,9.99,10.99,Morelia,10,10.79,107.89999999999999,109.9,7.999999999999989
2022,4,9,Dino Egg,Toys,9.99,10.99,Oaxaca,16,10.48,167.68,175.84,7.8399999999999945
2022,4,9,Dino Egg,Toys,9.99,10.99,Pachuca,24,10.879333333333333,260.12,263.76,20.359999999999985
2022,4,9,Dino Egg,Toys,9.99,10.99,Puebla,38,10.679,407.89,417.62,28.269999999999968
2022,4,9,Dino Egg,Toys,9.99,10.99,Saltillo,70,10.858,760.0600000000001,769.3000000000001,60.760000000000005
2022,4,9,Dino Egg,Toys,9.99,10.99,San Luis Potosi,29,10.634545454545455,309.35,318.71,19.639999999999986
2022,4,9,Dino Egg,Toys,9.99,10.99,Santiago,26,10.74923076923077,279.48,285.74,19.739999999999988
2022,4,9,Dino Egg,Toys,9.99,10.99,Toluca,87,10.482340425531914,906.08,956.13,36.949999999999974
2022,4,9,Dino Egg,Toys,9.99,10.99,Tuxtla Gutierrez,32,10.430937499999999,333.78999999999996,351.68,14.109999999999982
2022,4,9,Dino Egg,Toys,9.99,10.99,Villahermosa,38,10.354999999999999,402.84999999999997,417.62,23.22999999999997
2022,4,9,Dino Egg,Toys,9.99,10.99,Xalapa,74,10.333076923076923,765.15,813.26,25.889999999999958
2022,4,9,Dino Egg,Toys,9.99,10.99,Zacatecas,28,10.85,303.79999999999995,307.71999999999997,24.079999999999984
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Aguascalientes,23,14.26478260869565,328.09,344.77,75.31999999999998
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Campeche,13,14.279230769230768,185.63,194.87,42.76
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Chetumal,26,14.554615384615385,378.42,389.74,92.68
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Chihuahua,89,14.735846153846154,1313.51,1334.11,335.4
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Chilpancingo,8,14.46,115.68,119.92,27.760000000000005
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Ciudad Victoria,65,14.601076923076924,949.07,974.35,234.72
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Cuernavaca,6,14.74,88.44,89.94,22.5
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Cuidad de Mexico,204,14.34178947368421,2922.89,3057.96,680.93
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Culiacan,28,14.67,410.76,419.72,103.03999999999999
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Durango,11,13.840000000000002,152.24,164.89000000000001,31.349999999999994
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Guadalajara,261,14.512102272727274,3781.72,3912.39,913.3299999999999
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Guanajuato,84,14.256388888888889,1202.86,1259.16,279.69999999999993
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Hermosillo,91,14.668421052631578,1337.3999999999999,1364.09,337.30999999999995
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,La Paz,8,13.52,108.16,119.92,20.239999999999995
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Merida,14,14.477142857142857,202.68,209.86,48.81999999999999
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Mexicali,29,14.471724137931036,419.68,434.71,100.96999999999998
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Monterrey,132,14.24017857142857,1881.97,1978.68,431.28999999999996
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Morelia,65,14.216923076923077,924.1,974.35,209.75
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Oaxaca,39,14.942727272727273,583.5699999999999,584.61,154.96
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Pachuca,66,14.589583333333332,964.9,989.34,239.55999999999995
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Puebla,126,14.586091954022988,1839.4,1888.74,454.65999999999997
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Saltillo,82,14.242297297297299,1164.25,1229.18,263.06999999999994
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Santiago,34,14.730294117647059,500.83,509.66,127.16999999999999
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Toluca,93,14.388222222222224,1343.97,1394.07,321.9
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Xalapa,63,14.541153846153845,920.58,944.37,228.21
2022,4,10,Dinosaur Figures,Toys,10.99,14.99,Zacatecas,58,14.487027027027027,836.53,869.42,199.11
2022,4,14,Glass Marbles,Games,5.99,10.99,Aguascalientes,7,10.69,74.83,76.93,32.89999999999999
2022,4,14,Glass Marbles,Games,5.99,10.99,Campeche,44,10.7325,472.23,483.56,208.67000000000002
2022,4,14,Glass Marbles,Games,5.99,10.99,Chetumal,10,10.67,106.7,109.9,46.8
2022,4,14,Glass Marbles,Games,5.99,10.99,Chihuahua,55,10.796666666666667,593.49,604.45,264.04
2022,4,14,Glass Marbles,Games,5.99,10.99,Chilpancingo,33,10.58875,348.59999999999997,362.66999999999996,150.92999999999998
2022,4,14,Glass Marbles,Games,5.99,10.99,Ciudad Victoria,75,10.846451612903227,813.13,824.25,363.88
2022,4,14,Glass Marbles,Games,5.99,10.99,Cuernavaca,10,10.796000000000001,107.96000000000001,109.9,48.06
2022,4,14,Glass Marbles,Games,5.99,10.99,Cuidad de Mexico,175,10.751760563380282,1879.5500000000002,1923.25,831.3000000000001
2022,4,14,Glass Marbles,Games,5.99,10.99,Culiacan,31,10.663870967741936,330.58,340.69,144.89
2022,4,14,Glass Marbles,Games,5.99,10.99,Durango,38,10.569565217391304,407.51,417.62,179.89
2022,4,14,Glass Marbles,Games,5.99,10.99,Guadalajara,140,10.516851851851852,1478.15,1538.6,639.55
2022,4,14,Glass Marbles,Games,5.99,10.99,Guanajuato,36,10.710555555555556,385.58000000000004,395.64,169.94000000000003
2022,4,14,Glass Marbles,Games,5.99,10.99,Hermosillo,131,10.48340909090909,1393.3899999999999,1439.69,608.6999999999999
2022,4,14,Glass Marbles,Games,5.99,10.99,La Paz,7,10.74,75.18,76.93,33.25
2022,4,14,Glass Marbles,Games,5.99,10.99,Merida,25,10.9108,272.77,274.75,123.02
2022,4,14,Glass Marbles,Games,5.99,10.99,Mexicali,36,10.716944444444444,385.81,395.64,170.17000000000002
2022,4,14,Glass Marbles,Games,5.99,10.99,Monterrey,188,10.71979020979021,2024.48,2066.12,898.36
2022,4,14,Glass Marbles,Games,5.99,10.99,Morelia,249,10.358295454545454,2620.56,2736.51,1129.05
2022,4,14,Glass Marbles,Games,5.99,10.99,Oaxaca,5,10.54,52.699999999999996,54.95,22.749999999999993
2022,4,14,Glass Marbles,Games,5.99,10.99,Pachuca,22,10.774999999999999,237.75,241.78,105.97
2022,4,14,Glass Marbles,Games,5.99,10.99,Puebla,48,10.666774193548388,517.5,527.52,229.98
2022,4,14,Glass Marbles,Games,5.99,10.99,Saltillo,84,10.355189873417721,868.26,923.16,365.09999999999997
2022,4,14,Glass Marbles,Games,5.99,10.99,San Luis Potosi,15,10.706666666666667,160.6,164.85,70.75
2022,4,14,Glass Marbles,Games,5.99,10.99,Santiago,37,10.36945945945946,383.67,406.63,162.04
2022,4,14,Glass Marbles,Games,5.99,10.99,Toluca,74,10.695500000000001,795.03,813.26,351.77
2022,4,14,Glass Marbles,Games,5.99,10.99,Tuxtla Gutierrez,19,10.47,198.93,208.81,85.12
2022,4,14,Glass Marbles,Games,5.99,10.99,Xalapa,105,10.508805970149254,1111.07,1153.95,482.12
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Aguascalientes,57,5.912051282051283,337.67,341.43,110.24000000000001
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Campeche,72,5.765744680851064,418.76,431.28000000000003,131.48
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Chetumal,69,5.7665625,385.44,413.31,110.12999999999998
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Chihuahua,21,5.946666666666666,124.88,125.79,41.089999999999996
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Chilpancingo,32,5.8903125,188.49,191.68,60.809999999999995
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Ciudad Victoria,36,5.85,210.59999999999997,215.64,66.95999999999998
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Cuernavaca,2,5.98,11.96,11.98,3.9800000000000004
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Cuidad de Mexico,93,5.936404494382023,551.14,557.07,180.07
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Culiacan,25,5.8964,147.41,149.75,47.66
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Durango,36,5.815277777777777,209.35,215.64000000000001,65.71
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Guadalajara,176,5.681450381679389,1001.37,1054.24,299.12999999999994
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Guanajuato,74,5.753108108108108,425.73,443.26,130.46999999999997
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Hermosillo,83,5.633975903614458,467.62,497.17,136.45
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,La Paz,25,5.7904,144.76,149.75,45.009999999999984
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Merida,8,5.8,46.4,47.92,14.479999999999997
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Mexicali,56,5.918571428571428,331.44,335.44,107.99999999999999
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Monterrey,110,5.736082474226804,633.36,658.9,194.45999999999998
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Morelia,28,5.721428571428571,160.2,167.72,48.48
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Oaxaca,1,5.8,5.8,5.99,1.8099999999999996
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Pachuca,25,5.9352,148.38,149.75,48.63
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Puebla,76,5.793552631578947,440.31,455.24,137.06999999999996
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Saltillo,34,5.860588235294117,199.26,203.66,63.59999999999999
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,San Luis Potosi,33,5.923030303030303,195.46,197.67000000000002,63.78999999999999
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Santiago,15,5.63,84.45,89.85000000000001,24.599999999999994
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Toluca,22,5.948636363636364,130.87,131.78,43.08999999999999
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Tuxtla Gutierrez,12,5.7124999999999995,68.55,71.88,20.669999999999995
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Villahermosa,32,5.727058823529411,184.35999999999999,191.68,56.67999999999999
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Xalapa,86,5.6924590163934425,486.99,515.14,143.84999999999997
2022,4,15,Hot Wheels 5-Pack,Toys,3.99,5.99,Zacatecas,29,5.525862068965517,160.25,173.71,44.53999999999999
2022,4,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,Campeche,23,19.89217391304348,457.52,459.77,135.75
2022,4,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,Chetumal,8,19.295,154.36,159.92,42.44
2022,4,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,Chihuahua,62,19.286612903225805,1195.77,1239.3799999999999,328.39
2022,4,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,Chilpancingo,13,18.13,235.69,259.87,53.819999999999986
2022,4,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,Ciudad Victoria,88,19.598148148148148,1720.1,1759.12,488.9799999999999
2022,4,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,Cuernavaca,20,19.33823529411765,382.81,399.79999999999995,103.00999999999999
2022,4,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,Cuidad de Mexico,222,19.12664739884393,4237.66,4437.78,1131.8799999999999
