Year,Month,Store_ID,Store_Name,Store_City,Store_Location,Store_Open_Date,Units,nUnique_Products,Actual_Product_Price,Revenue,xRevenue,Profit
2022,5,1,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18,663,18,13.062080536912752,8968.53,9221.37,1973.1599999999999
2022,5,2,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27,1187,18,14.694112903225806,19717.72,20241.13,3710.5899999999997
2022,5,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27,1088,20,13.477511111111111,14162.68,14468.62,3682.06
2022,5,4,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01,1037,20,14.22590857142857,14996.34,15390.13,3981.21
2022,5,5,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31,596,16,13.676827956989248,7960.35,8146.54,2066.81
2022,5,6,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13,961,19,13.06516083916084,12538.82,12801.39,4383.929999999999
2022,5,7,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25,1129,19,13.70757225433526,16186.83,16617.71,4615.12
2022,5,8,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14,529,20,12.597961373390559,6452.8,6636.21,1640.5900000000001
2022,5,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15,1396,21,14.828030690537084,20427.16,20911.54,4709.62
2022,5,10,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14,960,24,13.148486646884272,12067.78,12307.4,3157.8799999999997
2022,5,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,845,23,15.33837653478854,14015.460000000001,14348.55,2900.91
2022,5,12,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,1168,21,14.970443974630022,16889.12,17324.32,3444.7999999999997
2022,5,13,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,789,15,14.404671641791044,11177.52,11464.61,2436.91
2022,5,14,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,748,16,13.158828996282528,9814.66,10096.02,2364.14
2022,5,15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,884,21,12.89795918367347,10732.05,10991.66,3035.39
2022,5,16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,836,21,15.163065595716198,12769.58,13120.14,3153.44
2022,5,17,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,1227,21,12.644173387096775,15301.12,15668.23,3190.89
2022,5,18,Maven Toys Merida 1,Merida,Downtown,2008-08-22,742,20,14.654484944532488,10583.75,10813.08,2504.67
2022,5,19,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,683,18,13.038044280442804,8489.46,8697.17,2388.79
2022,5,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,497,17,13.357025316455696,6676.0,6800.53,2102.97
2022,5,21,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,823,19,15.898654970760234,13420.82,13822.77,2848.0499999999997
2022,5,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,758,22,15.645679389312978,11674.52,12006.92,2301.1
2022,5,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,579,21,13.985886214442013,8091.05,8288.21,2303.34
2022,5,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,1150,19,15.181774744027305,17985.13,18405.0,4472.13
2022,5,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,1002,16,13.590456323337678,13268.94,13546.98,4188.96
2022,5,26,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,513,19,13.89268888888889,6904.85,7058.37,1850.48
2022,5,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,900,19,13.265021645021644,11289.11,11526.5,2382.61
2022,5,28,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,1056,21,12.182179144385028,11804.84,12123.44,2716.8999999999996
2022,5,29,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,1094,20,14.163241551939926,15734.92,16173.56,4084.3599999999997
2022,5,30,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,1627,20,15.010017182130584,23760.78,24308.73,5849.049999999999
2022,5,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,2041,20,13.634030612244898,27000.51,27609.59,8371.92
2022,5,32,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,839,15,9.962057926829267,8710.35,8898.11,2833.24
2022,5,33,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,686,21,13.508852988691437,9193.88,9406.64,2990.74
2022,5,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,1084,22,12.368346196251379,13239.17,13496.66,3936.0099999999998
2022,5,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,758,19,14.107624999999999,10375.51,10575.92,3026.5899999999997
2022,5,36,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,974,21,13.687006535947711,13026.31,13289.26,4521.05
2022,5,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,971,23,14.3323282887078,14116.09,14405.289999999999,3654.3
2022,5,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,681,18,11.352921146953406,7221.6,7399.19,2129.41
2022,5,39,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,1354,20,13.85577,19478.77,19928.96,4653.81
2022,5,40,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,846,17,15.342077028885832,12878.64,13221.54,3135.1
2022,5,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,792,18,12.935146379044683,10975.57,11284.08,2702.99
2022,5,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,1116,18,14.072952261306533,16844.26,17198.34,4379.919999999999
2022,5,43,Maven Toys Durango 1,Durango,Downtown,2014-06-30,810,16,13.326590538336053,10020.57,10256.4,2777.1699999999996
2022,5,44,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,836,15,14.793619456366237,12314.34,12550.64,3683.2
2022,5,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,897,19,16.45862518089725,15293.82,15713.53,3527.29
2022,5,46,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1190,20,14.308941798941799,16840.99,17187.1,4436.39
2022,5,47,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1042,18,12.620013351134846,12402.77,12682.08,2918.6899999999996
2022,5,48,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,996,21,13.123125904486251,12854.87,13292.539999999999,3274.83
2022,5,49,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,740,19,14.07877133105802,10013.72,10302.6,2437.12
2022,5,50,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,790,19,15.529547738693466,12229.68,12550.1,2745.58
2022,6,1,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18,851,20,14.605389048991354,11207.35,11527.49,2568.8599999999997
2022,6,2,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27,1156,20,12.762902843601895,14595.15,14993.44,3818.2099999999996
2022,6,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27,970,20,13.671953028430162,13196.0,13453.8,3835.2
2022,6,4,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01,1033,26,14.095782155272305,13648.22,13993.17,3919.0499999999997
2022,6,5,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31,539,17,14.015429864253393,6867.17,6992.61,2138.56
2022,6,6,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13,716,19,12.235298372513562,9274.92,9536.34,3252.58
2022,6,7,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25,1111,24,13.355599078341013,14591.44,14967.89,3882.5499999999997
2022,6,8,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14,482,13,14.96763888888889,6674.57,6814.18,1507.3899999999999
2022,6,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15,1493,22,13.069457523029683,18218.8,18608.57,4850.23
2022,6,10,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14,1108,23,14.092931547619049,16303.22,16982.92,4376.799999999999
2022,6,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,604,17,17.009545454545453,9689.25,9918.460000000001,1825.7899999999995
2022,6,12,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,1103,20,14.222459970887918,16210.34,16562.47,3514.3699999999994
2022,6,13,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,799,17,15.158859154929576,12087.36,12391.51,2913.35
2022,6,14,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,941,17,12.47669056152927,12431.41,12709.59,3398.8199999999997
2022,6,15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,785,21,10.865394524959742,8236.57,8378.65,2768.92
2022,6,16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,613,20,12.561419491525424,7609.53,7756.37,2567.66
2022,6,17,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,1360,19,13.489740259740259,17835.28,18265.4,3935.8799999999997
2022,6,18,Maven Toys Merida 1,Merida,Downtown,2008-08-22,870,25,13.568123167155424,12354.04,12689.8,2925.74
2022,6,19,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,666,17,12.18,7324.79,7482.84,2382.45
2022,6,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,745,16,14.221749571183535,10318.57,10508.05,2980.52
2022,6,21,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,992,18,14.32105109489051,13988.58,14325.58,3523.9999999999995
2022,6,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,942,22,13.655450381679389,12872.07,13136.58,3247.99
2022,6,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,804,21,17.085523076923078,13482.43,13722.96,3699.97
2022,6,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,738,24,13.762182741116751,10212.64,10425.119999999999,3072.02
2022,6,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,864,15,13.603733133433284,11098.52,11294.36,3851.16
2022,6,26,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,543,20,13.514817204301076,7158.5199999999995,7345.07,2005.45
2022,6,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,494,15,13.716712643678163,6975.650000000001,7096.06,1650.5900000000001
2022,6,28,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,892,19,13.348148631029987,11599.53,11928.08,3018.45
2022,6,29,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,973,20,14.417767741935485,13664.68,14022.77,3553.41
2022,6,30,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,1165,21,14.18308695652174,16584.329999999998,16976.35,4506.48
2022,6,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,2226,20,12.744958734525445,28723.3,29468.239999999998,8190.5599999999995
2022,6,32,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,818,13,10.781166936790923,9386.6,9633.32,3153.2799999999997
2022,6,33,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,872,19,12.962701149425289,11133.91,11452.78,2616.6299999999997
2022,6,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,788,20,13.008938461538461,11255.27,11534.12,3634.65
2022,6,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,801,17,13.517117834394904,10483.59,10748.99,2905.6
2022,6,36,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,1072,20,13.977943696450428,13887.79,14171.78,3800.5099999999998
2022,6,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,892,21,16.032739726027398,14521.84,14804.08,3843.7599999999998
2022,6,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,658,22,13.59643493761141,8642.97,8838.92,2451.0499999999997
2022,6,39,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,1145,20,13.15801652892562,14105.44,14431.55,3455.39
2022,6,40,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,769,17,15.042239031770045,11725.03,12050.81,2437.22
2022,6,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,1321,22,14.727661870503598,19293.69,19782.79,4634.4
2022,6,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,1168,19,15.508919631093544,17621.67,18001.82,5426.349999999999
2022,6,43,Maven Toys Durango 1,Durango,Downtown,2014-06-30,623,19,11.539868913857678,7092.6900000000005,7215.27,2094.42
2022,6,44,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,620,14,14.693889980353633,9197.789999999999,9437.3,2408.49
2022,6,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1349,19,15.490821529745041,20988.6,21482.51,5236.59
2022,6,46,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1422,21,14.505482625482626,19811.68,20266.28,6247.9
2022,6,47,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1579,20,13.848162393162392,20445.6,21084.21,4267.889999999999
2022,6,48,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,1038,23,12.14053680981595,11931.93,12218.12,2775.81
2022,6,49,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,772,17,12.279902723735407,8721.81,8963.28,1926.53
2022,6,50,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,893,24,14.928418604651164,13472.72,13758.07,2626.6499999999996
2022,7,1,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18,727,22,12.93425641025641,8799.91,9106.73,2252.68
2022,7,2,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27,1183,19,11.316101910828024,12390.76,12909.17,3219.59
2022,7,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27,883,19,11.610134529147983,9846.97,10290.17,3210.2999999999997
2022,7,4,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01,930,22,11.621510989010988,10409.79,10868.7,3423.59
2022,7,5,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31,334,15,13.8622,4414.66,4622.16,1288.5
2022,7,6,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13,1069,19,12.09123566878981,13010.46,13512.31,4581.65
2022,7,7,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25,1161,21,11.246742502585315,13767.41,14348.39,4398.0199999999995
2022,7,8,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14,689,19,12.08710391822828,7931.7,8185.11,2295.59
2022,7,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15,1232,19,12.219826422372227,14877.33,15370.68,4121.15
2022,7,10,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14,1054,24,12.557087719298245,12780.52,13352.96,4016.06
2022,7,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,499,19,11.88046403712297,5708.48,5904.51,2022.4699999999998
2022,7,12,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,1010,21,12.934371508379888,12032.09,12489.4,3271.19
2022,7,13,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,726,21,12.787076124567475,8780.21,9160.24,2383.97
2022,7,14,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,1075,15,10.673092369477912,11564.61,11880.25,3569.86
2022,7,15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,576,16,12.950712694877506,7454.35,7703.74,2395.61
2022,7,16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,752,23,12.003725165562914,8921.13,9305.98,2732.15
2022,7,17,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,1377,18,11.94318811881188,15258.869999999999,15828.23,4302.139999999999
2022,7,18,Maven Toys Merida 1,Merida,Downtown,2008-08-22,1173,22,11.300779976717115,12136.61,12699.27,3325.3399999999997
2022,7,19,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,644,18,11.684670231729056,7338.14,7684.5599999999995,2245.08
2022,7,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,542,17,12.538993839835728,6979.4400000000005,7214.58,1783.86
2022,7,21,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,731,17,11.301073825503357,7981.54,8240.69,2633.35
2022,7,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,786,23,14.61198449612403,10795.86,11138.64,3048.22
2022,7,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,775,25,11.575310650887573,8843.33,9216.75,2668.58
2022,7,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,781,19,12.076417391304348,9328.93,9878.19,3114.24
2022,7,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,870,18,13.903160237388724,11051.55,11486.3,3389.75
2022,7,26,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,725,19,12.813118908382066,9465.58,9843.25,3051.33
2022,7,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,498,14,11.496462264150944,5426.42,5634.5199999999995,1847.8999999999999
2022,7,28,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,827,19,11.711987480438184,9117.3,9505.73,2573.5699999999997
2022,7,29,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,926,20,12.382503660322108,11601.99,12039.74,3397.75
2022,7,30,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,1914,20,12.799195652173912,24847.47,25648.86,7615.610000000001
2022,7,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,2277,19,11.567337748344372,26384.79,27321.23,8128.0599999999995
2022,7,32,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,683,16,12.930189035916824,8614.68,8959.67,2564.01
2022,7,33,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,790,19,12.261739788199698,9212.789999999999,9524.1,2857.69
2022,7,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,872,22,12.307520128824477,10259.67,10615.28,3521.89
2022,7,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,837,18,11.771289308176101,9502.45,9886.13,2950.82
2022,7,36,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,726,18,13.081533333333333,9062.52,9482.24,2709.2799999999997
2022,7,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,850,23,13.205325034578147,10837.94,11312.0,2709.44
2022,7,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,846,23,12.503102409638553,10062.68,10511.039999999999,2633.14
2022,7,39,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,1006,18,12.420230303030303,12000.42,12430.44,3657.48
2022,7,40,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,812,18,12.323524590163935,9383.75,9681.88,2676.87
2022,7,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,1131,20,12.474457831325301,13141.15,13639.69,3812.96
2022,7,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,836,16,11.515883306320909,9372.79,9669.64,3479.15
2022,7,43,Maven Toys Durango 1,Durango,Downtown,2014-06-30,713,21,12.158729641693812,8199.37,8512.87,2022.9999999999998
2022,7,44,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,910,13,11.198558139534883,10247.45,10720.9,3607.05
2022,7,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1270,20,12.97851515151515,16843.71,17479.3,5257.41
2022,7,46,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,802,16,12.691931407942239,9656.0,10048.98,2573.52
2022,7,47,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1702,20,11.600184331797234,17434.15,18180.98,3996.1699999999996
2022,7,48,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,1118,19,11.04910643889619,11172.78,11592.32,3223.46
2022,7,49,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,715,23,11.980475247524753,7493.97,7761.849999999999,1815.62
2022,7,50,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,812,22,12.154958813838551,9632.09,10020.88,2543.71
2022,8,1,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18,801,23,12.024835820895522,9491.86,9683.49,2379.37
2022,8,2,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27,716,18,12.003876500857633,8822.98,9095.84,2569.14
2022,8,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27,819,14,11.525777777777778,9723.57,9981.81,3898.7599999999998
2022,8,4,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01,924,25,12.950409731113957,11015.6,11286.76,3464.34
2022,8,5,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31,677,20,13.845555555555555,8512.83,8725.73,2544.1
2022,8,6,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13,1097,21,12.46158671586716,13192.27,13510.53,4809.74
2022,8,7,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25,892,26,13.536022099447514,11688.37,11936.58,4001.29
2022,8,8,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14,624,19,11.223865546218489,6850.84,7077.26,2283.08
2022,8,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15,1021,17,10.853122676579925,10422.22,10667.789999999999,3304.93
2022,8,10,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14,930,23,13.878530734632683,12234.57,12536.199999999999,3797.8700000000003
2022,8,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,502,20,11.42627049180328,5840.900000000001,6009.98,1683.42
2022,8,12,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,550,21,11.708512931034482,6071.31,6230.0,1598.31
2022,8,13,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,890,19,12.818097902097902,10761.85,11014.6,3296.75
2022,8,14,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,1177,17,12.696963414634146,12936.960000000001,13347.23,3851.23
2022,8,15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,626,19,11.793675213675213,6956.47,7117.74,2526.23
2022,8,16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,756,22,13.844967426710097,9951.26,10183.94,2525.3199999999997
2022,8,17,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,1251,22,13.582767039674467,15454.01,15818.99,4549.52
2022,8,18,Maven Toys Merida 1,Merida,Downtown,2008-08-22,783,22,11.694605067064083,8965.98,9186.17,2867.81
2022,8,19,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,769,18,11.143628899835797,8543.34,8753.81,2963.0299999999997
2022,8,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,585,15,12.239650924024641,6931.7,7139.15,1898.05
2022,8,21,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,701,18,12.646497373029773,8607.68,8776.49,2622.69
2022,8,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,825,25,11.595240875912408,8984.33,9241.75,2791.58
2022,8,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,621,21,11.505869565217392,6935.96,7105.79,2467.67
2022,8,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,446,23,12.712802056555269,5719.76,5848.04,1763.2199999999998
2022,8,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,630,17,12.723450834879406,7838.25,7961.7,2879.0499999999997
2022,8,26,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,358,15,12.768300653594771,4336.12,4409.42,1338.2
2022,8,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,428,15,11.66482939632546,4920.53,5040.22,1571.81
2022,8,28,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,562,21,13.439350104821802,7103.97,7286.38,1771.59
2022,8,29,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,605,18,11.930583941605839,7150.07,7345.95,2360.62
2022,8,30,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,1203,22,13.404572333685321,16353.22,16736.47,5244.25
2022,8,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,1794,19,11.29054675118859,20707.02,21235.56,6675.96
2022,8,32,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,629,12,12.635168776371307,7326.05,7486.21,2609.84
2022,8,33,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,644,18,11.023536585365854,6798.46,6979.56,1792.8999999999999
2022,8,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,621,20,12.802564575645755,8067.24,8245.789999999999,2823.95
2022,8,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,869,19,12.532116991643454,11469.17,11666.81,3806.36
2022,8,36,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,657,22,12.67364421416235,8244.68,8452.43,2266.75
2022,8,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,819,25,13.65258875739645,10748.55,11022.31,3292.24
2022,8,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,942,25,12.120299145299146,10645.09,10925.08,3364.0099999999998
2022,8,39,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,814,18,12.58353344768439,9448.83,9678.36,3120.97
2022,8,40,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,547,15,10.946584766584767,5478.88,5636.53,1316.35
2022,8,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,934,20,11.355067873303167,9873.710000000001,10111.66,3246.5499999999997
2022,8,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,1107,21,12.717188405797103,13602.37,13956.43,5146.9400000000005
2022,8,43,Maven Toys Durango 1,Durango,Downtown,2014-06-30,665,17,13.457798742138365,8433.14,8675.35,2545.29
2022,8,44,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,948,15,13.202261735419631,12407.85,12845.02,3397.83
2022,8,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1001,21,12.606243654822334,12536.43,12916.99,4421.94
2022,8,46,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1294,21,14.034419729206963,18410.44,18897.56,5642.88
2022,8,47,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,874,21,13.22584142394822,11199.17,11462.26,2889.41
2022,8,48,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,797,17,11.26091059602649,8681.88,8910.53,2620.85
2022,8,49,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,592,20,11.63268456375839,6565.76,6704.58,1591.18
2022,8,50,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,610,24,15.222222222222221,9222.78,9485.9,2517.88
2022,9,1,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18,682,22,14.135099667774087,9436.82,9648.68,2648.64
