Year,Month,Store_ID,Product_ID,Product_Name,Product_Category,Product_Cost,Product_Price,Store_Name,Store_City,Store_Location,Store_Open_Date,Units,Actual_Product_Price,Revenue,xRevenue,Profit,Elasticity,New_Product_Price,New_Units,New_Revenue,Delta_Revenue
2023,5,10,33,Teddy Bear,Toys,10.99,12.99,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14,7,12.88,90.16,90.93,13.230000000000004,-0.001,13.550000000000008,6.999703618167821,94.85,3.9199999999999875
2023,5,10,34,Toy Robot,Electronics,21.99,27.49,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14,18,26.87333333333333,483.72,494.82,87.9,-2.0158581811111134,27.49,18.0,494.82,0.0
2023,5,11,2,Animal Figures,Toys,10.49,13.49,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,70,13.252553191489362,932.22,944.3,197.92,-0.679121480772495,14.050000000000008,68.06181045146468,956.27,11.970000000000027
2023,5,11,3,Barrel O' Slime,Art & Crafts,1.99,4.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,99,4.8825,483.66,494.0100000000001,286.65,-1.1786074692359558,4.99,99.0,494.01,-1.1368683772161603e-13
2023,5,11,6,Colorbuds,Electronics,7.59,16.49,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,7,16.05,112.35,115.43,59.22,-1.13327314826794,16.49,7.0,115.43,0.0
2023,5,11,7,Dart Gun,Sports & Outdoors,12.49,17.49,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,11,16.956363636363637,186.52,192.39,49.13,-1.3339883945652662,17.49,11.0,192.39,0.0
2023,5,11,8,Deck Of Cards,Games,4.29,7.49,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,86,7.264864864864865,625.8,644.14,256.86,-0.329607125866494,8.049999999999999,83.9185023960634,675.54,31.399999999999977
2023,5,11,9,Dino Egg,Toys,9.99,11.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,124,11.618275862068966,1448.78,1486.76,210.02,-0.001,12.550000000000008,123.9943119266055,1556.13,69.37000000000012
2023,5,11,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,33,11.864,392.24,395.67,95.57,-0.001,12.550000000000008,32.99848623853211,414.13,18.45999999999998
2023,5,11,14,Glass Marbles,Games,5.99,11.49,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,24,11.19,268.56,275.76,124.79999999999998,-0.001,12.050000000000008,23.998851174934725,289.19,13.430000000000007
2023,5,11,15,Hot Wheels 5-Pack,Toys,3.99,6.49,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,24,6.354583333333333,152.51,155.76,56.74999999999999,-1.208077806682608,6.49,24.0,155.76,0.0
2023,5,11,16,Jenga,Games,3.99,10.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,15,10.97,164.55,164.85,104.7,-0.7221163231488332,11.550000000000008,14.457919957599822,166.99,2.140000000000015
2023,5,11,18,Lego Bricks,Toys,34.99,39.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,41,39.028,1614.26,1639.59,179.66999999999985,-0.723412600129558,40.489999999999974,40.62915833201663,1645.07,5.480000000000018
2023,5,11,19,Magic Sand,Art & Crafts,13.99,16.49,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,108,16.204166666666666,1753.0,1780.9199999999998,242.08,-0.001,17.050000000000008,107.9963978168587,1841.34,60.42000000000007
2023,5,11,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,15,11.354,170.31,179.85,65.45999999999998,-0.001,12.550000000000008,14.999311926605506,188.24,8.390000000000015
2023,5,11,23,Mr. Potatohead,Toys,4.99,10.49,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,74,10.43705882352941,772.87,776.26,403.61,-0.001,11.050000000000008,73.99612011439467,817.66,41.39999999999998
2023,5,11,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,44,19.716363636363635,867.52,879.56,207.96,-0.001,20.550000000000008,43.99878939469735,904.18,24.620000000000005
2023,5,11,25,PlayDoh Can,Art & Crafts,1.99,3.19,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,208,3.102262773722628,649.95,663.52,236.03,-0.9697686419480602,3.2499999999999996,204.83837182562388,665.72,2.2000000000000455
2023,5,11,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,15,4.728666666666667,70.93,74.85000000000001,11.079999999999998,-0.001,5.489999999999998,14.998496993987976,82.34,7.489999999999995
2023,5,11,29,Plush Pony,Toys,8.99,19.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,14,19.98,279.72,279.86,153.86,-0.912354533424054,20.550000000000008,13.648567788525996,280.48,0.6200000000000045
2023,5,11,30,Rubik's Cube,Games,17.29,19.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,18,19.84,357.12,359.82,45.90000000000001,-0.001,20.550000000000008,17.999504752376186,369.89,10.069999999999993
2023,5,11,31,Splash Balls,Sports & Outdoors,7.99,9.49,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,49,9.348125,459.95,465.01,68.44,-2.7393122061793767,9.49,49.0,465.01,0.0
2023,5,11,33,Teddy Bear,Toys,10.99,12.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,21,12.625238095238094,265.13,272.79,34.34,-0.001,13.550000000000008,20.999110854503463,284.54,11.75
2023,5,11,34,Toy Robot,Electronics,21.99,27.49,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,38,26.826052631578943,1019.39,1044.62,183.7700000000001,-2.4444476526739325,27.49,38.0,1044.62,0.0
2023,5,12,1,Action Figure,Toys,10.99,17.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,56,17.184285714285714,962.32,979.44,346.88,-0.001,18.050000000000008,55.99823899371069,1010.77,31.329999999999927
2023,5,12,2,Animal Figures,Toys,10.49,13.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,25,12.9904,324.76,337.25,62.50999999999999,-1.2664036600608477,13.49,25.0,337.25,0.0
2023,5,12,3,Barrel O' Slime,Art & Crafts,1.99,4.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,78,4.81,375.34,389.22,220.12,-0.001,5.489999999999998,77.99218436873747,428.18,38.95999999999998
2023,5,12,4,Chutes & Ladders,Games,9.99,13.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,19,12.872631578947368,244.58,256.31,54.77,-0.001,14.050000000000008,18.999225352112678,266.94,10.629999999999995
2023,5,12,5,Classic Dominoes,Games,7.99,10.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,10,10.46,104.6,104.9,24.700000000000006,-1.4215133437798824,10.49,10.0,104.9,0.0
2023,5,12,6,Colorbuds,Electronics,7.59,16.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,90,16.140769230769234,1447.4,1484.1,764.3000000000001,-0.1670637761325046,17.050000000000008,89.49850473507828,1525.95,41.850000000000136
2023,5,12,7,Dart Gun,Sports & Outdoors,12.49,17.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,20,16.964000000000002,339.28000000000003,349.79999999999995,89.48000000000002,-0.001,18.050000000000008,19.99937106918239,360.99,11.190000000000055
2023,5,12,8,Deck Of Cards,Games,4.29,7.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,9,7.489999999999999,67.41,67.41,28.8,-0.1964583441189233,8.049999999999999,8.870164378719803,71.4,3.990000000000009
2023,5,12,9,Dino Egg,Toys,9.99,11.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,82,11.793902439024391,967.1,983.18,147.92,-0.5513740754997973,12.550000000000008,79.92602411967962,1003.07,19.8900000000001
2023,5,12,10,Dinosaur Figures,Toys,10.99,15.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,28,15.084285714285716,422.36,433.72,114.64,-0.001,15.990000000000007,27.999096191091027,447.71,13.989999999999952
2023,5,12,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,44,11.747954545454546,516.91,527.5600000000001,121.35,-0.001,12.550000000000008,43.99798165137615,552.17,24.6099999999999
2023,5,12,13,Gamer Headphones,Electronics,14.99,21.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,14,21.255,297.57,307.86,87.71000000000001,-0.001,22.550000000000008,13.999649840836744,315.69,7.829999999999984
2023,5,12,16,Jenga,Games,3.99,10.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,24,10.505,252.12,263.76,156.36,-0.001,11.550000000000008,23.998798908098273,277.19,13.430000000000007
2023,5,12,17,Kids Makeup Kit,Art & Crafts,14.49,20.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,18,20.79,374.22,377.82,113.39999999999998,-0.001,21.550000000000008,17.999528346831823,387.89,10.069999999999993
2023,5,12,18,Lego Bricks,Toys,34.99,39.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,33,38.880909090909086,1283.07,1319.67,128.39999999999992,-0.5635692625835882,40.489999999999974,32.76746954657093,1326.75,7.079999999999927
2023,5,12,19,Magic Sand,Art & Crafts,13.99,16.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,268,16.118977272727275,4330.34,4419.32,581.02,-1.3719585407610468,16.49,268.0,4419.32,0.0
2023,5,12,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,8,11.94,95.52,95.92,39.6,-0.1816163738204904,12.550000000000008,7.933351789423672,99.56,3.6400000000000006
2023,5,12,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,92,19.445441176470588,1794.07,1839.08,414.99,-1.1118843808679542,19.99,92.0,1839.08,0.0
2023,5,12,25,PlayDoh Can,Art & Crafts,1.99,3.19,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,78,3.13125,244.05,248.82,88.83,-0.2190525163292832,3.5499999999999985,76.12534993862401,270.24,21.420000000000016
2023,5,12,26,PlayDoh Playset,Art & Crafts,20.99,25.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,7,25.94,181.58,181.93,34.65000000000002,-0.001,26.550000000000008,6.999851866102348,185.85,3.9199999999999875
2023,5,12,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,61,4.923414634146342,301.06,304.39,57.67,-0.340881874776172,5.489999999999998,58.91645347080697,323.45,19.060000000000002
2023,5,12,30,Rubik's Cube,Games,17.29,19.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,20,19.21,390.44,399.8,44.64,-0.3908627016800954,20.550000000000008,19.784917973062473,406.58,6.779999999999973
2023,5,12,31,Splash Balls,Sports & Outdoors,7.99,9.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,111,9.364666666666666,1042.53,1053.39,155.63999999999993,-2.638815406254028,9.49,111.0,1053.39,0.0
2023,5,12,34,Toy Robot,Electronics,21.99,27.49,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,16,26.64625,426.34,439.84,74.50000000000003,-2.030631219239833,27.49,16.0,439.84,0.0
2023,5,13,1,Action Figure,Toys,10.99,17.49,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,117,17.185205479452055,2015.62,2046.33,729.7899999999998,-0.001,18.050000000000008,116.99632075471698,2111.78,65.45000000000027
2023,5,13,2,Animal Figures,Toys,10.49,13.49,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,34,13.06264705882353,444.13,458.66,87.46999999999998,-0.5309664313799346,14.050000000000008,33.26396795650075,467.36,8.699999999999989
2023,5,13,3,Barrel O' Slime,Art & Crafts,1.99,4.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,249,4.859349593495935,1216.11,1242.51,720.6,-0.001,5.489999999999998,248.9750501002004,1366.87,124.3599999999999
2023,5,13,6,Colorbuds,Electronics,7.59,16.49,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,25,15.9948,399.87,412.25,210.12,-0.001,17.050000000000008,24.999166161309887,426.24,13.990000000000009
2023,5,13,8,Deck Of Cards,Games,4.29,7.49,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,155,7.3315053763440865,1134.0,1160.95,469.05,-0.001,8.049999999999999,154.9886181575434,1247.66,86.71000000000004
2023,5,13,9,Dino Egg,Toys,9.99,11.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,77,11.686440677966102,903.7,923.23,134.47,-0.5310894045569976,12.550000000000008,75.12413375454636,942.81,19.579999999999927
2023,5,13,10,Dinosaur Figures,Toys,10.99,15.49,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,59,15.340222222222224,902.55,913.91,254.14,-0.001,15.990000000000007,58.99809554551323,943.38,29.470000000000027
2023,5,13,11,Etch A Sketch,Art & Crafts,10.99,21.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,24,21.92333333333333,526.16,527.76,262.4,-0.001,22.550000000000008,23.999399727148706,541.19,13.430000000000064
2023,5,13,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,33,11.663636363636362,384.9,395.67,88.22999999999999,-0.001,12.550000000000008,32.99848623853211,414.13,18.45999999999998
2023,5,13,13,Gamer Headphones,Electronics,14.99,21.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,58,21.38068965517241,1240.08,1275.4199999999998,370.66,-0.001,22.550000000000008,57.99854934060937,1307.87,32.450000000000045
2023,5,13,14,Glass Marbles,Games,5.99,11.49,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,23,11.239565217391304,258.51,264.27,120.73999999999998,-0.9876373444908352,11.590000000000002,22.802300618596263,264.28,0.009999999999990905
2023,5,13,15,Hot Wheels 5-Pack,Toys,3.99,6.49,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,25,6.280399999999999,157.01,162.25,57.26,-0.1163258653611292,6.989999999999998,24.775951723110307,173.18,10.930000000000007
2023,5,13,16,Jenga,Games,3.99,10.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,35,10.655714285714286,372.95,384.65,233.3,-0.001,11.550000000000008,34.99824840764331,404.23,19.58000000000004
2023,5,13,17,Kids Makeup Kit,Art & Crafts,14.49,20.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,18,20.885,375.93,377.82,115.11,-1.1444906622885616,20.99,18.0,377.82,0.0
2023,5,13,18,Lego Bricks,Toys,34.99,39.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,23,39.12173913043478,899.8000000000001,919.77,95.02999999999996,-2.050817653544403,39.99,23.0,919.77,0.0
2023,5,13,19,Magic Sand,Art & Crafts,13.99,16.49,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,42,15.765833333333331,654.86,692.5799999999999,67.27999999999999,-0.001,17.050000000000008,41.998599151000604,716.08,23.500000000000114
2023,5,13,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,6,11.300000000000002,67.80000000000001,71.94,25.860000000000003,-0.6017637653886077,12.550000000000008,5.834376945305885,73.22,1.2800000000000011
2023,5,13,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,53,19.644186046511628,1044.5,1059.47,250.03,-0.001,20.550000000000008,52.99854177088544,1089.12,29.649999999999864
2023,5,13,25,PlayDoh Can,Art & Crafts,1.99,3.19,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,29,3.095862068965517,89.78,92.51,32.07,-0.001,3.5499999999999985,28.99681818181818,102.94,10.429999999999993
2023,5,13,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,36,4.885833333333334,175.89,179.64,32.24999999999999,-0.269502026876374,5.489999999999998,35.027848400045144,192.3,12.660000000000025
2023,5,13,30,Rubik's Cube,Games,17.29,19.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,36,19.61555555555556,706.16,719.64,83.72000000000004,-0.250073702327341,20.550000000000008,35.75230318628907,734.71,15.07000000000005
2023,5,13,31,Splash Balls,Sports & Outdoors,7.99,9.49,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,67,9.308358208955225,623.66,635.83,88.33,-0.9753403447701892,9.690000000000003,65.62280710011373,635.89,0.05999999999994543
2023,5,13,33,Teddy Bear,Toys,10.99,12.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,12,12.82,153.84,155.88,21.96,-0.0348905260110161,13.550000000000008,11.982272711957451,162.36,6.480000000000018
2023,5,13,34,Toy Robot,Electronics,21.99,27.49,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,4,26.68,106.72,109.96,18.760000000000005,-0.001,28.050000000000008,3.9999199708985085,112.2,2.240000000000009
2023,5,14,1,Action Figure,Toys,10.99,17.49,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,79,17.15772151898734,1355.46,1381.7099999999998,487.25,-0.4436096397906941,18.050000000000008,77.89795089485958,1406.06,24.350000000000136
2023,5,14,2,Animal Figures,Toys,10.49,13.49,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,48,13.034444444444444,618.42,647.52,114.89999999999998,-0.001,14.050000000000008,47.99804299481097,674.37,26.850000000000023
2023,5,14,3,Barrel O' Slime,Art & Crafts,1.99,4.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,88,4.769433962264151,418.75,439.12,243.63,-0.3910309634740438,5.489999999999998,84.55203158459763,464.19,25.069999999999993
2023,5,14,6,Colorbuds,Electronics,7.59,16.49,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,137,16.1772,2218.69,2259.13,1178.86,-0.001,17.050000000000008,136.99543056397818,2335.77,76.63999999999987
2023,5,14,7,Dart Gun,Sports & Outdoors,12.49,17.49,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,9,17.25,155.25,157.41,42.84,-0.3359162037313499,18.050000000000008,8.904929376302448,160.73,3.319999999999993
2023,5,14,8,Deck Of Cards,Games,4.29,7.49,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,138,7.278846153846154,999.68,1033.62,407.66,-0.1829204557108115,8.049999999999999,136.14637348618817,1095.98,62.36000000000013
2023,5,14,9,Dino Egg,Toys,9.99,11.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,61,11.85608695652174,724.48,731.39,115.09,-0.001,12.550000000000008,60.99720183486239,765.51,34.120000000000005
2023,5,14,10,Dinosaur Figures,Toys,10.99,15.49,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,18,15.051666666666668,270.93,278.82,73.10999999999999,-0.001,15.990000000000007,17.999418979987087,287.81,8.990000000000009
2023,5,14,11,Etch A Sketch,Art & Crafts,10.99,21.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,13,21.43,278.59,285.87,135.71999999999997,-0.001,22.550000000000008,12.99967485220555,293.14,7.269999999999982
2023,5,14,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,12,11.873333333333337,142.48000000000002,143.88,34.60000000000001,-0.001,12.550000000000008,11.999449541284404,150.59,6.710000000000008
2023,5,14,13,Gamer Headphones,Electronics,14.99,21.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,6,21.49,128.94,131.94,38.99999999999999,-0.001,22.550000000000008,5.9998499317871765,135.3,3.3600000000000136
2023,5,14,15,Hot Wheels 5-Pack,Toys,3.99,6.49,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,22,6.252727272727273,137.56,142.78,49.78,-0.2033577919269149,6.989999999999998,21.65532577639506,151.37,8.590000000000003
2023,5,14,16,Jenga,Games,3.99,10.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,17,10.94,185.98,186.83,118.15,-0.001,11.550000000000008,16.99914922656961,196.34,9.509999999999991
2023,5,14,18,Lego Bricks,Toys,34.99,39.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,80,38.885384615384616,3106.06,3199.2000000000003,306.8599999999997,-0.7019922451940657,40.489999999999974,79.29783221285919,3210.77,11.569999999999709
2023,5,14,19,Magic Sand,Art & Crafts,13.99,16.49,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,46,16.24304347826087,747.18,758.54,103.63999999999996,-0.001,17.050000000000008,45.99846573681019,784.27,25.730000000000018
2023,5,14,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,87,11.717534246575342,1022.4,1043.13,414.27,-0.001,12.550000000000008,86.99600917431194,1091.8,48.669999999999845
2023,5,14,23,Mr. Potatohead,Toys,4.99,10.49,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,6,9.84,59.04,62.94,29.1,-0.001,11.050000000000008,5.999685414680648,66.3,3.3599999999999994
2023,5,14,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,31,19.306451612903224,598.5,619.6899999999999,133.81000000000003,-0.001,20.550000000000008,30.99914707353677,637.03,17.340000000000032
2023,5,14,25,PlayDoh Can,Art & Crafts,1.99,3.19,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,422,3.0986813186813187,1310.64,1346.18,470.86,-0.001,3.5499999999999985,421.95369905956113,1497.94,151.76
2023,5,14,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,28,4.73,132.44,139.72,20.719999999999995,-0.092084607203131,5.489999999999998,27.741646392616467,152.3,12.580000000000013
2023,5,14,30,Rubik's Cube,Games,17.29,19.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,55,19.74673913043478,1086.82,1099.4499999999998,135.86999999999998,-0.3880646584239121,20.550000000000008,54.412758583425536,1118.18,18.730000000000246
2023,5,14,31,Splash Balls,Sports & Outdoors,7.99,9.49,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,13,9.223076923076924,119.9,123.37,16.03,-0.001,10.050000000000008,12.999246575342466,130.64,7.269999999999982
2023,5,15,1,Action Figure,Toys,10.99,17.49,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,47,17.214468085106382,809.08,822.03,292.55,-0.001,18.050000000000008,46.99852201257862,848.32,26.290000000000077
2023,5,15,2,Animal Figures,Toys,10.49,13.49,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,27,13.42,362.34,364.23,79.10999999999999,-0.001,14.050000000000008,26.998899184581173,379.33,15.099999999999966
2023,5,15,3,Barrel O' Slime,Art & Crafts,1.99,4.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,111,4.888556701030928,540.97,553.89,320.08,-1.161413491802204,4.99,111.0,553.89,0.0
2023,5,15,6,Colorbuds,Electronics,7.59,16.49,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,72,16.02111111111111,1153.52,1187.28,607.0400000000001,-1.3795046305899068,16.49,72.0,1187.28,0.0
2023,5,15,8,Deck Of Cards,Games,4.29,7.49,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,63,7.362407407407407,464.98,471.87,194.71,-1.596710501076534,7.49,63.0,471.87,0.0
2023,5,15,9,Dino Egg,Toys,9.99,11.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,41,11.529268292682929,472.7,491.59,63.10999999999999,-0.001,12.550000000000008,40.99811926605505,514.53,22.939999999999998
2023,5,15,10,Dinosaur Figures,Toys,10.99,15.49,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,24,15.14,363.36,371.76,99.6,-0.2283538430023172,15.990000000000007,23.823095796253853,380.93,9.170000000000016
2023,5,15,11,Etch A Sketch,Art & Crafts,10.99,21.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,4,21.45,85.8,87.96,41.84,-0.001,22.550000000000008,3.999899954524784,90.2,2.240000000000009
2023,5,15,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,15,11.84,177.6,179.85,42.74999999999999,-0.001,12.550000000000008,14.999311926605506,188.24,8.390000000000015
2023,5,15,13,Gamer Headphones,Electronics,14.99,21.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,33,21.256060606060604,701.4499999999999,725.67,206.77999999999997,-2.420250686408055,21.99,33.0,725.67,0.0
2023,5,15,14,Glass Marbles,Games,5.99,11.49,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,28,11.065,309.82,321.72,142.1,-4.443894604435902,11.49,28.0,321.72,0.0
2023,5,15,15,Hot Wheels 5-Pack,Toys,3.99,6.49,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,17,6.33,107.61,110.33,39.78,-0.001,6.989999999999998,16.998690292758088,118.82,8.489999999999995
2023,5,15,16,Jenga,Games,3.99,10.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,7,10.84,75.88,76.93,47.95,-0.001,11.550000000000008,6.999649681528663,80.85,3.9199999999999875
2023,5,15,18,Lego Bricks,Toys,34.99,39.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,22,38.89636363636364,855.72,879.7800000000001,85.94000000000003,-0.001,40.489999999999974,21.99972493123281,890.77,10.989999999999895
2023,5,15,19,Magic Sand,Art & Crafts,13.99,16.49,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,49,16.080000000000002,790.72,808.0099999999999,105.20999999999998,-0.0614963819386046,17.050000000000008,48.899494997377474,833.74,25.730000000000132
2023,5,15,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,86,11.624302325581397,999.69,1031.14,398.55,-0.0211831547673198,12.550000000000008,85.91643342614726,1078.25,47.1099999999999
2023,5,15,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,67,19.26134328358209,1290.51,1339.33,286.17999999999995,-0.001,20.550000000000008,66.99815657828914,1376.81,37.48000000000002
