Year,Month,Product_ID,Product_Name,Product_Category,Store_Location,Units,Actual_Product_Price,Product_Cost,Product_Price,Revenue,xRevenue,Profit
2022,7,34,Toy Robot,Electronics,Downtown,256,25.07048888888889,20.99,25.99,6405.9,6653.44,1032.4600000000003
2022,7,34,Toy Robot,Electronics,Residential,15,25.6,20.99,25.99,384.0,389.84999999999997,69.15000000000005
2022,7,35,Uno Card Game,Games,Commercial,17,7.974705882352941,3.99,7.99,135.57,135.83,67.74
2022,7,35,Uno Card Game,Games,Downtown,127,7.626850393700788,3.99,7.99,968.61,1014.73,461.88
2022,7,35,Uno Card Game,Games,Residential,33,7.701212121212121,3.99,7.99,254.14,263.67,122.47
2022,8,1,Action Figure,Toys,Airport,306,17.557068965517242,10.99,17.99,5381.46,5504.94,2018.52
2022,8,1,Action Figure,Toys,Commercial,364,17.45418181818182,10.99,17.99,6371.28,6548.36,2370.92
2022,8,1,Action Figure,Toys,Downtown,1679,17.529803179409537,10.99,17.99,29437.86,30205.21,10985.65
2022,8,1,Action Figure,Toys,Residential,354,17.331438356164384,10.99,17.99,6119.35,6368.459999999999,2228.89
2022,8,2,Animal Figures,Toys,Airport,178,13.596296296296297,10.49,13.99,2432.61,2490.22,565.39
2022,8,2,Animal Figures,Toys,Commercial,250,13.602383177570093,10.49,13.99,3403.95,3497.5,781.4499999999999
2022,8,2,Animal Figures,Toys,Downtown,773,13.69574780058651,10.49,13.99,10566.02,10814.27,2457.25
2022,8,2,Animal Figures,Toys,Residential,226,13.693826530612245,10.49,13.99,3088.51,3161.7400000000002,717.77
2022,8,3,Barrel O' Slime,Art & Crafts,Airport,41,3.920243902439025,1.99,3.99,160.73000000000002,163.59,79.14
2022,8,3,Barrel O' Slime,Art & Crafts,Commercial,197,3.87132183908046,1.99,3.99,763.84,786.0300000000001,371.81
2022,8,3,Barrel O' Slime,Art & Crafts,Downtown,655,3.8917841409691634,1.99,3.99,2543.34,2613.4500000000003,1239.89
2022,8,3,Barrel O' Slime,Art & Crafts,Residential,76,3.885,1.99,3.99,296.78000000000003,303.24,145.54
2022,8,4,Chutes & Ladders,Games,Airport,28,12.647499999999999,9.99,12.99,354.13,363.72,74.41
2022,8,4,Chutes & Ladders,Games,Commercial,82,12.61439024390244,9.99,12.99,1034.38,1065.18,215.2
2022,8,4,Chutes & Ladders,Games,Downtown,119,12.650588235294117,9.99,12.99,1505.42,1545.81,316.61
2022,8,4,Chutes & Ladders,Games,Residential,2,12.84,9.99,12.99,25.68,25.98,5.699999999999999
2022,8,5,Classic Dominoes,Games,Commercial,69,9.693606557377048,7.99,9.99,668.67,689.3100000000001,117.35999999999999
2022,8,5,Classic Dominoes,Games,Downtown,105,9.900285714285713,7.99,9.99,1039.53,1048.95,200.57999999999998
2022,8,5,Classic Dominoes,Games,Residential,39,9.733846153846153,7.99,9.99,379.62,389.61,68.01
2022,8,6,Colorbuds,Electronics,Airport,490,14.67504918032787,6.99,14.99,7148.93,7345.1,3723.83
2022,8,6,Colorbuds,Electronics,Commercial,2287,14.614730627306272,6.99,14.99,33410.29,34282.13,17424.16
2022,8,6,Colorbuds,Electronics,Downtown,2966,14.628013392857143,6.99,14.99,43405.6,44460.340000000004,22673.26
2022,8,6,Colorbuds,Electronics,Residential,625,14.601083743842365,6.99,14.99,9116.99,9368.75,4748.24
2022,8,7,Dart Gun,Sports & Outdoors,Airport,170,15.540072992700729,11.99,15.99,2642.93,2718.3,604.63
2022,8,7,Dart Gun,Sports & Outdoors,Commercial,270,15.685185185185185,11.99,15.99,4243.1,4317.3,1005.8
2022,8,7,Dart Gun,Sports & Outdoors,Downtown,845,15.572782956058589,11.99,15.99,13166.81,13511.55,3035.2599999999998
2022,8,7,Dart Gun,Sports & Outdoors,Residential,212,15.610308641975308,11.99,15.99,3318.56,3389.88,776.68
2022,8,8,Deck Of Cards,Games,Airport,316,7.321928104575164,3.99,7.49,2314.11,2366.84,1053.27
2022,8,8,Deck Of Cards,Games,Commercial,648,7.31738255033557,3.99,7.49,4740.94,4853.52,2155.42
2022,8,8,Deck Of Cards,Games,Downtown,2056,7.288758620689655,3.99,7.49,14966.01,15399.44,6762.57
2022,8,8,Deck Of Cards,Games,Residential,316,7.320243055555555,3.99,7.49,2313.02,2366.84,1052.18
2022,8,10,Dinosaur Figures,Toys,Airport,73,14.356153846153846,10.99,14.99,1045.55,1094.27,243.28
2022,8,10,Dinosaur Figures,Toys,Commercial,311,14.468014981273408,10.99,14.99,4501.54,4661.89,1083.6499999999999
2022,8,10,Dinosaur Figures,Toys,Downtown,801,14.57579527559055,10.99,14.99,11674.3,12006.99,2871.31
2022,8,10,Dinosaur Figures,Toys,Residential,258,14.536711711711712,10.99,14.99,3748.07,3867.42,912.65
2022,8,13,Gamer Headphones,Electronics,Airport,37,20.523548387096774,14.99,20.99,754.01,776.63,199.38
2022,8,13,Gamer Headphones,Electronics,Commercial,233,20.44375,14.99,20.99,4764.52,4890.67,1271.85
2022,8,13,Gamer Headphones,Electronics,Downtown,569,20.3808,14.99,20.99,11611.65,11943.31,3082.3399999999997
2022,8,13,Gamer Headphones,Electronics,Residential,39,20.60363636363636,14.99,20.99,805.44,818.6099999999999,220.83
2022,8,14,Glass Marbles,Games,Airport,250,10.74032967032967,5.99,10.99,2684.7,2747.5,1187.2
2022,8,14,Glass Marbles,Games,Commercial,250,10.776307692307693,5.99,10.99,2688.66,2747.5,1191.1599999999999
2022,8,14,Glass Marbles,Games,Downtown,515,10.759681818181818,5.99,10.99,5541.45,5659.85,2456.6
2022,8,14,Glass Marbles,Games,Residential,67,10.65044776119403,5.99,10.99,713.58,736.33,312.25
2022,8,15,Hot Wheels 5-Pack,Toys,Airport,112,5.882037037037037,3.99,5.99,658.54,670.88,211.66
2022,8,15,Hot Wheels 5-Pack,Toys,Commercial,298,5.805137931034483,3.99,5.99,1731.01,1785.02,541.99
2022,8,15,Hot Wheels 5-Pack,Toys,Downtown,838,5.815837563451777,3.99,5.99,4868.82,5019.62,1525.1999999999998
2022,8,15,Hot Wheels 5-Pack,Toys,Residential,223,5.832642487046632,3.99,5.99,1299.75,1335.77,409.97999999999996
2022,8,16,Jenga,Games,Airport,218,9.74606936416185,2.99,9.99,2119.07,2177.82,1467.25
2022,8,16,Jenga,Games,Commercial,215,9.760989583333332,2.99,9.99,2091.0,2147.85,1448.1499999999999
2022,8,16,Jenga,Games,Downtown,626,9.843423423423424,2.99,9.99,6161.9800000000005,6253.74,4290.24
2022,8,16,Jenga,Games,Residential,73,9.799999999999999,2.99,9.99,715.4,729.27,497.13
2022,8,17,Kids Makeup Kit,Art & Crafts,Airport,17,19.66411764705882,13.99,19.99,334.28999999999996,339.83,96.46
2022,8,17,Kids Makeup Kit,Art & Crafts,Commercial,189,19.775955056179775,13.99,19.99,3738.58,3778.1099999999997,1094.4699999999998
2022,8,17,Kids Makeup Kit,Art & Crafts,Downtown,495,19.623287356321836,13.99,19.99,9678.25,9895.05,2753.2
2022,8,17,Kids Makeup Kit,Art & Crafts,Residential,65,19.376461538461538,13.99,19.99,1259.47,1299.35,350.12
2022,8,18,Lego Bricks,Toys,Airport,61,38.693513513513516,34.99,39.49,2349.66,2408.89,215.26999999999987
2022,8,18,Lego Bricks,Toys,Commercial,180,37.965921052631586,34.99,39.49,6875.66,7108.200000000001,577.4599999999998
2022,8,18,Lego Bricks,Toys,Downtown,490,38.49940816326531,34.99,39.49,18864.71,19350.100000000002,1719.609999999999
2022,8,18,Lego Bricks,Toys,Residential,238,38.19036842105263,34.99,39.49,9076.460000000001,9398.62,748.8399999999996
2022,8,19,Magic Sand,Art & Crafts,Commercial,26,15.691153846153846,13.99,15.99,407.96999999999997,415.74,44.22999999999999
2022,8,19,Magic Sand,Art & Crafts,Downtown,33,15.505454545454546,13.99,15.99,511.68,527.67,50.010000000000005
2022,8,19,Magic Sand,Art & Crafts,Residential,4,15.96,13.99,15.99,63.84,63.96,7.880000000000003
2022,8,20,Mini Basketball Hoop,Sports & Outdoors,Commercial,5,22.41,8.99,23.99,112.05,119.94999999999999,67.1
2022,8,20,Mini Basketball Hoop,Sports & Outdoors,Downtown,87,23.446585365853657,8.99,23.99,2038.67,2087.1299999999997,1256.54
2022,8,20,Mini Basketball Hoop,Sports & Outdoors,Residential,26,23.88576923076923,8.99,23.99,621.03,623.74,387.29
2022,8,21,Mini Ping Pong Set,Sports & Outdoors,Commercial,138,9.80913043478261,6.99,9.99,1353.66,1378.6200000000001,389.03999999999996
2022,8,21,Mini Ping Pong Set,Sports & Outdoors,Downtown,574,9.828208556149733,6.99,9.99,5644.63,5734.26,1632.37
2022,8,21,Mini Ping Pong Set,Sports & Outdoors,Residential,204,9.828819875776398,6.99,9.99,2005.64,2037.96,579.68
2022,8,22,Monopoly,Games,Airport,8,18.5,13.99,18.99,148.0,151.92,36.08
2022,8,22,Monopoly,Games,Commercial,2,18.25,13.99,18.99,36.5,37.98,8.52
2022,8,22,Monopoly,Games,Downtown,41,18.454146341463414,13.99,18.99,756.62,778.5899999999999,183.03000000000003
2022,8,22,Monopoly,Games,Residential,4,18.99,13.99,18.99,75.96,75.96,19.999999999999993
2022,8,23,Mr. Potatohead,Toys,Commercial,28,9.724285714285713,4.99,9.99,272.28,279.72,132.56
2022,8,23,Mr. Potatohead,Toys,Downtown,20,9.741,4.99,9.99,194.82,199.8,95.02000000000001
2022,8,23,Mr. Potatohead,Toys,Residential,17,9.984117647058824,4.99,9.99,169.73000000000002,169.83,84.9
2022,8,24,Nerf Gun,Sports & Outdoors,Airport,41,19.162195121951218,14.99,19.49,785.65,799.0899999999999,171.06
2022,8,24,Nerf Gun,Sports & Outdoors,Commercial,70,18.814285714285713,14.99,19.49,1317.0,1364.3,267.70000000000005
2022,8,24,Nerf Gun,Sports & Outdoors,Downtown,363,18.988473053892218,14.99,19.49,6900.63,7074.87,1459.26
2022,8,24,Nerf Gun,Sports & Outdoors,Residential,20,19.238500000000002,14.99,19.49,384.77000000000004,389.79999999999995,84.97000000000003
2022,8,25,PlayDoh Can,Art & Crafts,Airport,248,2.8917486338797818,1.99,2.99,719.8100000000001,741.5200000000001,226.29000000000002
2022,8,25,PlayDoh Can,Art & Crafts,Commercial,1349,2.9097727272727276,1.99,2.99,3930.51,4033.51,1246.0
2022,8,25,PlayDoh Can,Art & Crafts,Downtown,2856,2.9140076128330614,1.99,2.99,8324.02,8539.44,2640.5800000000004
2022,8,25,PlayDoh Can,Art & Crafts,Residential,555,2.909878787878788,1.99,2.99,1613.32,1659.45,508.87
2022,8,26,PlayDoh Playset,Art & Crafts,Airport,34,24.31529411764706,20.99,24.99,826.72,849.66,113.06000000000006
2022,8,26,PlayDoh Playset,Art & Crafts,Commercial,129,24.475426356589146,20.99,24.99,3157.33,3223.7099999999996,449.62000000000023
2022,8,26,PlayDoh Playset,Art & Crafts,Downtown,409,24.674166666666668,20.99,24.99,10074.56,10220.91,1489.6500000000008
2022,8,26,PlayDoh Playset,Art & Crafts,Residential,31,24.758387096774193,20.99,24.99,767.51,774.6899999999999,116.82000000000001
2022,8,27,PlayDoh Toolkit,Art & Crafts,Airport,114,4.381521739130435,3.49,4.49,501.44,511.86,103.57999999999997
2022,8,27,PlayDoh Toolkit,Art & Crafts,Commercial,323,4.401931034482758,3.49,4.49,1419.3700000000001,1450.27,292.09999999999997
2022,8,27,PlayDoh Toolkit,Art & Crafts,Downtown,725,4.406256157635468,3.49,4.49,3192.2200000000003,3255.25,661.9699999999999
2022,8,27,PlayDoh Toolkit,Art & Crafts,Residential,206,4.427891891891892,3.49,4.49,912.4,924.94,193.45999999999998
2022,8,29,Plush Pony,Toys,Airport,33,18.986969696969698,8.99,19.49,626.57,643.17,329.9
2022,8,29,Plush Pony,Toys,Commercial,66,18.961666666666666,8.99,19.49,1251.47,1286.34,658.13
2022,8,29,Plush Pony,Toys,Downtown,250,18.923560000000002,8.99,19.49,4730.89,4872.5,2483.39
2022,8,29,Plush Pony,Toys,Residential,72,19.008055555555554,8.99,19.49,1368.58,1403.28,721.3
2022,8,30,Rubik's Cube,Games,Airport,185,18.444523809523808,16.99,18.99,3434.97,3513.1499999999996,291.82000000000016
2022,8,30,Rubik's Cube,Games,Commercial,217,18.572903225806453,16.99,18.99,4030.32,4120.83,343.49000000000035
2022,8,30,Rubik's Cube,Games,Downtown,675,18.591459293394777,16.99,18.99,12545.12,12818.249999999998,1076.870000000001
2022,8,30,Rubik's Cube,Games,Residential,206,18.594708737864078,16.99,18.99,3830.5099999999998,3911.9399999999996,330.5700000000003
2022,8,31,Splash Balls,Sports & Outdoors,Airport,608,8.775700636942675,7.99,8.99,5347.64,5465.92,489.71999999999997
2022,8,31,Splash Balls,Sports & Outdoors,Commercial,1015,8.759859813084113,7.99,8.99,8910.83,9124.85,800.9799999999999
2022,8,31,Splash Balls,Sports & Outdoors,Downtown,2174,8.786255648805682,7.99,8.99,19110.170000000002,19544.26,1739.91
2022,8,31,Splash Balls,Sports & Outdoors,Residential,261,8.7924,7.99,8.99,2292.57,2346.39,207.18
2022,8,32,Supersoaker Water Gun,Sports & Outdoors,Airport,28,13.662857142857144,10.99,13.99,382.56,391.72,74.83999999999997
2022,8,32,Supersoaker Water Gun,Sports & Outdoors,Commercial,97,13.629090909090909,10.99,13.99,1312.99,1357.03,246.95999999999998
2022,8,32,Supersoaker Water Gun,Sports & Outdoors,Downtown,313,13.652222222222221,10.99,13.99,4278.07,4378.87,838.1999999999999
2022,8,32,Supersoaker Water Gun,Sports & Outdoors,Residential,30,13.518,10.99,13.99,405.54,419.7,75.84
2022,8,33,Teddy Bear,Toys,Airport,19,12.125263157894736,10.99,12.49,230.38,237.31,21.569999999999986
2022,8,33,Teddy Bear,Toys,Commercial,7,12.48,10.99,12.49,87.36,87.43,10.430000000000001
2022,8,33,Teddy Bear,Toys,Residential,20,12.127500000000001,10.99,12.49,242.55,249.8,22.75
2022,8,34,Toy Robot,Electronics,Airport,15,25.83,20.99,25.99,387.45,389.84999999999997,72.6
2022,8,34,Toy Robot,Electronics,Commercial,53,25.04413043478261,20.99,25.99,1327.73,1377.47,215.2600000000001
2022,8,34,Toy Robot,Electronics,Downtown,248,25.34672340425532,20.99,25.99,6274.2,6445.5199999999995,1068.6800000000005
2022,8,34,Toy Robot,Electronics,Residential,32,25.633125,20.99,25.99,820.26,831.68,148.58000000000004
2022,8,35,Uno Card Game,Games,Airport,11,7.89,3.99,7.99,86.78999999999999,87.89,42.89999999999999
2022,8,35,Uno Card Game,Games,Commercial,52,7.836571428571429,3.99,7.99,409.6,415.48,202.12
2022,8,35,Uno Card Game,Games,Downtown,43,7.792325581395349,3.99,7.99,335.07,343.57,163.5
2022,8,35,Uno Card Game,Games,Residential,22,7.69,3.99,7.99,169.18,175.78,81.4
2022,9,1,Action Figure,Toys,Airport,176,17.656883116883115,10.99,17.99,3101.48,3166.24,1167.24
2022,9,1,Action Figure,Toys,Commercial,448,17.28979695431472,10.99,17.99,7758.09,8059.5199999999995,2834.57
2022,9,1,Action Figure,Toys,Downtown,1415,17.46443507588533,10.99,17.99,24719.56,25455.85,9168.71
2022,9,1,Action Figure,Toys,Residential,286,17.376454183266933,10.99,17.99,4983.57,5145.139999999999,1840.43
2022,9,2,Animal Figures,Toys,Airport,55,13.702272727272726,10.49,13.99,754.04,769.45,177.08999999999997
2022,9,2,Animal Figures,Toys,Commercial,341,13.442517482517482,10.49,13.99,4586.01,4770.59,1008.92
2022,9,2,Animal Figures,Toys,Downtown,648,13.55265164644714,10.49,13.99,8790.28,9065.52,1992.7599999999998
2022,9,2,Animal Figures,Toys,Residential,206,13.469190751445087,10.49,13.99,2791.84,2881.94,630.9
2022,9,3,Barrel O' Slime,Art & Crafts,Airport,317,3.8973170731707314,1.99,3.99,1239.9,1264.8300000000002,609.07
2022,9,3,Barrel O' Slime,Art & Crafts,Commercial,754,3.857226148409894,1.99,3.99,2919.05,3008.46,1418.5900000000001
2022,9,3,Barrel O' Slime,Art & Crafts,Downtown,2785,3.878496283590623,1.99,3.99,10825.86,11112.150000000001,5283.71
2022,9,3,Barrel O' Slime,Art & Crafts,Residential,392,3.9051879699248118,1.99,3.99,1533.06,1564.0800000000002,752.98
2022,9,4,Chutes & Ladders,Games,Airport,5,12.86,9.99,12.99,64.3,64.95,14.349999999999996
2022,9,4,Chutes & Ladders,Games,Commercial,8,12.72,9.99,12.99,101.76,103.92,21.840000000000003
2022,9,4,Chutes & Ladders,Games,Downtown,121,12.589338842975206,9.99,12.99,1523.31,1571.79,314.52000000000004
2022,9,4,Chutes & Ladders,Games,Residential,33,12.757272727272728,9.99,12.99,420.99,428.67,91.32
2022,9,5,Classic Dominoes,Games,Commercial,21,9.784761904761904,7.99,9.99,205.48,209.79,37.68999999999998
2022,9,5,Classic Dominoes,Games,Downtown,115,9.606347826086957,7.99,9.99,1104.73,1148.8500000000001,185.87999999999997
2022,9,5,Classic Dominoes,Games,Residential,22,9.58,7.99,9.99,210.76,219.78,34.98
2022,9,6,Colorbuds,Electronics,Airport,383,14.648493723849372,6.99,14.99,5651.47,5741.17,2974.2999999999997
2022,9,6,Colorbuds,Electronics,Commercial,1644,14.570233393177737,6.99,14.99,23996.27,24643.56,12504.71
2022,9,6,Colorbuds,Electronics,Downtown,2420,14.551122504047491,6.99,14.99,35233.4,36275.8,18317.6
2022,9,6,Colorbuds,Electronics,Residential,484,14.570852459016393,6.99,14.99,7066.96,7255.16,3683.7999999999997
2022,9,7,Dart Gun,Sports & Outdoors,Airport,82,15.53219512195122,11.99,15.99,1273.64,1311.18,290.46
2022,9,7,Dart Gun,Sports & Outdoors,Commercial,557,15.44991507430998,11.99,15.99,8607.7,8906.43,1929.27
2022,9,7,Dart Gun,Sports & Outdoors,Downtown,825,15.544321475625823,11.99,15.99,12817.71,13191.75,2925.96
2022,9,7,Dart Gun,Sports & Outdoors,Residential,215,15.581313868613138,11.99,15.99,3365.63,3437.85,787.78
2022,9,8,Deck Of Cards,Games,Airport,226,7.339257142857144,3.99,7.49,1663.9,1692.74,762.16
2022,9,8,Deck Of Cards,Games,Commercial,545,7.263426294820717,3.99,7.49,3951.73,4082.05,1777.1799999999998
2022,9,8,Deck Of Cards,Games,Downtown,2044,7.287385661310259,3.99,7.49,14879.62,15309.56,6724.0599999999995
2022,9,8,Deck Of Cards,Games,Residential,395,7.3108978328173375,3.99,7.49,2899.52,2958.55,1323.47
2022,9,10,Dinosaur Figures,Toys,Airport,42,14.09357142857143,10.99,14.99,591.9300000000001,629.58,130.35000000000002
2022,9,10,Dinosaur Figures,Toys,Commercial,188,14.32681081081081,10.99,14.99,2692.46,2818.12,626.34
2022,9,10,Dinosaur Figures,Toys,Downtown,824,14.45984218077475,10.99,14.99,11927.48,12351.76,2871.72
2022,9,10,Dinosaur Figures,Toys,Residential,233,14.318364779874214,10.99,14.99,3333.35,3492.67,772.68
2022,9,13,Gamer Headphones,Electronics,Airport,98,20.670470588235293,14.99,20.99,2029.86,2057.02,560.8399999999999
2022,9,13,Gamer Headphones,Electronics,Commercial,162,20.513379310344828,14.99,20.99,3305.82,3400.3799999999997,877.44
2022,9,13,Gamer Headphones,Electronics,Downtown,729,20.336462585034013,14.99,20.99,14873.67,15301.71,3945.9599999999996
2022,9,13,Gamer Headphones,Electronics,Residential,143,20.345942028985505,14.99,20.99,2910.39,3001.5699999999997,766.8199999999999
2022,9,14,Glass Marbles,Games,Airport,243,10.584850746268657,5.99,10.99,2585.77,2670.57,1130.2
2022,9,14,Glass Marbles,Games,Commercial,297,10.768055555555556,5.99,10.99,3204.14,3264.03,1425.11
2022,9,14,Glass Marbles,Games,Downtown,733,10.607155172413794,5.99,10.99,7793.07,8055.67,3402.4
2022,9,14,Glass Marbles,Games,Residential,114,10.832268041237114,5.99,10.99,1236.71,1252.8600000000001,553.85
2022,9,15,Hot Wheels 5-Pack,Toys,Airport,65,5.706615384615385,3.99,5.99,370.93,389.35,111.57999999999998
2022,9,15,Hot Wheels 5-Pack,Toys,Commercial,313,5.748163265306123,3.99,5.99,1803.77,1874.8700000000001,554.9
2022,9,15,Hot Wheels 5-Pack,Toys,Downtown,659,5.801715771230503,3.99,5.99,3821.16,3947.4100000000003,1191.75
2022,9,15,Hot Wheels 5-Pack,Toys,Residential,140,5.700214285714286,3.99,5.99,798.03,838.6,239.42999999999998
2022,9,16,Jenga,Games,Airport,131,9.628783783783783,2.99,9.99,1250.04,1308.69,858.35
2022,9,16,Jenga,Games,Commercial,199,9.726467065868263,2.99,9.99,1942.4,1988.01,1347.3899999999999
2022,9,16,Jenga,Games,Downtown,590,9.711493123772101,2.99,9.99,5745.68,5894.1,3981.58
2022,9,16,Jenga,Games,Residential,83,9.68409638554217,2.99,9.99,803.78,829.1700000000001,555.61
2022,9,17,Kids Makeup Kit,Art & Crafts,Airport,139,19.510083333333334,13.99,19.99,2713.84,2778.6099999999997,769.23
2022,9,17,Kids Makeup Kit,Art & Crafts,Commercial,242,19.618076923076924,13.99,19.99,4754.74,4837.58,1369.1599999999999
2022,9,17,Kids Makeup Kit,Art & Crafts,Downtown,518,19.409506172839507,13.99,19.99,10067.68,10354.82,2820.8599999999997
2022,9,17,Kids Makeup Kit,Art & Crafts,Residential,94,19.615,13.99,19.99,1843.81,1879.06,528.75
2022,9,18,Lego Bricks,Toys,Airport,225,38.168591549295776,34.99,39.49,8580.51,8885.25,707.7599999999994
2022,9,18,Lego Bricks,Toys,Commercial,844,38.15730015082956,34.99,39.49,32267.73,33329.56,2736.1699999999983
2022,9,18,Lego Bricks,Toys,Downtown,2413,38.2391294117647,34.99,39.49,92209.42,95289.37000000001,7778.549999999995
2022,9,18,Lego Bricks,Toys,Residential,459,38.40814814814815,34.99,39.49,17623.989999999998,18125.91,1563.579999999999
2022,9,19,Magic Sand,Art & Crafts,Commercial,30,15.495666666666667,13.99,15.99,464.87,479.7,45.16999999999999
2022,9,19,Magic Sand,Art & Crafts,Downtown,105,15.354095238095239,13.99,15.99,1612.18,1678.95,143.22999999999996
2022,9,19,Magic Sand,Art & Crafts,Residential,15,15.740000000000002,13.99,15.99,236.10000000000002,239.85,26.250000000000007
2022,9,20,Mini Basketball Hoop,Sports & Outdoors,Commercial,11,22.774545454545454,8.99,23.99,250.51999999999998,263.89,151.62999999999997
2022,9,20,Mini Basketball Hoop,Sports & Outdoors,Downtown,47,22.775957446808512,8.99,23.99,1070.47,1127.53,647.9399999999999
2022,9,20,Mini Basketball Hoop,Sports & Outdoors,Residential,15,23.339999999999996,8.99,23.99,350.09999999999997,359.84999999999997,215.24999999999997
2022,9,21,Mini Ping Pong Set,Sports & Outdoors,Airport,5,9.96,6.99,9.99,49.800000000000004,49.95,14.850000000000003
2022,9,21,Mini Ping Pong Set,Sports & Outdoors,Commercial,291,9.777354497354498,6.99,9.99,2848.87,2907.09,814.78
2022,9,21,Mini Ping Pong Set,Sports & Outdoors,Downtown,698,9.71015625,6.99,9.99,6777.650000000001,6973.02,1898.6299999999999
2022,9,21,Mini Ping Pong Set,Sports & Outdoors,Residential,219,9.611751824817517,6.99,9.99,2109.67,2187.81,578.86
2022,9,22,Monopoly,Games,Downtown,49,18.290816326530614,13.99,18.99,896.25,930.5099999999999,210.74
2022,9,22,Monopoly,Games,Residential,27,18.64777777777778,13.99,18.99,503.49,512.7299999999999,125.76
2022,9,23,Mr. Potatohead,Toys,Commercial,16,9.956875,4.99,9.99,159.31,159.84,79.47
2022,9,23,Mr. Potatohead,Toys,Downtown,2,9.25,4.99,9.99,18.5,19.98,8.52
2022,9,23,Mr. Potatohead,Toys,Residential,32,9.870000000000001,4.99,9.99,315.84,319.68,156.15999999999997
2022,9,24,Nerf Gun,Sports & Outdoors,Airport,57,18.32578947368421,14.99,19.49,1044.57,1110.9299999999998,190.14
2022,9,24,Nerf Gun,Sports & Outdoors,Commercial,161,18.651066666666665,14.99,19.49,3005.12,3137.89,591.73
2022,9,24,Nerf Gun,Sports & Outdoors,Downtown,347,18.992594936708862,14.99,19.49,6590.71,6763.03,1389.18
2022,9,24,Nerf Gun,Sports & Outdoors,Residential,74,18.613999999999997,14.99,19.49,1392.01,1442.26,282.74999999999994
2022,9,25,PlayDoh Can,Art & Crafts,Airport,192,2.8467763157894734,1.99,2.99,549.03,574.08,166.95
2022,9,25,PlayDoh Can,Art & Crafts,Commercial,966,2.8886332179930796,1.99,2.99,2779.18,2888.34,856.84
2022,9,25,PlayDoh Can,Art & Crafts,Downtown,2767,2.8957416267942584,1.99,2.99,8012.87,8273.33,2506.54
2022,9,25,PlayDoh Can,Art & Crafts,Residential,559,2.885297619047619,1.99,2.99,1618.18,1671.41,505.77000000000004
2022,9,26,PlayDoh Playset,Art & Crafts,Airport,33,24.55636363636364,20.99,24.99,810.36,824.67,117.69000000000005
2022,9,26,PlayDoh Playset,Art & Crafts,Commercial,80,24.297083333333333,20.99,24.99,1938.43,1999.1999999999998,259.2300000000001
2022,9,26,PlayDoh Playset,Art & Crafts,Downtown,276,24.055714285714284,20.99,24.99,6644.22,6897.24,850.9800000000005
2022,9,26,PlayDoh Playset,Art & Crafts,Residential,16,24.0575,20.99,24.99,384.92,399.84,49.08000000000003
2022,9,27,PlayDoh Toolkit,Art & Crafts,Airport,105,4.3489523809523805,3.49,4.49,456.64,471.45000000000005,90.18999999999998
2022,9,27,PlayDoh Toolkit,Art & Crafts,Commercial,204,4.33593137254902,3.49,4.49,884.53,915.96,172.56999999999996
2022,9,27,PlayDoh Toolkit,Art & Crafts,Downtown,637,4.354468864468864,3.49,4.49,2775.54,2860.13,552.4099999999999
2022,9,27,PlayDoh Toolkit,Art & Crafts,Residential,185,4.404108527131783,3.49,4.49,817.88,830.6500000000001,172.22999999999996
2022,9,29,Plush Pony,Toys,Airport,46,18.459130434782608,8.99,19.49,849.12,896.54,435.58000000000004
2022,9,29,Plush Pony,Toys,Commercial,141,18.96436090225564,8.99,19.49,2674.42,2748.0899999999997,1406.83
2022,9,29,Plush Pony,Toys,Downtown,173,18.906936416184973,8.99,19.49,3270.9,3371.7699999999995,1715.6299999999999
2022,9,29,Plush Pony,Toys,Residential,61,19.003114754098362,8.99,19.49,1159.19,1188.8899999999999,610.8
2022,9,30,Rubik's Cube,Games,Airport,117,18.449876543209875,16.99,18.99,2130.11,2221.83,142.28000000000014
2022,9,30,Rubik's Cube,Games,Commercial,326,18.533198653198653,16.99,18.99,6054.78,6190.74,516.0400000000004
2022,9,30,Rubik's Cube,Games,Downtown,707,18.405228873239437,16.99,18.99,13046.71,13425.929999999998,1034.7800000000009
2022,9,30,Rubik's Cube,Games,Residential,264,18.465185185185184,16.99,18.99,4896.81,5013.36,411.4500000000004
2022,9,31,Splash Balls,Sports & Outdoors,Airport,314,8.700666666666667,7.99,8.99,2740.41,2822.86,231.5499999999999
2022,9,31,Splash Balls,Sports & Outdoors,Commercial,551,8.701563421828908,7.99,8.99,4786.31,4953.49,383.81999999999994
2022,9,31,Splash Balls,Sports & Outdoors,Downtown,1133,8.69882290562036,7.99,8.99,9849.91,10185.67,797.2399999999997
2022,9,31,Splash Balls,Sports & Outdoors,Residential,146,8.745877192982455,7.99,8.99,1280.87,1312.54,114.32999999999991
2022,9,32,Supersoaker Water Gun,Sports & Outdoors,Airport,24,13.972916666666668,10.99,13.99,335.35,335.76,71.59
2022,9,32,Supersoaker Water Gun,Sports & Outdoors,Commercial,142,13.556491228070175,10.99,13.99,1932.03,1986.58,371.45
2022,9,32,Supersoaker Water Gun,Sports & Outdoors,Downtown,207,13.63096590909091,10.99,13.99,2831.12,2895.93,556.1899999999999
2022,9,32,Supersoaker Water Gun,Sports & Outdoors,Residential,18,13.723333333333334,10.99,13.99,247.02,251.82,49.2
2022,9,33,Teddy Bear,Toys,Airport,18,12.42,10.99,12.49,223.56,224.82,25.739999999999995
