Store_City,Store_Location,Year,Month,Product_ID,Elasticity
Chihuahua,Commercial,2023,1,16,-0.001
Chihuahua,Commercial,2023,1,17,-0.001
Chihuahua,Commercial,2023,1,18,-0.001
Chihuahua,Commercial,2023,1,19,-0.001
Chihuahua,Commercial,2023,1,20,-0.001
Chihuahua,Commercial,2023,1,21,-7.968379416166549
Chihuahua,Commercial,2023,1,22,-0.001
Chihuahua,Commercial,2023,1,24,-0.001
Chihuahua,Commercial,2023,1,25,-28.773334875805922
Chihuahua,Commercial,2023,1,27,-0.001
Chihuahua,Commercial,2023,1,29,-0.001
Chihuahua,Commercial,2023,1,30,-27.613782506616154
Chihuahua,Commercial,2023,1,32,-0.001
Chihuahua,Commercial,2023,1,35,-0.001
Chihuahua,Commercial,2023,2,1,-0.001
Chihuahua,Commercial,2023,2,3,-10.645539117720475
Chihuahua,Commercial,2023,2,5,-0.001
Chihuahua,Commercial,2023,2,6,-0.001
Chihuahua,Commercial,2023,2,8,-17.392481154187312
Chihuahua,Commercial,2023,2,9,-0.001
Chihuahua,Commercial,2023,2,10,-0.001
Chihuahua,Commercial,2023,2,11,-0.001
Chihuahua,Commercial,2023,2,13,-0.001
Chihuahua,Commercial,2023,2,15,-0.001
Chihuahua,Commercial,2023,2,18,-0.3857293736172578
Chihuahua,Commercial,2023,2,19,-0.001
Chihuahua,Commercial,2023,2,21,-0.001
Chihuahua,Commercial,2023,2,24,-0.001
Chihuahua,Commercial,2023,2,25,-0.001
Chihuahua,Commercial,2023,2,26,-0.001
Chihuahua,Commercial,2023,2,27,-0.001
Chihuahua,Commercial,2023,2,30,-0.001
Chihuahua,Commercial,2023,2,31,-0.001
Chihuahua,Commercial,2023,2,33,-0.001
Chihuahua,Commercial,2023,3,1,-0.001
Chihuahua,Commercial,2023,3,2,-8.095170311152739
Chihuahua,Commercial,2023,3,3,-12.622686430019005
Chihuahua,Commercial,2023,3,6,-0.001
Chihuahua,Commercial,2023,3,7,-0.001
Chihuahua,Commercial,2023,3,8,-3.947278310653962
Chihuahua,Commercial,2023,3,9,-0.001
Chihuahua,Commercial,2023,3,12,-0.001
Chihuahua,Commercial,2023,3,13,-0.001
Chihuahua,Commercial,2023,3,15,-0.001
Chihuahua,Commercial,2023,3,16,-0.001
Chihuahua,Commercial,2023,3,17,-0.001
Chihuahua,Commercial,2023,3,18,-0.001
Chihuahua,Commercial,2023,3,19,-8.788428032809112
Chihuahua,Commercial,2023,3,20,-0.001
Chihuahua,Commercial,2023,3,21,-0.001
Chihuahua,Commercial,2023,3,22,-0.001
Chihuahua,Commercial,2023,3,24,-0.001
Chihuahua,Commercial,2023,3,30,-0.001
Chihuahua,Commercial,2023,3,31,-9.33258713857921
Chihuahua,Commercial,2023,4,1,-8.57161105556432
Chihuahua,Commercial,2023,4,2,-0.001
Chihuahua,Commercial,2023,4,3,-0.001
Chihuahua,Commercial,2023,4,6,-0.001
Chihuahua,Commercial,2023,4,7,-0.001
Chihuahua,Commercial,2023,4,8,-0.001
Chihuahua,Commercial,2023,4,9,-0.001
Chihuahua,Commercial,2023,4,10,-0.001
Chihuahua,Commercial,2023,4,11,-0.001
Chihuahua,Commercial,2023,4,12,-0.001
Chihuahua,Commercial,2023,4,13,-0.001
Chihuahua,Commercial,2023,4,14,-0.001
Chihuahua,Commercial,2023,4,15,-0.001
Chihuahua,Commercial,2023,4,16,-0.001
Chihuahua,Commercial,2023,4,17,-0.001
Chihuahua,Commercial,2023,4,18,-0.001
Chihuahua,Commercial,2023,4,19,-0.001
Chihuahua,Commercial,2023,4,20,-0.001
Chihuahua,Commercial,2023,4,21,-0.001
Chihuahua,Commercial,2023,4,22,-0.001
Chihuahua,Commercial,2023,4,23,-0.001
Chihuahua,Commercial,2023,4,24,-0.001
Chihuahua,Commercial,2023,4,25,-3.1620261853389926
Chihuahua,Commercial,2023,4,26,-0.001
Chihuahua,Commercial,2023,4,27,-0.001
Chihuahua,Commercial,2023,4,29,-0.001
Chihuahua,Commercial,2023,4,30,-0.001
Chihuahua,Commercial,2023,4,31,-0.001
Chihuahua,Commercial,2023,4,33,-0.001
Chihuahua,Commercial,2023,5,1,-0.001
Chihuahua,Commercial,2023,5,2,-0.001
Chihuahua,Commercial,2023,5,3,-0.001
Chihuahua,Commercial,2023,5,5,-0.001
Chihuahua,Commercial,2023,5,6,-0.001
Chihuahua,Commercial,2023,5,7,-0.001
Chihuahua,Commercial,2023,5,8,-0.001
Chihuahua,Commercial,2023,5,9,-13.377445058794551
Chihuahua,Commercial,2023,5,10,-0.001
Chihuahua,Commercial,2023,5,12,-0.001
Chihuahua,Commercial,2023,5,13,-18.005256098278952
Chihuahua,Commercial,2023,5,14,-0.001
Chihuahua,Commercial,2023,5,15,-0.001
Chihuahua,Commercial,2023,5,16,-0.001
Chihuahua,Commercial,2023,5,17,-0.001
Chihuahua,Commercial,2023,5,18,-0.001
Chihuahua,Commercial,2023,5,19,-0.001
Chihuahua,Commercial,2023,5,21,-4.7869653871740585
Chihuahua,Commercial,2023,5,22,-0.001
Chihuahua,Commercial,2023,5,23,-0.001
Chihuahua,Commercial,2023,5,24,-0.001
Chihuahua,Commercial,2023,5,25,-23.442265710627407
Chihuahua,Commercial,2023,5,26,-0.001
Chihuahua,Commercial,2023,5,29,-0.001
Chihuahua,Commercial,2023,5,30,-0.001
Chihuahua,Commercial,2023,5,31,-0.001
Chihuahua,Commercial,2023,5,33,-0.001
Chihuahua,Commercial,2023,5,34,-0.001
Chihuahua,Commercial,2023,5,35,-0.001
Chihuahua,Commercial,2023,6,1,-0.001
Chihuahua,Commercial,2023,6,2,-0.001
Chihuahua,Commercial,2023,6,3,-0.001
Chihuahua,Commercial,2023,6,5,-0.001
Chihuahua,Commercial,2023,6,6,-0.001
Chihuahua,Commercial,2023,6,8,-0.001
Chihuahua,Commercial,2023,6,9,-0.001
Chihuahua,Commercial,2023,6,10,-0.001
Chihuahua,Commercial,2023,6,12,-0.001
Chihuahua,Commercial,2023,6,13,-0.001
Chihuahua,Commercial,2023,6,14,-0.001
Chihuahua,Commercial,2023,6,15,-0.001
Chihuahua,Commercial,2023,6,17,-0.001
Chihuahua,Commercial,2023,6,18,-0.001
Chihuahua,Commercial,2023,6,19,-0.001
Chihuahua,Commercial,2023,6,20,-0.001
Chihuahua,Commercial,2023,6,21,-2.616902478405361
Chihuahua,Commercial,2023,6,23,-0.001
Chihuahua,Commercial,2023,6,24,-0.001
Chihuahua,Commercial,2023,6,25,-0.001
Chihuahua,Commercial,2023,6,27,-0.001
Chihuahua,Commercial,2023,6,30,-0.001
Chihuahua,Commercial,2023,6,31,-0.001
Chihuahua,Commercial,2023,6,33,-0.001
Chihuahua,Commercial,2023,6,34,-0.001
Chihuahua,Commercial,2023,7,1,-0.001
Chihuahua,Commercial,2023,7,2,-0.001
Chihuahua,Commercial,2023,7,3,-5.522022235780108
Chihuahua,Commercial,2023,7,6,-0.001
Chihuahua,Commercial,2023,7,8,-0.001
Chihuahua,Commercial,2023,7,9,-18.17495396329891
Chihuahua,Commercial,2023,7,11,-0.001
Chihuahua,Commercial,2023,7,12,-0.001
Chihuahua,Commercial,2023,7,13,-0.001
Chihuahua,Commercial,2023,7,14,-0.001
Chihuahua,Commercial,2023,7,17,-0.001
Chihuahua,Commercial,2023,7,18,-0.001
Chihuahua,Commercial,2023,7,19,-0.001
Chihuahua,Commercial,2023,7,21,-2.449809472054425
Chihuahua,Commercial,2023,7,22,-0.001
Chihuahua,Commercial,2023,7,23,-0.001
Chihuahua,Commercial,2023,7,24,-0.001
Chihuahua,Commercial,2023,7,25,-5.1668262504072295
Chihuahua,Commercial,2023,7,26,-0.001
Chihuahua,Commercial,2023,7,27,-0.001
Chihuahua,Commercial,2023,7,29,-0.001
Chihuahua,Commercial,2023,7,30,-0.001
Chihuahua,Commercial,2023,7,31,-0.001
Chihuahua,Commercial,2023,7,33,-0.001
Chihuahua,Commercial,2023,7,34,-0.001
Chihuahua,Commercial,2023,7,35,-0.001
Chihuahua,Commercial,2023,8,1,-0.001
Chihuahua,Commercial,2023,8,2,-0.001
Chihuahua,Commercial,2023,8,3,-0.001
Chihuahua,Commercial,2023,8,4,-0.001
Chihuahua,Commercial,2023,8,6,-0.001
Chihuahua,Commercial,2023,8,7,-0.001
Chihuahua,Commercial,2023,8,8,-0.001
Chihuahua,Commercial,2023,8,9,-0.001
Chihuahua,Commercial,2023,8,10,-0.001
Chihuahua,Commercial,2023,8,13,-0.001
Chihuahua,Commercial,2023,8,14,-0.001
Chihuahua,Commercial,2023,8,15,-0.001
Chihuahua,Commercial,2023,8,17,-0.001
Chihuahua,Commercial,2023,8,18,-0.001
Chihuahua,Commercial,2023,8,19,-35.092638566640005
Chihuahua,Commercial,2023,8,21,-0.001
Chihuahua,Commercial,2023,8,23,-0.001
Chihuahua,Commercial,2023,8,24,-0.001
Chihuahua,Commercial,2023,8,25,-0.001
Chihuahua,Commercial,2023,8,26,-0.001
Chihuahua,Commercial,2023,8,27,-0.001
Chihuahua,Commercial,2023,8,30,-0.001
Chihuahua,Commercial,2023,8,31,-0.001
Chihuahua,Commercial,2023,8,33,-0.001
Chihuahua,Commercial,2023,9,1,-14.60853992436973
Chihuahua,Commercial,2023,9,2,-0.001
Chihuahua,Commercial,2023,9,3,-4.284227369335522
Chihuahua,Commercial,2023,9,5,-0.001
Chihuahua,Commercial,2023,9,6,-0.001
Chihuahua,Commercial,2023,9,7,-0.001
Chihuahua,Commercial,2023,9,8,-0.001
Chihuahua,Commercial,2023,9,9,-0.001
Chihuahua,Commercial,2023,9,10,-0.001
Chihuahua,Commercial,2023,9,11,-0.001
Chihuahua,Commercial,2023,9,12,-11.452606917729995
Chihuahua,Commercial,2023,9,13,-5.612760239190672
Chihuahua,Commercial,2023,9,14,-0.001
Chihuahua,Commercial,2023,9,15,-0.001
Chihuahua,Commercial,2023,9,16,-0.001
Chihuahua,Commercial,2023,9,17,-0.001
Chihuahua,Commercial,2023,9,18,-1.7043673459929483
Chihuahua,Commercial,2023,9,19,-5.660539057833397
Chihuahua,Commercial,2023,9,21,-0.001
Chihuahua,Commercial,2023,9,22,-0.001
Chihuahua,Commercial,2023,9,24,-5.774321170910005
Chihuahua,Commercial,2023,9,25,-1.1251937906316694
Chihuahua,Commercial,2023,9,26,-0.001
Chihuahua,Commercial,2023,9,27,-0.001
Chihuahua,Commercial,2023,9,28,-8.974206158433184
Chihuahua,Commercial,2023,9,30,-0.001
Chihuahua,Commercial,2023,9,31,-0.001
Chihuahua,Commercial,2023,9,32,-0.001
Chihuahua,Commercial,2023,9,33,-0.001
Chihuahua,Commercial,2023,9,34,-0.001
Chihuahua,Downtown,2022,1,1,-0.001
Chihuahua,Downtown,2022,1,2,-0.001
Chihuahua,Downtown,2022,1,4,-0.001
Chihuahua,Downtown,2022,1,5,-0.001
Chihuahua,Downtown,2022,1,6,-0.001
Chihuahua,Downtown,2022,1,7,-0.001
Chihuahua,Downtown,2022,1,8,-0.001
Chihuahua,Downtown,2022,1,9,-4.8994451561593575
Chihuahua,Downtown,2022,1,10,-0.001
Chihuahua,Downtown,2022,1,14,-22.58003406305292
Chihuahua,Downtown,2022,1,17,-0.001
Chihuahua,Downtown,2022,1,21,-4.641806038793996
Chihuahua,Downtown,2022,1,22,-0.001
Chihuahua,Downtown,2022,1,24,-0.001
Chihuahua,Downtown,2022,1,27,-0.001
Chihuahua,Downtown,2022,1,30,-0.001
Chihuahua,Downtown,2022,1,31,-0.001
Chihuahua,Downtown,2022,1,34,-0.001
Chihuahua,Downtown,2022,2,1,-1.1140267309475553
Chihuahua,Downtown,2022,2,2,-0.001
Chihuahua,Downtown,2022,2,5,-0.001
Chihuahua,Downtown,2022,2,6,-0.001
Chihuahua,Downtown,2022,2,7,-3.7223748854372447
Chihuahua,Downtown,2022,2,8,-0.001
Chihuahua,Downtown,2022,2,9,-0.001
Chihuahua,Downtown,2022,2,10,-0.001
Chihuahua,Downtown,2022,2,14,-0.001
Chihuahua,Downtown,2022,2,17,-0.001
Chihuahua,Downtown,2022,2,21,-5.180343392190649
Chihuahua,Downtown,2022,2,25,-12.788197061070072
Chihuahua,Downtown,2022,2,27,-0.001
Chihuahua,Downtown,2022,2,30,-0.001
Chihuahua,Downtown,2022,2,31,-0.001
Chihuahua,Downtown,2022,3,1,-0.454977026950834
Chihuahua,Downtown,2022,3,2,-0.001
Chihuahua,Downtown,2022,3,5,-0.001
Chihuahua,Downtown,2022,3,6,-0.001
Chihuahua,Downtown,2022,3,7,-0.001
Chihuahua,Downtown,2022,3,8,-11.958026704840794
Chihuahua,Downtown,2022,3,9,-0.001
Chihuahua,Downtown,2022,3,10,-0.001
Chihuahua,Downtown,2022,3,14,-0.001
Chihuahua,Downtown,2022,3,15,-0.001
Chihuahua,Downtown,2022,3,17,-0.001
Chihuahua,Downtown,2022,3,18,-0.001
Chihuahua,Downtown,2022,3,20,-0.001
Chihuahua,Downtown,2022,3,21,-15.894538210642278
Chihuahua,Downtown,2022,3,24,-0.001
Chihuahua,Downtown,2022,3,25,-0.001
Chihuahua,Downtown,2022,3,27,-0.001
Chihuahua,Downtown,2022,3,30,-0.001
Chihuahua,Downtown,2022,3,31,-4.09978635026829
Chihuahua,Downtown,2022,3,33,-0.001
Chihuahua,Downtown,2022,3,34,-119.21769114061128
Chihuahua,Downtown,2022,4,1,-0.001
Chihuahua,Downtown,2022,4,2,-0.001
Chihuahua,Downtown,2022,4,5,-0.001
Chihuahua,Downtown,2022,4,6,-0.001
Chihuahua,Downtown,2022,4,7,-0.001
Chihuahua,Downtown,2022,4,8,-0.001
Chihuahua,Downtown,2022,4,9,-0.001
Chihuahua,Downtown,2022,4,10,-0.001
Chihuahua,Downtown,2022,4,14,-0.001
Chihuahua,Downtown,2022,4,15,-0.001
Chihuahua,Downtown,2022,4,17,-0.001
Chihuahua,Downtown,2022,4,18,-0.001
Chihuahua,Downtown,2022,4,21,-0.001
Chihuahua,Downtown,2022,4,24,-0.001
Chihuahua,Downtown,2022,4,25,-42.565909419745736
Chihuahua,Downtown,2022,4,27,-0.001
Chihuahua,Downtown,2022,4,30,-0.001
Chihuahua,Downtown,2022,4,31,-0.001
Chihuahua,Downtown,2022,4,32,-0.001
Chihuahua,Downtown,2022,4,34,-0.001
Chihuahua,Downtown,2022,5,1,-5.4242317984944615
Chihuahua,Downtown,2022,5,2,-0.001
Chihuahua,Downtown,2022,5,6,-0.001
Chihuahua,Downtown,2022,5,8,-0.001
Chihuahua,Downtown,2022,5,9,-0.001
Chihuahua,Downtown,2022,5,10,-0.001
Chihuahua,Downtown,2022,5,14,-0.001
Chihuahua,Downtown,2022,5,15,-0.001
Chihuahua,Downtown,2022,5,16,-0.001
Chihuahua,Downtown,2022,5,17,-0.001
Chihuahua,Downtown,2022,5,20,-0.001
Chihuahua,Downtown,2022,5,21,-28.321153795798697
Chihuahua,Downtown,2022,5,25,-11.469654082964064
Chihuahua,Downtown,2022,5,26,-0.001
Chihuahua,Downtown,2022,5,27,-0.001
Chihuahua,Downtown,2022,5,30,-0.001
Chihuahua,Downtown,2022,5,31,-14.875771830466793
Chihuahua,Downtown,2022,5,35,-0.001
Chihuahua,Downtown,2022,6,1,-0.001
Chihuahua,Downtown,2022,6,2,-0.001
Chihuahua,Downtown,2022,6,5,-0.001
Chihuahua,Downtown,2022,6,6,-0.001
Chihuahua,Downtown,2022,6,7,-0.001
Chihuahua,Downtown,2022,6,8,-0.001
Chihuahua,Downtown,2022,6,9,-0.001
Chihuahua,Downtown,2022,6,10,-0.001
Chihuahua,Downtown,2022,6,14,-0.001
Chihuahua,Downtown,2022,6,15,-0.001
Chihuahua,Downtown,2022,6,17,-0.001
Chihuahua,Downtown,2022,6,18,-0.001
Chihuahua,Downtown,2022,6,20,-0.001
Chihuahua,Downtown,2022,6,21,-52.96888984230861
Chihuahua,Downtown,2022,6,22,-0.001
Chihuahua,Downtown,2022,6,24,-0.001
Chihuahua,Downtown,2022,6,25,-64.909503292813
Chihuahua,Downtown,2022,6,27,-0.001
Chihuahua,Downtown,2022,6,30,-0.001
Chihuahua,Downtown,2022,6,31,-0.001
Chihuahua,Downtown,2022,6,32,-0.001
Chihuahua,Downtown,2022,6,34,-0.001
Chihuahua,Downtown,2022,7,1,-0.001
Chihuahua,Downtown,2022,7,2,-0.001
Chihuahua,Downtown,2022,7,4,-0.001
Chihuahua,Downtown,2022,7,5,-0.001
Chihuahua,Downtown,2022,7,6,-0.001
Chihuahua,Downtown,2022,7,7,-0.001
Chihuahua,Downtown,2022,7,8,-1.9973755981976828
Chihuahua,Downtown,2022,7,10,-0.001
Chihuahua,Downtown,2022,7,14,-0.001
Chihuahua,Downtown,2022,7,15,-0.001
Chihuahua,Downtown,2022,7,18,-0.001
Chihuahua,Downtown,2022,7,19,-0.001
Chihuahua,Downtown,2022,7,20,-0.001
Chihuahua,Downtown,2022,7,21,-2.0367083421226884
Chihuahua,Downtown,2022,7,22,-0.001
Chihuahua,Downtown,2022,7,24,-0.001
Chihuahua,Downtown,2022,7,25,-0.001
Chihuahua,Downtown,2022,7,27,-0.001
Chihuahua,Downtown,2022,7,30,-0.001
Chihuahua,Downtown,2022,7,31,-0.001
Chihuahua,Downtown,2022,7,32,-0.001
Chihuahua,Downtown,2022,7,33,-0.001
Chihuahua,Downtown,2022,7,35,-0.001
Chihuahua,Downtown,2022,8,1,-0.001
Chihuahua,Downtown,2022,8,2,-0.001
Chihuahua,Downtown,2022,8,3,-0.001
Chihuahua,Downtown,2022,8,4,-0.001
Chihuahua,Downtown,2022,8,5,-0.001
Chihuahua,Downtown,2022,8,6,-3.567285759401009
Chihuahua,Downtown,2022,8,7,-0.001
Chihuahua,Downtown,2022,8,8,-17.098870889046516
Chihuahua,Downtown,2022,8,13,-0.001
Chihuahua,Downtown,2022,8,14,-0.001
Chihuahua,Downtown,2022,8,15,-0.001
Chihuahua,Downtown,2022,8,16,-0.001
Chihuahua,Downtown,2022,8,17,-229.9819849110668
Chihuahua,Downtown,2022,8,18,-0.001
Chihuahua,Downtown,2022,8,19,-0.001
Chihuahua,Downtown,2022,8,20,-0.001
Chihuahua,Downtown,2022,8,21,-0.001
Chihuahua,Downtown,2022,8,22,-0.001
Chihuahua,Downtown,2022,8,23,-0.001
Chihuahua,Downtown,2022,8,25,-41.37437939308674
Chihuahua,Downtown,2022,8,27,-0.001
Chihuahua,Downtown,2022,8,30,-0.001
Chihuahua,Downtown,2022,8,31,-0.001
Chihuahua,Downtown,2022,8,32,-0.001
Chihuahua,Downtown,2022,8,35,-0.001
Chihuahua,Downtown,2022,9,1,-0.001
Chihuahua,Downtown,2022,9,2,-0.001
Chihuahua,Downtown,2022,9,3,-0.001
Chihuahua,Downtown,2022,9,6,-0.001
Chihuahua,Downtown,2022,9,8,-7.15897174901255
Chihuahua,Downtown,2022,9,10,-0.001
Chihuahua,Downtown,2022,9,13,-0.001
Chihuahua,Downtown,2022,9,14,-0.001
Chihuahua,Downtown,2022,9,15,-0.001
Chihuahua,Downtown,2022,9,16,-0.001
Chihuahua,Downtown,2022,9,17,-0.001
Chihuahua,Downtown,2022,9,18,-0.001
Chihuahua,Downtown,2022,9,19,-0.001
Chihuahua,Downtown,2022,9,20,-0.001
Chihuahua,Downtown,2022,9,21,-0.001
Chihuahua,Downtown,2022,9,23,-0.001
Chihuahua,Downtown,2022,9,25,-0.001
Chihuahua,Downtown,2022,9,26,-0.001
Chihuahua,Downtown,2022,9,27,-19.218500964976982
Chihuahua,Downtown,2022,9,29,-0.001
Chihuahua,Downtown,2022,9,30,-0.001
Chihuahua,Downtown,2022,9,31,-0.001
Chihuahua,Downtown,2022,9,32,-0.001
Chihuahua,Downtown,2022,9,33,-0.001
Chihuahua,Downtown,2022,9,34,-0.001
Chihuahua,Downtown,2022,10,1,-3.9987613311586427
Chihuahua,Downtown,2022,10,2,-0.001
Chihuahua,Downtown,2022,10,3,-5.132415844357482
Chihuahua,Downtown,2022,10,4,-0.001
Chihuahua,Downtown,2022,10,5,-0.001
Chihuahua,Downtown,2022,10,6,-0.001
Chihuahua,Downtown,2022,10,7,-0.001
Chihuahua,Downtown,2022,10,8,-4.793628856135502
Chihuahua,Downtown,2022,10,10,-0.001
Chihuahua,Downtown,2022,10,14,-0.001
Chihuahua,Downtown,2022,10,15,-0.001
Chihuahua,Downtown,2022,10,16,-0.001
Chihuahua,Downtown,2022,10,17,-0.001
Chihuahua,Downtown,2022,10,18,-0.001
Chihuahua,Downtown,2022,10,19,-0.001
Chihuahua,Downtown,2022,10,20,-0.001
Chihuahua,Downtown,2022,10,21,-8.178849907080734
Chihuahua,Downtown,2022,10,23,-0.001
Chihuahua,Downtown,2022,10,25,-5.187939490100584
Chihuahua,Downtown,2022,10,26,-0.001
Chihuahua,Downtown,2022,10,27,-0.001
Chihuahua,Downtown,2022,10,29,-0.001
Chihuahua,Downtown,2022,10,30,-0.001
Chihuahua,Downtown,2022,10,31,-0.001
Chihuahua,Downtown,2022,10,32,-0.001
Chihuahua,Downtown,2022,10,34,-0.001
Chihuahua,Downtown,2022,11,1,-0.001
Chihuahua,Downtown,2022,11,2,-0.001
Chihuahua,Downtown,2022,11,3,-6.674767963478761
Chihuahua,Downtown,2022,11,4,-0.001
Chihuahua,Downtown,2022,11,5,-0.001
Chihuahua,Downtown,2022,11,6,-10.052541989434555
Chihuahua,Downtown,2022,11,7,-14.877800809095126
Chihuahua,Downtown,2022,11,8,-0.001
Chihuahua,Downtown,2022,11,10,-0.001
Chihuahua,Downtown,2022,11,13,-0.001
Chihuahua,Downtown,2022,11,14,-0.001
Chihuahua,Downtown,2022,11,16,-0.001
Chihuahua,Downtown,2022,11,17,-0.001
Chihuahua,Downtown,2022,11,18,-0.001
Chihuahua,Downtown,2022,11,19,-7.446726371197293
Chihuahua,Downtown,2022,11,21,-0.001
Chihuahua,Downtown,2022,11,22,-0.001
Chihuahua,Downtown,2022,11,23,-0.001
Chihuahua,Downtown,2022,11,24,-0.001
Chihuahua,Downtown,2022,11,25,-13.064348008326585
Chihuahua,Downtown,2022,11,27,-0.001
Chihuahua,Downtown,2022,11,30,-0.001
Chihuahua,Downtown,2022,11,31,-0.001
Chihuahua,Downtown,2022,11,33,-0.001
Chihuahua,Downtown,2022,12,1,-0.001
Chihuahua,Downtown,2022,12,3,-0.001
Chihuahua,Downtown,2022,12,4,-0.001
Chihuahua,Downtown,2022,12,5,-0.001
Chihuahua,Downtown,2022,12,6,-0.001
Chihuahua,Downtown,2022,12,7,-0.001
Chihuahua,Downtown,2022,12,8,-0.8454572013135497
Chihuahua,Downtown,2022,12,11,-0.001
Chihuahua,Downtown,2022,12,13,-0.001
Chihuahua,Downtown,2022,12,14,-0.001
Chihuahua,Downtown,2022,12,15,-0.001
Chihuahua,Downtown,2022,12,16,-0.001
Chihuahua,Downtown,2022,12,17,-0.001
Chihuahua,Downtown,2022,12,18,-0.001
Chihuahua,Downtown,2022,12,19,-22.281290966639986
Chihuahua,Downtown,2022,12,20,-0.001
Chihuahua,Downtown,2022,12,21,-0.001
Chihuahua,Downtown,2022,12,22,-0.001
Chihuahua,Downtown,2022,12,23,-0.001
Chihuahua,Downtown,2022,12,24,-0.001
Chihuahua,Downtown,2022,12,25,-0.001
Chihuahua,Downtown,2022,12,30,-0.001
Chihuahua,Downtown,2022,12,31,-0.001
Chihuahua,Downtown,2022,12,34,-0.001
Chihuahua,Downtown,2022,12,35,-0.001
Chihuahua,Downtown,2023,1,1,-0.001
Chihuahua,Downtown,2023,1,2,-0.001
Chihuahua,Downtown,2023,1,3,-0.001
Chihuahua,Downtown,2023,1,4,-0.001
Chihuahua,Downtown,2023,1,6,-0.001
Chihuahua,Downtown,2023,1,8,-8.295950288115414
Chihuahua,Downtown,2023,1,9,-0.001
Chihuahua,Downtown,2023,1,11,-0.001
Chihuahua,Downtown,2023,1,13,-0.001
Chihuahua,Downtown,2023,1,14,-0.001
Chihuahua,Downtown,2023,1,17,-0.001
Chihuahua,Downtown,2023,1,18,-0.001
Chihuahua,Downtown,2023,1,19,-0.001
Chihuahua,Downtown,2023,1,20,-0.001
Chihuahua,Downtown,2023,1,21,-0.001
Chihuahua,Downtown,2023,1,22,-0.001
Chihuahua,Downtown,2023,1,23,-0.001
Chihuahua,Downtown,2023,1,24,-0.001
Chihuahua,Downtown,2023,1,25,-0.001
Chihuahua,Downtown,2023,1,26,-0.001
Chihuahua,Downtown,2023,1,27,-0.001
Chihuahua,Downtown,2023,1,29,-0.001
Chihuahua,Downtown,2023,1,30,-0.001
Chihuahua,Downtown,2023,1,31,-0.001
Chihuahua,Downtown,2023,1,34,-0.001
Chihuahua,Downtown,2023,1,35,-0.001
Chihuahua,Downtown,2023,2,1,-8.889636035923381
Chihuahua,Downtown,2023,2,2,-0.001
Chihuahua,Downtown,2023,2,3,-3.5097247806326637
Chihuahua,Downtown,2023,2,6,-0.001
Chihuahua,Downtown,2023,2,7,-11.992265683393676
Chihuahua,Downtown,2023,2,8,-0.001
Chihuahua,Downtown,2023,2,9,-12.39684355064386
Chihuahua,Downtown,2023,2,10,-0.001
Chihuahua,Downtown,2023,2,11,-0.001
Chihuahua,Downtown,2023,2,14,-0.001
Chihuahua,Downtown,2023,2,16,-0.001
Chihuahua,Downtown,2023,2,17,-0.001
Chihuahua,Downtown,2023,2,18,-0.001
Chihuahua,Downtown,2023,2,19,-0.001
Chihuahua,Downtown,2023,2,21,-0.001
Chihuahua,Downtown,2023,2,24,-0.001
Chihuahua,Downtown,2023,2,25,-10.362849026547009
Chihuahua,Downtown,2023,2,27,-0.001
Chihuahua,Downtown,2023,2,29,-0.001
Chihuahua,Downtown,2023,2,30,-0.001
Chihuahua,Downtown,2023,2,33,-0.001
Chihuahua,Downtown,2023,2,35,-0.001
Chihuahua,Downtown,2023,3,1,-3.8608038828118456
Chihuahua,Downtown,2023,3,2,-14.034376097040735
Chihuahua,Downtown,2023,3,3,-27.987870308648368
Chihuahua,Downtown,2023,3,5,-0.001
Chihuahua,Downtown,2023,3,6,-0.001
Chihuahua,Downtown,2023,3,7,-0.001
Chihuahua,Downtown,2023,3,8,-3.9606199367245543
Chihuahua,Downtown,2023,3,9,-3.767829309894448
Chihuahua,Downtown,2023,3,10,-0.001
Chihuahua,Downtown,2023,3,12,-0.001
Chihuahua,Downtown,2023,3,13,-0.001
Chihuahua,Downtown,2023,3,14,-0.001
Chihuahua,Downtown,2023,3,15,-0.001
Chihuahua,Downtown,2023,3,16,-0.001
Chihuahua,Downtown,2023,3,17,-0.001
Chihuahua,Downtown,2023,3,18,-0.001
Chihuahua,Downtown,2023,3,19,-0.001
Chihuahua,Downtown,2023,3,21,-0.001
Chihuahua,Downtown,2023,3,22,-0.001
Chihuahua,Downtown,2023,3,23,-0.001
Chihuahua,Downtown,2023,3,24,-0.001
Chihuahua,Downtown,2023,3,25,-0.001
Chihuahua,Downtown,2023,3,26,-0.001
Chihuahua,Downtown,2023,3,27,-0.001
Chihuahua,Downtown,2023,3,30,-0.001
Chihuahua,Downtown,2023,3,31,-0.001
Chihuahua,Downtown,2023,3,33,-0.001
Chihuahua,Downtown,2023,3,35,-0.001
Chihuahua,Downtown,2023,4,1,-0.001
Chihuahua,Downtown,2023,4,2,-0.001
Chihuahua,Downtown,2023,4,3,-0.001
Chihuahua,Downtown,2023,4,4,-0.001
Chihuahua,Downtown,2023,4,5,-0.001
Chihuahua,Downtown,2023,4,6,-0.001
Chihuahua,Downtown,2023,4,7,-0.001
Chihuahua,Downtown,2023,4,8,-0.001
Chihuahua,Downtown,2023,4,9,-7.810412742040512
Chihuahua,Downtown,2023,4,10,-0.001
Chihuahua,Downtown,2023,4,11,-0.001
Chihuahua,Downtown,2023,4,12,-0.001
