Product_ID,Year,Quarter,Product_Name,Product_Category,Product_Cost,Product_Price,Date,Month,Actual_Product_Price
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-09,6,24.6
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-10,6,24.8
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-11,6,24.4
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-12,6,23.61
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-13,6,24.42
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-14,6,24.29
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-15,6,24.52
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-16,6,24.99
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-17,6,24.9
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-18,6,24.57
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-19,6,24.82
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-20,6,24.93
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-21,6,24.55
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-22,6,24.81
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-23,6,24.87
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-24,6,24.61
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-25,6,24.96
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-26,6,23.48
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-27,6,23.67
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-28,6,24.11
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-29,6,24.97
26,2022,2,PlayDoh Playset,Art & Crafts,20.99,24.99,2022-06-30,6,23.94
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-01,4,4.28
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-02,4,4.3
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-03,4,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-04,4,4.36
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-05,4,4.27
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-06,4,4.39
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-07,4,4.36
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-08,4,4.42
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-09,4,4.4
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-10,4,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-11,4,4.36
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-12,4,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-13,4,4.43
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-14,4,4.14
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-15,4,4.1
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-16,4,4.16
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-17,4,4.08
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-18,4,4.07
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-19,4,4.15
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-20,4,4.16
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-21,4,4.48
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-22,4,4.25
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-23,4,4.4
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-24,4,4.42
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-25,4,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-26,4,4.36
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-27,4,4.25
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-28,4,4.27
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-29,4,4.37
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-04-30,4,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-01,5,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-02,5,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-03,5,4.47
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-04,5,4.48
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-05,5,4.47
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-06,5,4.44
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-07,5,4.21
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-08,5,4.37
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-09,5,4.27
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-10,5,4.33
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-11,5,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-12,5,4.32
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-13,5,4.47
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-14,5,4.36
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-15,5,4.45
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-16,5,4.18
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-17,5,4.47
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-18,5,4.47
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-19,5,4.22
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-20,5,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-21,5,4.34
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-22,5,4.32
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-23,5,4.27
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-24,5,4.19
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-25,5,4.19
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-26,5,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-27,5,4.28
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-28,5,4.36
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-29,5,4.36
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-30,5,4.48
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-05-31,5,4.36
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-01,6,4.19
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-02,6,4.23
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-03,6,4.43
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-04,6,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-05,6,4.45
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-06,6,4.28
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-07,6,4.34
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-08,6,4.42
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-09,6,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-10,6,4.43
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-11,6,4.42
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-12,6,4.22
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-13,6,4.36
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-14,6,4.46
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-15,6,4.4
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-16,6,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-17,6,4.19
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-18,6,4.45
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-19,6,4.42
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-20,6,4.45
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-21,6,4.34
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-22,6,4.35
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-23,6,4.33
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-24,6,4.47
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-25,6,4.46
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-26,6,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-27,6,4.35
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-28,6,4.49
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-29,6,4.38
27,2022,2,PlayDoh Toolkit,Art & Crafts,3.49,4.49,2022-06-30,6,4.25
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-01,4,10.38
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-02,4,10.83
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-03,4,10.83
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-04,4,10.99
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-05,4,10.64
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-06,4,10.47
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-07,4,10.94
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-08,4,10.85
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-09,4,10.45
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-10,4,10.4
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-11,4,10.94
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-12,4,10.76
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-13,4,10.96
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-14,4,10.19
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-15,4,9.92
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-16,4,9.95
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-17,4,9.97
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-18,4,10.2
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-19,4,9.94
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-20,4,10.08
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-21,4,10.9
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-22,4,10.76
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-23,4,10.98
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-24,4,10.55
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-25,4,10.73
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-26,4,10.96
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-27,4,10.96
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-28,4,10.96
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-29,4,10.99
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-04-30,4,10.72
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-01,5,10.45
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-02,5,10.99
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-03,5,10.99
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-04,5,10.74
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-05,5,10.47
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-06,5,10.91
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-07,5,10.9
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-08,5,10.72
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-09,5,10.93
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-10,5,10.99
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-11,5,10.57
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-12,5,10.69
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-13,5,10.73
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-14,5,10.57
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-15,5,10.64
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-16,5,10.96
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-17,5,10.89
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-18,5,10.98
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-19,5,10.98
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-20,5,10.64
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-21,5,10.42
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-22,5,10.28
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-23,5,10.69
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-24,5,10.96
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-25,5,10.98
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-26,5,10.48
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-27,5,10.73
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-28,5,10.7
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-29,5,10.52
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-30,5,10.61
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-05-31,5,10.45
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-01,6,10.99
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-02,6,10.56
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-03,6,10.43
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-04,6,10.93
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-05,6,10.67
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-06,6,10.91
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-07,6,10.28
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-08,6,10.99
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-09,6,10.73
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-10,6,10.97
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-11,6,10.6
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-12,6,10.97
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-13,6,10.95
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-14,6,10.8
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-15,6,10.35
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-16,6,10.96
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-17,6,10.97
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-18,6,10.55
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-19,6,10.8
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-20,6,10.35
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-21,6,10.97
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-22,6,10.67
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-23,6,10.95
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-24,6,10.97
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-25,6,10.63
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-26,6,10.72
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-27,6,10.55
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-28,6,10.92
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-29,6,10.84
28,2022,2,Playfoam,Art & Crafts,3.99,10.99,2022-06-30,6,10.86
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-01,4,18.17
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-02,4,19.37
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-03,4,19.37
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-04,4,19.32
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-05,4,19.06
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-06,4,19.4
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-07,4,18.35
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-08,4,19.39
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-09,4,18.4
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-10,4,19.48
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-11,4,18.9
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-12,4,18.37
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-13,4,19.45
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-14,4,17.56
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-15,4,17.86
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-16,4,17.57
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-17,4,17.73
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-18,4,17.95
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-19,4,18.02
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-20,4,17.95
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-21,4,19.48
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-22,4,19.46
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-23,4,19.48
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-24,4,19.25
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-25,4,18.63
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-26,4,19.46
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-27,4,19.47
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-28,4,18.93
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-29,4,19.44
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-04-30,4,19.48
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-01,5,19.45
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-02,5,18.33
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-03,5,18.57
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-04,5,19.32
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-05,5,18.9
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-06,5,19.1
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-07,5,18.86
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-08,5,18.85
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-09,5,18.95
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-10,5,19.39
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-11,5,19.49
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-12,5,19.21
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-13,5,18.41
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-14,5,19.05
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-15,5,18.54
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-16,5,18.15
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-17,5,19.45
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-18,5,18.84
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-19,5,18.87
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-20,5,18.18
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-21,5,18.16
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-22,5,18.85
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-23,5,19.41
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-24,5,18.62
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-25,5,19.47
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-26,5,18.66
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-27,5,18.36
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-28,5,19.29
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-29,5,18.95
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-30,5,19.24
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-05-31,5,19.23
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-01,6,19.36
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-02,6,18.7
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-03,6,18.29
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-04,6,18.28
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-05,6,19.45
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-06,6,18.45
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-07,6,18.75
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-08,6,19.4
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-09,6,19.48
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-10,6,19.39
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-11,6,18.35
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-12,6,18.94
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-13,6,18.78
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-14,6,19.4
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-15,6,18.78
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-16,6,19.49
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-17,6,19.3
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-18,6,18.95
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-19,6,19.46
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-20,6,18.57
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-21,6,19.41
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-22,6,18.91
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-23,6,19.27
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-24,6,19.01
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-25,6,19.47
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-26,6,19.49
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-27,6,18.36
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-28,6,19.39
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-29,6,18.57
29,2022,2,Plush Pony,Toys,8.99,19.49,2022-06-30,6,18.13
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-01,4,18.93
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-02,4,18.9
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-03,4,18.41
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-04,4,17.75
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-05,4,17.88
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-06,4,18.65
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-07,4,18.15
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-08,4,18.97
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-09,4,17.72
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-10,4,17.75
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-11,4,18.95
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-12,4,18.87
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-13,4,18.98
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-14,4,17.51
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-15,4,17.2
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-16,4,17.45
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-17,4,17.61
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-18,4,17.47
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-19,4,17.1
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-20,4,17.3
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-21,4,18.76
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-22,4,18.95
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-23,4,17.7
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-24,4,18.09
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-25,4,18.88
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-26,4,18.98
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-27,4,18.99
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-28,4,18.97
30,2022,2,Rubik's Cube,Games,16.99,18.99,2022-04-29,4,18.54
